rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year
1,50,1,2013-11-08,Kansas State,,Northern Colorado,REG (Non-Conf),L 58-60,*,25,3,7,0.429,0,0,3,7,0.429,0.429,0,0,,2,1,3,2,3,0,3,5,6,3.4,H,0,1,nino-williams-1,Nino Williams,2014
2,51,2,2013-11-13,Kansas State,,Oral Roberts,REG (Non-Conf),W 71-63,,25,3,5,0.6,0,0,3,5,0.6,0.6,0,2,0.0,1,4,5,1,0,0,0,2,6,4.7,H,1,1,nino-williams-1,Nino Williams,2014
3,52,3,2013-11-17,Kansas State,,Long Beach State,REG (Non-Conf),W 71-58,,8,1,1,1.0,0,0,1,1,1.0,1.0,1,1,1.0,1,1,2,0,0,1,1,2,3,2.6,H,1,1,nino-williams-1,Nino Williams,2014
4,53,4,2013-11-21,Kansas State,N,Charlotte,REG (Non-Conf),L 61-68,,7,1,2,0.5,0,0,1,2,0.5,0.5,0,0,,0,0,0,0,0,0,0,4,2,-0.6,N,0,1,nino-williams-1,Nino Williams,2014
5,54,5,2013-11-22,Kansas State,N,Georgetown,REG (Non-Conf),L 63-90,,17,1,3,0.333,0,0,1,3,0.333,0.333,1,2,0.5,1,3,4,0,0,0,0,0,3,2.5,N,0,1,nino-williams-1,Nino Williams,2014
6,55,6,2013-11-24,Kansas State,N,Long Beach State,REG (Non-Conf),W 52-38,,11,0,1,0.0,0,0,0,1,0.0,0.0,2,2,1.0,0,2,2,1,0,0,1,5,2,-0.4,N,1,1,nino-williams-1,Nino Williams,2014
7,56,7,2013-12-01,Kansas State,,Central Arkansas,REG (Non-Conf),W 87-54,,16,2,2,1.0,0,0,2,2,1.0,1.0,5,8,0.625,4,3,7,2,1,0,2,2,9,10.5,H,1,1,nino-williams-1,Nino Williams,2014
8,57,8,2013-12-05,Kansas State,,Ole Miss,REG (Non-Conf),W 61-58,,2,0,1,0.0,0,0,0,1,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,-0.7,H,1,1,nino-williams-1,Nino Williams,2014
9,58,9,2013-12-10,Kansas State,,South Dakota,REG (Non-Conf),W 64-62,,5,0,1,0.0,0,0,0,1,0.0,0.0,0,0,,0,0,0,0,0,0,2,0,0,-2.7,H,1,1,nino-williams-1,Nino Williams,2014
10,59,10,2013-12-15,Kansas State,,Troy,REG (Non-Conf),W 72-43,,18,3,7,0.429,0,0,3,7,0.429,0.429,1,3,0.333,3,1,4,2,0,0,1,3,7,4.1,H,1,1,nino-williams-1,Nino Williams,2014
11,60,11,2013-12-21,Kansas State,N,Gonzaga,REG (Non-Conf),W 72-62,,9,2,3,0.667,0,0,2,3,0.667,0.667,2,2,1.0,1,0,1,0,0,0,0,0,6,5.4,N,1,1,nino-williams-1,Nino Williams,2014
12,61,12,2013-12-28,Kansas State,N,Tulane,REG (Non-Conf),W 72-41,,12,2,4,0.5,0,0,2,4,0.5,0.5,0,0,,2,2,4,2,0,0,3,4,4,0.8,N,1,1,nino-williams-1,Nino Williams,2014
13,62,13,2013-12-31,Kansas State,,George Washington,REG (Non-Conf),W 72-55,,8,3,3,1.0,0,0,3,3,1.0,1.0,3,4,0.75,1,2,3,0,0,0,0,3,9,7.8,H,1,1,nino-williams-1,Nino Williams,2014
14,63,14,2014-01-04,Kansas State,,Oklahoma State,REG (Conf),W 74-71,,24,4,7,0.571,0,0,4,7,0.571,0.571,7,9,0.778,3,0,3,0,1,0,0,4,15,12.4,H,1,1,nino-williams-1,Nino Williams,2014
15,64,15,2014-01-07,Kansas State,@,TCU,REG (Conf),W 65-47,,6,0,1,0.0,0,0,0,1,0.0,0.0,0,0,,0,0,0,0,0,0,0,3,0,-1.9,A,1,1,nino-williams-1,Nino Williams,2014
16,65,16,2014-01-11,Kansas State,@,Kansas,REG (Conf),L 60-86,,17,4,5,0.8,0,0,4,5,0.8,0.8,4,4,1.0,1,2,3,0,0,0,1,3,12,9.2,A,0,1,nino-williams-1,Nino Williams,2014
17,66,17,2014-01-14,Kansas State,,Oklahoma,REG (Conf),W 72-66,,20,3,5,0.6,0,0,3,5,0.6,0.6,4,4,1.0,3,6,9,1,0,0,1,4,10,9.7,H,1,1,nino-williams-1,Nino Williams,2014
18,67,18,2014-01-18,Kansas State,,West Virginia,REG (Conf),W 78-56,,24,2,5,0.4,0,0,2,5,0.4,0.4,1,2,0.5,2,4,6,1,0,0,1,3,5,3.0,H,1,1,nino-williams-1,Nino Williams,2014
19,68,19,2014-01-21,Kansas State,@,Texas,REG (Conf),L 64-67,,7,0,1,0.0,0,0,0,1,0.0,0.0,0,0,,0,2,2,1,0,0,0,2,0,-0.2,A,0,1,nino-williams-1,Nino Williams,2014
20,69,20,2014-01-25,Kansas State,@,Iowa State,REG (Conf),L 75-81,,12,1,3,0.333,0,0,1,3,0.333,0.333,2,2,1.0,2,0,2,1,0,0,0,4,4,2.8,A,0,1,nino-williams-1,Nino Williams,2014
21,70,21,2014-01-28,Kansas State,,Texas Tech,REG (Conf),W 66-58,,19,5,7,0.714,0,0,5,7,0.714,0.714,3,3,1.0,3,1,4,1,2,0,0,2,13,14.4,H,1,1,nino-williams-1,Nino Williams,2014
22,71,22,2014-02-01,Kansas State,@,West Virginia,REG (Conf),L 71-81,,15,2,5,0.4,0,0,2,5,0.4,0.4,0,0,,2,0,2,1,0,0,1,1,4,2.0,A,0,1,nino-williams-1,Nino Williams,2014
23,72,23,2014-02-08,Kansas State,,Texas,REG (Conf),W 74-57,,18,3,8,0.375,0,0,3,8,0.375,0.375,2,2,1.0,1,1,2,2,2,2,0,2,8,8.6,H,1,1,nino-williams-1,Nino Williams,2014
24,73,24,2014-02-10,Kansas State,,Kansas,REG (Conf),W 85-82 (OT),,20,4,9,0.444,0,0,4,9,0.444,0.444,0,0,,2,1,3,0,0,0,2,5,8,1.0,H,1,1,nino-williams-1,Nino Williams,2014
