rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year
1,99,1,2013-11-08,Albany (NY),@,Siena,REG (Non-Conf),W 74-62,,10,0,2,0.0,0,0,0,2,0.0,0.0,0,1,0.0,0,1,1,0,0,0,1,1,0,-2.9,A,1,1,luke-devlin-1,Luke Devlin,2014
2,100,2,2013-11-12,Albany (NY),,NJIT,REG (Non-Conf),W 71-65,,7,0,1,0.0,0,0,0,1,0.0,0.0,0,0,,0,0,0,2,0,0,0,0,0,0.7,H,1,1,luke-devlin-1,Luke Devlin,2014
3,101,3,2013-11-16,Albany (NY),@,Quinnipiac,REG (Non-Conf),L 69-79,,13,3,4,0.75,0,0,3,4,0.75,0.75,0,1,0.0,1,0,1,1,0,0,0,2,6,4.6,A,0,1,luke-devlin-1,Luke Devlin,2014
4,102,4,2013-11-20,Albany (NY),@,Duquesne,REG (Non-Conf),L 59-70,,17,3,5,0.6,0,0,3,5,0.6,0.6,2,4,0.5,2,3,5,1,0,0,1,1,8,6.5,A,0,1,luke-devlin-1,Luke Devlin,2014
5,103,5,2013-11-23,Albany (NY),,Bucknell,REG (Non-Conf),L 64-77,,15,0,0,,0,0,0,0,,,1,2,0.5,1,2,3,1,0,1,0,0,1,3.3,H,0,1,luke-devlin-1,Luke Devlin,2014
6,104,6,2013-11-26,Albany (NY),@,Rider,REG (Non-Conf),W 70-59,,22,2,3,0.667,0,0,2,3,0.667,0.667,0,0,,0,1,1,0,0,1,1,0,4,2.7,A,1,1,luke-devlin-1,Luke Devlin,2014
7,105,7,2013-12-01,Albany (NY),@,NJIT,REG (Non-Conf),W 66-55,,5,0,2,0.0,0,0,0,2,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,-1.4,A,1,1,luke-devlin-1,Luke Devlin,2014
8,106,8,2013-12-04,Albany (NY),@,Holy Cross,REG (Non-Conf),L 57-62,,7,0,0,,0,0,0,0,,,0,0,,1,0,1,0,0,0,2,2,0,-2.1,A,0,1,luke-devlin-1,Luke Devlin,2014
9,107,9,2013-12-10,Albany (NY),@,Brown,REG (Non-Conf),W 74-68,,8,1,2,0.5,0,0,1,2,0.5,0.5,1,2,0.5,0,0,0,0,0,1,0,0,3,2.3,A,1,1,luke-devlin-1,Luke Devlin,2014
10,108,10,2013-12-14,Albany (NY),,Colgate,REG (Non-Conf),L 60-69,,5,1,1,1.0,0,0,1,1,1.0,1.0,0,0,,0,1,1,0,0,0,0,0,2,2.0,H,0,1,luke-devlin-1,Luke Devlin,2014
11,109,11,2013-12-20,Albany (NY),,Yale,REG (Non-Conf),W 70-62,,24,4,5,0.8,0,0,4,5,0.8,0.8,1,2,0.5,2,4,6,4,1,0,0,4,9,11.5,H,1,1,luke-devlin-1,Luke Devlin,2014
12,110,12,2013-12-23,Albany (NY),@,Drake,REG (Non-Conf),L 63-71,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,A,0,1,luke-devlin-1,Luke Devlin,2014
13,111,13,2013-12-31,Albany (NY),@,Pittsburgh,REG (Non-Conf),L 46-58,,4,0,0,,0,0,0,0,,,0,0,,0,1,1,0,0,0,0,0,0,0.3,A,0,1,luke-devlin-1,Luke Devlin,2014
14,112,14,2014-01-04,Albany (NY),,Hartford,REG (Conf),W 81-56,,15,1,1,1.0,0,0,1,1,1.0,1.0,0,0,,1,3,4,3,1,1,0,3,2,5.9,H,1,1,luke-devlin-1,Luke Devlin,2014
15,113,15,2014-01-08,Albany (NY),,UMBC,REG (Conf),W 73-72 (2OT),,9,0,1,0.0,0,0,0,1,0.0,0.0,0,0,,0,0,0,0,0,0,3,0,0,-3.7,H,1,1,luke-devlin-1,Luke Devlin,2014
16,114,16,2014-01-11,Albany (NY),@,Vermont,REG (Conf),L 38-68,,22,2,4,0.5,0,0,2,4,0.5,0.5,0,0,,2,2,4,0,1,0,0,1,4,4.6,A,0,1,luke-devlin-1,Luke Devlin,2014
17,115,21,2014-01-29,Albany (NY),,Stony Brook,REG (Conf),W 77-67,,11,1,2,0.5,0,0,1,2,0.5,0.5,0,0,,0,1,1,1,0,0,0,2,2,1.2,H,1,1,luke-devlin-1,Luke Devlin,2014
18,116,22,2014-02-01,Albany (NY),,Vermont,REG (Conf),L 45-55,,10,1,3,0.333,0,0,1,3,0.333,0.333,0,2,0.0,0,0,0,0,0,0,0,0,2,-0.5,H,0,1,luke-devlin-1,Luke Devlin,2014
19,117,23,2014-02-05,Albany (NY),,UMass Lowell,REG (Conf),W 73-56,,17,3,4,0.75,0,0,3,4,0.75,0.75,1,2,0.5,2,5,7,1,1,0,0,3,7,8.4,H,1,1,luke-devlin-1,Luke Devlin,2014
20,118,24,2014-02-08,Albany (NY),@,Hartford,REG (Conf),L 54-67,,11,1,2,0.5,0,0,1,2,0.5,0.5,0,0,,2,0,2,1,0,0,1,2,2,1.3,A,0,1,luke-devlin-1,Luke Devlin,2014
21,119,25,2014-02-12,Albany (NY),@,UMBC,REG (Conf),L 69-71,,4,0,0,,0,0,0,0,,,0,0,,0,1,1,0,0,0,1,1,0,-1.1,A,0,1,luke-devlin-1,Luke Devlin,2014
22,120,26,2014-02-15,Albany (NY),,Maine,REG (Conf),W 74-63,,20,3,4,0.75,0,0,3,4,0.75,0.75,0,0,,2,3,5,0,0,0,0,1,6,6.3,H,1,1,luke-devlin-1,Luke Devlin,2014
23,121,27,2014-02-19,Albany (NY),@,Binghamton,REG (Conf),W 57-48,,14,1,2,0.5,0,0,1,2,0.5,0.5,1,2,0.5,0,3,3,1,0,0,0,1,3,2.8,A,1,1,luke-devlin-1,Luke Devlin,2014
24,122,28,2014-02-27,Albany (NY),,New Hampshire,REG (Conf),W 66-48,*,20,1,3,0.333,0,0,1,3,0.333,0.333,1,1,1.0,1,1,2,0,2,0,1,1,3,2.9,H,1,1,luke-devlin-1,Luke Devlin,2014
25,123,29,2014-03-02,Albany (NY),@,Stony Brook,REG (Conf),L 68-73,,17,0,1,0.0,0,0,0,1,0.0,0.0,0,0,,0,3,3,0,1,0,1,1,0,-0.2,A,0,1,luke-devlin-1,Luke Devlin,2014
26,124,30,2014-03-08,Albany (NY),,UMBC,CTOURN,W 86-56,,18,1,3,0.333,0,0,1,3,0.333,0.333,0,0,,3,4,7,2,1,0,0,0,2,6.0,H,1,0,luke-devlin-1,Luke Devlin,2014
27,125,31,2014-03-09,Albany (NY),N,Vermont,CTOURN,W 67-58,,19,0,1,0.0,0,0,0,1,0.0,0.0,2,2,1.0,0,6,6,1,1,0,1,1,2,3.4,N,1,0,luke-devlin-1,Luke Devlin,2014
