rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year
1,88,4,2013-11-28,Memphis,N,Siena,REG (Non-Conf),W 87-60,,8,0,1,0.0,0,0,0,1,0.0,0.0,1,2,0.5,0,3,3,0,0,0,1,1,1,-0.6,N,1,1,david-pellom-1,David Pellom,2014
2,89,5,2013-11-29,Memphis,N,Louisiana State,REG (Non-Conf),W 76-69,,10,2,4,0.5,0,0,2,4,0.5,0.5,0,0,,4,1,5,1,1,0,0,2,4,6.0,N,1,1,david-pellom-1,David Pellom,2014
3,90,6,2013-12-01,Memphis,N,Oklahoma State,REG (Non-Conf),W 73-68,,5,0,1,0.0,0,0,0,1,0.0,0.0,0,0,,1,0,1,0,0,0,0,0,0,0.0,N,1,1,david-pellom-1,David Pellom,2014
4,91,7,2013-12-07,Memphis,,Northwestern State,REG (Non-Conf),W 96-76,,9,1,1,1.0,0,0,1,1,1.0,1.0,1,2,0.5,0,4,4,1,1,1,2,1,3,3.5,H,1,1,david-pellom-1,David Pellom,2014
5,92,8,2013-12-13,Memphis,,Little Rock,REG (Non-Conf),W 73-59,,19,4,5,0.8,0,0,4,5,0.8,0.8,0,0,,4,2,6,0,0,0,1,3,8,7.3,H,1,1,david-pellom-1,David Pellom,2014
6,93,9,2013-12-17,Memphis,N,Florida,REG (Non-Conf),L 75-77,,16,6,8,0.75,0,0,6,8,0.75,0.75,0,0,,2,1,3,0,2,1,0,2,12,12.4,N,0,1,david-pellom-1,David Pellom,2014
7,94,10,2013-12-21,Memphis,,Southeast Missouri State,REG (Non-Conf),W 77-65,,23,2,3,0.667,0,0,2,3,0.667,0.667,4,6,0.667,0,1,1,3,2,0,0,1,8,9.9,H,1,1,david-pellom-1,David Pellom,2014
8,95,11,2013-12-28,Memphis,,Jackson State,REG (Non-Conf),W 75-61,,20,5,5,1.0,0,0,5,5,1.0,1.0,2,2,1.0,2,3,5,2,2,0,1,2,12,14.4,H,1,1,david-pellom-1,David Pellom,2014
9,96,12,2013-12-31,Memphis,@,South Florida,REG (Conf),W 88-73,,28,5,7,0.714,0,0,5,7,0.714,0.714,0,1,0.0,3,5,8,0,0,1,0,2,10,10.2,A,1,1,david-pellom-1,David Pellom,2014
10,97,13,2014-01-04,Memphis,,Cincinnati,REG (Conf),L 53-69,,23,4,5,0.8,0,0,4,5,0.8,0.8,0,0,,3,4,7,1,0,1,1,4,8,8.2,H,0,1,david-pellom-1,David Pellom,2014
11,98,14,2014-01-09,Memphis,@,Louisville,REG (Conf),W 73-67,,8,0,0,,0,0,0,0,,,0,0,,0,1,1,0,0,0,1,1,0,-1.1,A,1,1,david-pellom-1,David Pellom,2014
12,99,15,2014-01-11,Memphis,@,Temple,REG (Conf),W 79-69,,20,2,2,1.0,0,0,2,2,1.0,1.0,0,0,,2,2,4,1,0,0,0,3,4,4.9,A,1,1,david-pellom-1,David Pellom,2014
13,100,16,2014-01-16,Memphis,,Connecticut,REG (Conf),L 73-83,,25,3,4,0.75,0,0,3,4,0.75,0.75,1,2,0.5,2,1,3,1,0,0,0,1,7,7.0,H,0,1,david-pellom-1,David Pellom,2014
14,101,17,2014-01-18,Memphis,,LeMoyne-Owen,REG (Non-Conf),W 101-78,,4,1,1,1.0,0,0,1,1,1.0,1.0,0,0,,1,1,2,0,0,0,0,0,2,2.7,H,1,1,david-pellom-1,David Pellom,2014
15,102,18,2014-01-23,Memphis,,Houston,REG (Conf),W 82-59,,16,3,3,1.0,0,0,3,3,1.0,1.0,1,2,0.5,1,3,4,2,0,0,1,1,7,7.3,H,1,1,david-pellom-1,David Pellom,2014
16,103,19,2014-01-26,Memphis,,South Florida,REG (Conf),W 80-58,,16,1,2,0.5,0,0,1,2,0.5,0.5,0,0,,0,3,3,2,0,2,0,2,2,3.9,H,1,1,david-pellom-1,David Pellom,2014
17,104,20,2014-01-29,Memphis,@,UCF,REG (Conf),W 69-59,,23,3,4,0.75,0,0,3,4,0.75,0.75,0,1,0.0,1,1,2,0,1,0,2,2,6,3.2,A,1,1,david-pellom-1,David Pellom,2014
18,105,22,2014-02-04,Memphis,,Rutgers,REG (Conf),W 101-69,,3,0,0,,0,0,0,0,,,0,0,,0,1,1,1,0,0,0,0,0,1.0,H,1,1,david-pellom-1,David Pellom,2014
19,106,23,2014-02-08,Memphis,,Gonzaga,REG (Non-Conf),W 60-54,,6,1,3,0.333,0,0,1,3,0.333,0.333,0,0,,1,0,1,0,0,0,1,0,2,0.0,H,1,1,david-pellom-1,David Pellom,2014
20,107,24,2014-02-12,Memphis,,UCF,REG (Conf),W 76-70,,16,2,5,0.4,0,0,2,5,0.4,0.4,4,6,0.667,4,1,5,0,0,0,0,1,8,7.2,H,1,1,david-pellom-1,David Pellom,2014
21,108,25,2014-02-15,Memphis,@,Connecticut,REG (Conf),L 81-86 (OT),,15,2,2,1.0,0,0,2,2,1.0,1.0,0,0,,0,1,1,1,0,0,1,1,4,3.0,A,0,1,david-pellom-1,David Pellom,2014
22,109,26,2014-02-20,Memphis,@,Rutgers,REG (Conf),W 64-59,,11,0,0,,0,0,0,0,,,0,0,,1,1,2,0,0,0,1,0,0,0.0,A,1,1,david-pellom-1,David Pellom,2014
23,110,27,2014-02-22,Memphis,,Temple,REG (Conf),W 82-79 (OT),,18,2,2,1.0,0,0,2,2,1.0,1.0,0,1,0.0,1,4,5,1,0,0,1,3,4,3.4,H,1,1,david-pellom-1,David Pellom,2014
24,111,28,2014-02-27,Memphis,@,Houston,REG (Conf),L 68-77,,8,0,1,0.0,0,0,0,1,0.0,0.0,0,0,,0,0,0,0,0,0,1,1,0,-2.1,A,0,1,david-pellom-1,David Pellom,2014
25,112,29,2014-03-01,Memphis,,Louisville,REG (Conf),W 72-66,,3,0,0,,0,0,0,0,,,0,2,0.0,0,0,0,0,0,0,1,2,0,-2.6,H,1,1,david-pellom-1,David Pellom,2014
26,113,30,2014-03-06,Memphis,@,Cincinnati,REG (Conf),L 84-97,,10,1,2,0.5,0,0,1,2,0.5,0.5,0,0,,0,2,2,0,0,0,0,1,2,1.2,A,0,1,david-pellom-1,David Pellom,2014
27,114,31,2014-03-08,Memphis,,SMU,REG (Conf),W 67-58,,7,1,3,0.333,0,0,1,3,0.333,0.333,0,0,,0,0,0,0,0,0,2,0,2,-1.7,H,1,1,david-pellom-1,David Pellom,2014
28,115,32,2014-03-13,Memphis,N,Connecticut,CTOURN,L 53-72,,11,1,3,0.333,0,0,1,3,0.333,0.333,2,2,1.0,2,0,2,0,0,0,0,1,4,3.3,N,0,0,david-pellom-1,David Pellom,2014
29,116,33,2014-03-21,Memphis,N,George Washington,ROUND-64,W 71-66,,14,2,2,1.0,0,0,2,2,1.0,1.0,0,0,,1,1,2,0,2,0,0,2,4,5.6,N,1,0,david-pellom-1,David Pellom,2014
30,117,34,2014-03-23,Memphis,N,Virginia,ROUND-32,L 60-78,,11,1,2,0.5,0,0,1,2,0.5,0.5,0,2,0.0,2,2,4,1,0,0,0,2,2,2.1,N,0,0,david-pellom-1,David Pellom,2014
