rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year
1,79,1,2013-11-08,New Mexico State,N,Western Michigan,REG (Non-Conf),L 64-70,*,24,8,11,0.727,0,0,8,11,0.727,0.727,2,7,0.286,2,6,8,0,0,0,1,2,18,12.9,N,0,1,tshilidzi-nephawe-1,Tshilidzi Nephawe,2014
2,80,2,2013-11-09,New Mexico State,N,Tennessee State,REG (Non-Conf),W 70-55,*,31,2,4,0.5,0,0,2,4,0.5,0.5,7,10,0.7,4,7,11,0,0,0,3,1,11,9.3,N,1,1,tshilidzi-nephawe-1,Tshilidzi Nephawe,2014
3,81,3,2013-11-12,New Mexico State,@,Hawaii,REG (Non-Conf),W 95-88,*,11,1,2,0.5,0,0,1,2,0.5,0.5,2,2,1.0,0,4,4,0,0,1,1,3,4,2.7,A,1,1,tshilidzi-nephawe-1,Tshilidzi Nephawe,2014
4,82,4,2013-11-15,New Mexico State,,UTEP,REG (Non-Conf),W 86-73,*,28,2,4,0.5,0,0,2,4,0.5,0.5,5,6,0.833,6,6,12,0,1,0,4,3,9,8.4,H,1,1,tshilidzi-nephawe-1,Tshilidzi Nephawe,2014
5,83,5,2013-11-20,New Mexico State,,Northern Colorado,REG (Non-Conf),W 67-63,*,19,1,6,0.167,0,0,1,6,0.167,0.167,1,2,0.5,2,3,5,0,0,3,2,1,3,0.8,H,1,1,tshilidzi-nephawe-1,Tshilidzi Nephawe,2014
6,84,6,2013-11-23,New Mexico State,@,UTEP,REG (Non-Conf),W 77-68,*,28,3,4,0.75,0,0,3,4,0.75,0.75,5,9,0.556,2,9,11,0,1,0,2,3,11,9.7,A,1,1,tshilidzi-nephawe-1,Tshilidzi Nephawe,2014
7,85,7,2013-11-25,New Mexico State,,Bethune-Cookman,REG (Non-Conf),W 79-56,*,26,7,9,0.778,0,0,7,9,0.778,0.778,4,6,0.667,5,4,9,0,0,1,1,1,18,17.7,H,1,1,tshilidzi-nephawe-1,Tshilidzi Nephawe,2014
8,86,8,2013-11-27,New Mexico State,,Prairie View A&M,REG (Non-Conf),W 91-60,*,15,2,4,0.5,0,0,2,4,0.5,0.5,5,6,0.833,0,1,1,0,0,1,2,4,9,4.0,H,1,1,tshilidzi-nephawe-1,Tshilidzi Nephawe,2014
9,87,9,2013-11-30,New Mexico State,@,Colorado State,REG (Non-Conf),L 83-85,*,22,0,0,,0,0,0,0,,,1,2,0.5,0,3,3,0,0,1,2,5,1,-1.8,A,0,1,tshilidzi-nephawe-1,Tshilidzi Nephawe,2014
10,88,10,2013-12-04,New Mexico State,,New Mexico,REG (Non-Conf),L 70-79,*,22,2,8,0.25,0,0,2,8,0.25,0.25,3,4,0.75,0,3,3,0,0,0,2,2,7,-0.1,H,0,1,tshilidzi-nephawe-1,Tshilidzi Nephawe,2014
11,89,11,2013-12-07,New Mexico State,@,Gonzaga,REG (Non-Conf),L 68-80,*,26,5,9,0.556,0,0,5,9,0.556,0.556,3,5,0.6,4,4,8,0,1,1,1,4,13,11.0,A,0,1,tshilidzi-nephawe-1,Tshilidzi Nephawe,2014
12,90,12,2013-12-11,New Mexico State,@,Arizona,REG (Non-Conf),L 48-74,*,26,2,9,0.222,0,0,2,9,0.222,0.222,4,6,0.667,1,4,5,1,2,0,1,4,8,3.7,A,0,1,tshilidzi-nephawe-1,Tshilidzi Nephawe,2014
13,91,13,2013-12-14,New Mexico State,@,Drake,REG (Non-Conf),W 81-69 (OT),*,31,5,12,0.417,0,0,5,12,0.417,0.417,0,6,0.0,3,7,10,0,0,1,2,4,10,2.5,A,1,1,tshilidzi-nephawe-1,Tshilidzi Nephawe,2014
