rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year
1,27,1,2013-11-08,Coastal Carolina,@,Akron,REG (Non-Conf),L 63-72,*,12,0,1,0.0,0,0,0,1,0.0,0.0,0,2,0.0,2,1,3,0,1,1,1,2,0,0.1,A,0,1,uros-ljeskovic-1,Uros Ljeskovic,2014
2,28,2,2013-11-11,Coastal Carolina,,Guilford,REG (Non-Conf),W 76-49,*,14,1,1,1.0,0,0,1,1,1.0,1.0,2,2,1.0,2,4,6,0,1,0,1,1,4,5.9,H,1,1,uros-ljeskovic-1,Uros Ljeskovic,2014
3,29,3,2013-11-16,Coastal Carolina,,Ole Miss,REG (Non-Conf),L 70-72,,4,0,2,0.0,0,0,0,2,0.0,0.0,0,0,,0,0,0,0,0,0,1,2,0,-3.2,H,0,1,uros-ljeskovic-1,Uros Ljeskovic,2014
4,30,5,2013-11-23,Coastal Carolina,,St. Francis Brooklyn,REG (Non-Conf),W 70-59,,15,1,2,0.5,0,0,1,2,0.5,0.5,0,2,0.0,1,2,3,0,0,0,1,1,2,0.1,H,1,1,uros-ljeskovic-1,Uros Ljeskovic,2014
5,31,6,2013-11-24,Coastal Carolina,,Louisiana–Lafayette,REG (Non-Conf),L 69-73,,15,2,3,0.667,0,0,2,3,0.667,0.667,0,0,,4,2,6,0,0,0,1,3,4,3.9,H,0,1,uros-ljeskovic-1,Uros Ljeskovic,2014
6,32,7,2013-11-29,Coastal Carolina,@,Clemson,REG (Non-Conf),L 40-69,,14,0,0,,0,0,0,0,,,0,0,,0,1,1,0,0,0,1,2,0,-1.5,A,0,1,uros-ljeskovic-1,Uros Ljeskovic,2014
7,33,8,2013-12-04,Coastal Carolina,,Western Carolina,REG (Non-Conf),W 76-68,,13,1,1,1.0,0,0,1,1,1.0,1.0,2,4,0.5,2,1,3,0,0,0,2,0,4,2.6,H,1,1,uros-ljeskovic-1,Uros Ljeskovic,2014
8,34,9,2013-12-05,Coastal Carolina,,N.C. Wesleyan,REG (Non-Conf),W 89-54,,9,3,7,0.429,0,0,3,7,0.429,0.429,4,8,0.5,3,1,4,0,1,0,1,0,10,7.1,H,1,1,uros-ljeskovic-1,Uros Ljeskovic,2014
9,35,11,2013-12-17,Coastal Carolina,@,South Carolina State,REG (Non-Conf),L 78-83,,6,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,1,3,0,-2.2,A,0,1,uros-ljeskovic-1,Uros Ljeskovic,2014
10,36,12,2013-12-21,Coastal Carolina,@,Central Connecticut State,REG (Non-Conf),W 65-62,,4,0,0,,0,0,0,0,,,0,0,,1,1,2,0,0,0,1,2,0,-0.8,A,1,1,uros-ljeskovic-1,Uros Ljeskovic,2014
11,37,13,2013-12-30,Coastal Carolina,,South Carolina State,REG (Non-Conf),L 58-68,,29,2,3,0.667,0,0,2,3,0.667,0.667,2,7,0.286,3,1,4,0,1,0,2,2,6,3.3,H,0,1,uros-ljeskovic-1,Uros Ljeskovic,2014
12,38,14,2014-01-03,Coastal Carolina,,Central Connecticut State,REG (Non-Conf),W 86-67,,18,5,7,0.714,0,0,5,7,0.714,0.714,2,5,0.4,5,2,7,1,1,0,1,0,12,12.7,H,1,1,uros-ljeskovic-1,Uros Ljeskovic,2014
13,39,15,2014-01-08,Coastal Carolina,@,Charleston Southern,REG (Conf),L 58-70,*,14,1,5,0.2,0,0,1,5,0.2,0.2,0,0,,2,1,3,0,1,0,0,3,2,0.4,A,0,1,uros-ljeskovic-1,Uros Ljeskovic,2014
14,40,16,2014-01-11,Coastal Carolina,@,Gardner-Webb,REG (Conf),W 81-69,,21,5,5,1.0,0,0,5,5,1.0,1.0,4,6,0.667,1,4,5,0,0,0,4,5,14,7.6,A,1,1,uros-ljeskovic-1,Uros Ljeskovic,2014
15,41,17,2014-01-15,Coastal Carolina,,UNC Asheville,REG (Conf),W 81-78,,19,5,7,0.714,0,0,5,7,0.714,0.714,0,0,,1,1,2,1,1,0,2,3,10,6.6,H,1,1,uros-ljeskovic-1,Uros Ljeskovic,2014
16,42,18,2014-01-18,Coastal Carolina,,Winthrop,REG (Conf),L 72-73 (OT),,16,1,1,1.0,0,0,1,1,1.0,1.0,2,2,1.0,1,3,4,0,0,0,1,3,4,3.1,H,0,1,uros-ljeskovic-1,Uros Ljeskovic,2014
17,43,19,2014-01-22,Coastal Carolina,@,Presbyterian,REG (Conf),W 84-72,,19,2,2,1.0,0,0,2,2,1.0,1.0,3,4,0.75,2,0,2,0,0,0,2,1,7,5.0,A,1,1,uros-ljeskovic-1,Uros Ljeskovic,2014
18,44,20,2014-01-25,Coastal Carolina,@,Radford,REG (Conf),W 69-61,,13,0,3,0.0,0,0,0,3,0.0,0.0,1,3,0.333,3,3,6,0,1,0,1,2,1,0.3,A,1,1,uros-ljeskovic-1,Uros Ljeskovic,2014
19,45,21,2014-01-29,Coastal Carolina,,Liberty,REG (Conf),W 66-64,,13,2,4,0.5,0,0,2,4,0.5,0.5,2,3,0.667,3,1,4,0,1,0,1,2,6,5.2,H,1,1,uros-ljeskovic-1,Uros Ljeskovic,2014
20,46,22,2014-02-01,Coastal Carolina,@,Campbell,REG (Conf),W 61-58,,13,2,4,0.5,0,0,2,4,0.5,0.5,0,0,,4,2,6,0,0,0,0,3,4,4.2,A,1,1,uros-ljeskovic-1,Uros Ljeskovic,2014
21,47,23,2014-02-05,Coastal Carolina,,High Point,REG (Conf),L 74-77,,12,0,2,0.0,0,0,0,2,0.0,0.0,0,0,,1,1,2,0,0,0,1,2,0,-2.2,H,0,1,uros-ljeskovic-1,Uros Ljeskovic,2014
22,48,24,2014-02-08,Coastal Carolina,,Longwood,REG (Conf),W 67-58,,6,0,1,0.0,0,0,0,1,0.0,0.0,0,2,0.0,2,0,2,0,0,0,0,3,0,-1.3,H,1,1,uros-ljeskovic-1,Uros Ljeskovic,2014
23,49,25,2014-02-12,Coastal Carolina,@,VMI,REG (Conf),W 83-78,,7,1,1,1.0,0,0,1,1,1.0,1.0,0,0,,0,0,0,0,0,0,0,3,2,0.5,A,1,1,uros-ljeskovic-1,Uros Ljeskovic,2014
