rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2015-11-13,,High Point,REG (Non-Conf),W,77,73,,24,47,0.511,6,22,0.273,18,25,0.72,0.574,23,35,0.657,8,24,32,13,5,3,16,22,25,56,0.446,10,18,0.556,15,38,.395,0.536,13,20,0.65,9,18,27,15,6,1,16,33,1,1,0,texas-tech,2016
2,2,2015-11-19,N,Utah,REG (Non-Conf),L,63,73,,25,64,0.391,3,19,0.158,22,45,0.489,0.414,10,18,0.556,11,22,33,9,3,4,9,21,23,60,0.383,6,24,0.25,17,36,.472,0.433,21,27,0.778,13,27,40,9,5,3,7,18,0,1,0,texas-tech,2016
3,3,2015-11-20,N,Mississippi State,REG (Non-Conf),W,74,72,,26,60,0.433,4,18,0.222,22,42,0.524,0.467,18,23,0.783,10,21,31,10,7,3,9,15,27,61,0.443,8,27,0.296,19,34,.559,0.508,10,14,0.714,13,22,35,11,3,7,14,20,1,1,0,texas-tech,2016
4,4,2015-11-22,N,Minnesota,REG (Non-Conf),W,81,68,,27,56,0.482,6,12,0.5,21,44,0.477,0.536,21,29,0.724,10,24,34,14,3,2,11,19,24,57,0.421,4,20,0.2,20,37,.541,0.456,16,18,0.889,8,19,27,7,6,1,15,26,1,1,0,texas-tech,2016
5,5,2015-11-28,,Hawaii,REG (Non-Conf),W,82,74,,24,59,0.407,4,10,0.4,20,49,0.408,0.441,30,38,0.789,9,28,37,16,5,5,12,16,28,66,0.424,7,24,0.292,21,42,.500,0.477,11,19,0.579,9,27,36,12,9,4,12,30,1,1,0,texas-tech,2016
6,6,2015-12-02,,Sam Houston State,REG (Non-Conf),W,71,56,,23,56,0.411,7,25,0.28,16,31,0.516,0.473,18,23,0.783,8,35,43,14,0,6,11,18,17,64,0.266,7,29,0.241,10,35,.286,0.32,15,21,0.714,11,25,36,7,3,2,12,21,1,1,0,texas-tech,2016
7,7,2015-12-09,,UT Martin,REG (Non-Conf),W,68,49,,27,65,0.415,7,27,0.259,20,38,0.526,0.469,7,12,0.583,11,29,40,17,8,2,10,18,18,54,0.333,7,24,0.292,11,30,.367,0.398,6,13,0.462,9,23,32,6,4,4,17,14,1,1,0,texas-tech,2016
8,8,2015-12-16,,South Dakota State,REG (Non-Conf),W,79,67,,27,57,0.474,5,14,0.357,22,43,0.512,0.518,20,24,0.833,6,20,26,11,10,8,9,16,22,59,0.373,9,27,0.333,13,32,.406,0.449,14,15,0.933,8,23,31,10,5,2,19,20,1,1,0,texas-tech,2016
9,9,2015-12-19,,ArkansasâPine Bluff,REG (Non-Conf),W,94,54,,32,49,0.653,9,14,0.643,23,35,0.657,0.745,21,29,0.724,6,32,38,22,7,8,12,15,19,60,0.317,7,24,0.292,12,36,.333,0.375,9,14,0.643,10,10,20,6,10,3,14,23,1,1,0,texas-tech,2016
10,10,2015-12-22,,Little Rock,REG (Non-Conf),W,65,53,,21,49,0.429,4,15,0.267,17,34,0.5,0.469,19,30,0.633,11,25,36,10,6,3,14,20,19,48,0.396,5,23,0.217,14,25,.560,0.448,10,15,0.667,3,19,22,5,6,2,12,26,1,1,0,texas-tech,2016
