rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2015-11-13,,Montana State,REG (Non-Conf),W,87,76,,32,62,0.516,8,23,0.348,24,39,0.615,0.581,15,26,0.577,15,20,35,21,14,5,12,23,23,52,0.442,10,22,0.455,13,30,.433,0.538,20,26,0.769,11,20,31,12,4,0,21,22,1,1,0,hawaii,2016
2,2,2015-11-15,N,Coastal Carolina,REG (Non-Conf),W,74,63,,20,52,0.385,9,25,0.36,11,27,0.407,0.471,25,37,0.676,7,25,32,10,9,1,12,23,20,52,0.385,8,25,0.32,12,27,.444,0.462,15,21,0.714,5,23,28,9,8,4,20,32,1,1,0,hawaii,2016
3,3,2015-11-16,,Nevada,REG (Non-Conf),W,76,75,,29,66,0.439,4,19,0.211,25,47,0.532,0.47,14,27,0.519,8,24,32,9,8,4,9,25,25,59,0.424,2,10,0.2,23,49,.469,0.441,23,26,0.885,6,30,36,5,5,6,14,26,1,1,0,hawaii,2016
4,4,2015-11-22,,Nicholls State,REG (Non-Conf),W,99,74,,39,59,0.661,10,23,0.435,29,36,0.806,0.746,11,19,0.579,9,29,38,26,4,5,10,27,20,55,0.364,11,27,0.407,9,28,.321,0.464,23,30,0.767,6,11,17,12,6,0,7,18,1,1,0,hawaii,2016
5,5,2015-11-28,@,Texas Tech,REG (Non-Conf),L,74,82,,28,66,0.424,7,24,0.292,21,42,0.5,0.477,11,19,0.579,9,27,36,12,9,4,12,30,24,59,0.407,4,10,0.4,20,49,.408,0.441,30,38,0.789,9,28,37,16,5,5,12,16,0,1,0,hawaii,2016
6,6,2015-12-02,,ArkansasâPine Bluff,REG (Non-Conf),W,75,47,,26,52,0.5,1,11,0.091,25,41,0.61,0.51,22,33,0.667,11,31,42,19,13,3,16,8,20,66,0.303,5,28,0.179,15,38,.395,0.341,2,4,0.5,10,18,28,7,11,2,14,22,1,1,0,hawaii,2016
7,7,2015-12-08,,Hawaii Hilo,REG (Non-Conf),W,86,67,,36,74,0.486,7,23,0.304,29,51,0.569,0.534,7,13,0.538,15,27,42,22,12,0,16,19,22,57,0.386,10,33,0.303,12,24,.500,0.474,13,14,0.929,4,24,28,11,6,3,23,17,1,1,0,hawaii,2016
8,8,2015-12-12,,Hawaii Pacific,REG (Non-Conf),W,83,71,,29,57,0.509,3,10,0.3,26,47,0.553,0.535,22,36,0.611,13,19,32,13,8,3,12,15,26,55,0.473,11,30,0.367,15,25,.600,0.573,8,12,0.667,10,20,30,12,3,2,21,27,1,1,0,hawaii,2016
9,9,2015-12-22,,Northern Iowa,REG (Non-Conf),W,68,52,,25,58,0.431,8,27,0.296,17,31,0.548,0.5,10,13,0.769,9,21,30,17,10,4,10,18,19,43,0.442,6,20,0.3,13,23,.565,0.512,8,11,0.727,2,19,21,9,4,2,18,19,1,1,0,hawaii,2016
10,10,2015-12-23,,Oklahoma,REG (Non-Conf),L,81,84,,25,55,0.455,7,20,0.35,18,35,0.514,0.518,24,33,0.727,5,23,28,13,6,6,10,25,26,56,0.464,8,17,0.471,18,39,.462,0.536,24,33,0.727,6,26,32,15,6,4,12,21,0,1,0,hawaii,2016
