rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2015-11-13,,Jackson State,REG (Non-Conf),W,80,52,,25,51,0.49,10,24,0.417,15,27,0.556,0.588,20,28,0.714,8,23,31,16,8,9,16,18,19,60,0.317,4,20,0.2,15,40,.375,0.35,10,13,0.769,9,21,30,8,5,1,16,24,1,1,0,oregon,2016
2,2,2015-11-16,,Baylor,REG (Non-Conf),W,74,67,,24,55,0.436,6,25,0.24,18,30,0.6,0.491,20,30,0.667,9,20,29,12,6,3,13,16,24,61,0.393,7,20,0.35,17,41,.415,0.451,12,18,0.667,14,19,33,10,5,0,18,23,1,1,0,oregon,2016
3,3,2015-11-20,,Savannah State,REG (Non-Conf),W,77,59,,31,60,0.517,4,17,0.235,27,43,0.628,0.55,11,23,0.478,11,23,34,19,6,6,8,14,25,56,0.446,5,18,0.278,20,38,.526,0.491,4,7,0.571,6,24,30,11,3,1,13,21,1,1,0,oregon,2016
4,4,2015-11-22,,Valparaiso,REG (Non-Conf),W,73,67,,26,58,0.448,4,15,0.267,22,43,0.512,0.483,17,24,0.708,11,23,34,9,9,3,13,11,26,60,0.433,10,32,0.313,16,28,.571,0.517,5,6,0.833,9,20,29,12,6,5,16,21,1,1,0,oregon,2016
5,5,2015-11-25,,Arkansas State,REG (Non-Conf),W,91,68,,29,62,0.468,6,22,0.273,23,40,0.575,0.516,27,40,0.675,9,30,39,19,11,13,10,21,23,71,0.324,6,13,0.462,17,58,.293,0.366,16,19,0.842,15,30,45,11,3,5,21,24,1,1,0,oregon,2016
6,6,2015-11-30,,Fresno State,REG (Non-Conf),W,78,73,,24,55,0.436,4,17,0.235,20,38,0.526,0.473,26,36,0.722,6,24,30,12,10,7,17,19,28,69,0.406,5,18,0.278,23,51,.451,0.442,12,14,0.857,15,24,39,12,4,4,18,25,1,1,0,oregon,2016
7,7,2015-12-04,N,UNLV,REG (Non-Conf),L,69,80,,24,61,0.393,8,23,0.348,16,38,0.421,0.459,13,21,0.619,10,24,34,10,3,2,15,20,26,58,0.448,10,23,0.435,16,35,.457,0.534,18,21,0.857,8,24,32,9,4,5,13,21,0,1,0,oregon,2016
8,8,2015-12-07,N,Navy,REG (Non-Conf),W,67,47,,24,51,0.471,6,15,0.4,18,36,0.5,0.529,13,16,0.813,7,27,34,12,14,8,16,17,18,57,0.316,2,14,0.143,16,43,.372,0.333,9,18,0.5,13,16,29,13,7,3,18,13,1,1,0,oregon,2016
9,9,2015-12-12,@,Boise State,REG (Non-Conf),L,72,74,,25,58,0.431,9,21,0.429,16,37,0.432,0.509,13,19,0.684,11,19,30,11,5,4,11,20,23,54,0.426,11,29,0.379,12,25,.480,0.528,17,23,0.739,8,20,28,14,5,2,9,16,0,1,0,oregon,2016
10,10,2015-12-15,,UC Irvine,REG (Non-Conf),W,78,63,,27,63,0.429,6,18,0.333,21,45,0.467,0.476,18,23,0.783,15,18,33,19,12,6,12,15,24,52,0.462,4,15,0.267,20,37,.541,0.5,11,17,0.647,9,19,28,15,3,3,22,23,1,1,0,oregon,2016
11,11,2015-12-18,,Long Beach State,REG (Non-Conf),W,94,73,,32,62,0.516,8,22,0.364,24,40,0.6,0.581,22,24,0.917,13,27,40,17,7,11,11,19,25,60,0.417,11,27,0.407,14,33,.424,0.508,12,19,0.632,9,13,22,18,5,2,13,24,1,1,0,oregon,2016
12,12,2015-12-21,N,Alabama,REG (Non-Conf),W,72,68,,25,58,0.431,6,16,0.375,19,42,0.452,0.483,16,20,0.8,10,25,35,16,9,3,9,16,23,49,0.469,9,21,0.429,14,28,.500,0.561,13,20,0.65,5,21,26,12,4,4,14,16,1,1,0,oregon,2016
13,13,2015-12-29,,Western Ore.,REG (Non-Conf),W,88,60,,32,54,0.593,3,11,0.273,29,43,0.674,0.62,21,31,0.677,11,38,49,14,8,9,18,12,23,74,0.311,10,30,0.333,13,44,.295,0.378,4,10,0.4,11,10,21,12,12,1,14,22,1,1,0,oregon,2016
14,14,2016-01-03,@,Oregon State,REG (Conf),L,57,70,,19,53,0.358,7,25,0.28,12,28,0.429,0.425,12,15,0.8,7,19,26,11,3,2,12,19,24,54,0.444,5,15,0.333,19,39,.487,0.491,17,24,0.708,11,24,35,13,5,3,8,16,0,1,0,oregon,2016
15,15,2016-01-06,,California,REG (Conf),W,68,65,,24,59,0.407,7,21,0.333,17,38,0.447,0.466,13,26,0.5,10,23,33,9,11,5,11,20,26,53,0.491,0,12,0.0,26,41,.634,0.491,13,23,0.565,7,30,37,6,4,6,18,25,1,1,0,oregon,2016
16,16,2016-01-10,,Stanford,REG (Conf),W,71,58,,25,53,0.472,5,20,0.25,20,33,0.606,0.519,16,22,0.727,14,23,37,18,5,7,15,20,19,50,0.38,5,15,0.333,14,35,.400,0.43,15,18,0.833,6,13,19,12,6,0,12,23,1,1,0,oregon,2016
17,17,2016-01-14,@,Utah,REG (Conf),W,77,59,,28,51,0.549,5,12,0.417,23,39,0.59,0.598,16,22,0.727,10,23,33,8,9,9,15,23,19,56,0.339,7,22,0.318,12,34,.353,0.402,14,25,0.56,14,13,27,13,8,2,15,19,1,1,0,oregon,2016
