rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2015-11-13,,Northern Kentucky,REG (Non-Conf),W,107,61,,33,68,0.485,6,25,0.24,27,43,0.628,0.529,35,46,0.761,22,24,46,20,20,4,15,26,21,47,0.447,5,16,0.313,16,31,.516,0.5,14,23,0.609,6,17,23,9,7,0,30,32,1,1,0,west-virginia,2016
2,2,2015-11-16,N,James Madison,REG (Non-Conf),W,86,73,,29,66,0.439,6,16,0.375,23,50,0.46,0.485,22,30,0.733,22,18,40,16,9,2,13,21,21,51,0.412,9,28,0.321,12,23,.522,0.5,22,24,0.917,10,18,28,8,5,1,18,23,1,1,0,west-virginia,2016
3,3,2015-11-20,,Stetson,REG (Non-Conf),W,103,62,,38,67,0.567,5,21,0.238,33,46,0.717,0.604,22,30,0.733,18,32,50,26,10,7,18,19,19,62,0.306,6,25,0.24,13,37,.351,0.355,18,21,0.857,11,14,25,14,10,0,19,25,1,1,0,west-virginia,2016
4,4,2015-11-23,,Bethune-Cookman,REG (Non-Conf),W,97,44,,36,69,0.522,8,24,0.333,28,45,0.622,0.58,17,24,0.708,18,32,50,20,15,3,16,19,13,52,0.25,5,27,0.185,8,25,.320,0.298,13,19,0.684,10,16,26,7,10,3,30,21,1,1,0,west-virginia,2016
5,5,2015-11-26,N,Richmond,REG (Non-Conf),W,67,59,,21,48,0.438,2,13,0.154,19,35,0.543,0.458,23,32,0.719,9,21,30,10,7,2,9,28,18,46,0.391,2,15,0.133,16,31,.516,0.413,21,35,0.6,8,19,27,9,6,1,14,24,1,1,0,west-virginia,2016
6,6,2015-11-27,N,San Diego State,REG (Non-Conf),W,72,50,,27,62,0.435,4,13,0.308,23,49,0.469,0.468,14,21,0.667,9,27,36,12,13,2,15,25,13,38,0.342,0,9,0.0,13,29,.448,0.342,24,32,0.75,2,25,27,3,4,10,21,21,1,1,0,west-virginia,2016
7,7,2015-12-05,,Kennesaw State,REG (Non-Conf),W,87,54,,34,65,0.523,4,11,0.364,30,54,0.556,0.554,15,29,0.517,19,21,40,23,13,3,17,20,19,43,0.442,1,7,0.143,18,36,.500,0.453,15,17,0.882,4,22,26,4,11,2,31,25,1,1,0,west-virginia,2016
8,8,2015-12-08,N,Virginia,REG (Non-Conf),L,54,70,,20,50,0.4,2,14,0.143,18,36,0.5,0.42,12,21,0.571,13,11,24,10,10,1,18,24,27,43,0.628,3,8,0.375,24,35,.686,0.663,13,20,0.65,6,20,26,13,6,1,18,22,0,1,0,west-virginia,2016
9,9,2015-12-13,,LouisianaâMonroe,REG (Non-Conf),W,100,58,,38,84,0.452,15,36,0.417,23,48,0.479,0.542,9,16,0.563,25,21,46,19,14,0,3,18,22,43,0.512,1,8,0.125,21,35,.600,0.523,13,20,0.65,3,20,23,12,2,3,19,17,1,1,0,west-virginia,2016
10,10,2015-12-17,N,Marshall,REG (Non-Conf),W,86,68,,30,65,0.462,6,17,0.353,24,48,0.5,0.508,20,35,0.571,20,24,44,15,10,1,17,30,17,50,0.34,6,27,0.222,11,23,.478,0.4,28,36,0.778,7,20,27,8,9,2,19,26,1,1,0,west-virginia,2016
