rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2015-11-13,@,Tennessee,REG (Non-Conf),L,78,82,,29,65,0.446,6,17,0.353,23,48,0.479,0.492,14,18,0.778,9,22,31,12,8,1,13,25,30,57,0.526,4,16,0.25,26,41,.634,0.561,18,26,0.692,8,23,31,16,8,6,11,16,0,1,0,north-carolina-asheville,2016
2,2,2015-11-15,@,Western Carolina,REG (Non-Conf),L,81,90,,24,44,0.545,5,14,0.357,19,30,0.633,0.602,28,37,0.757,6,20,26,8,4,4,19,26,31,59,0.525,7,21,0.333,24,38,.632,0.585,21,26,0.808,7,20,27,19,9,0,8,29,0,1,0,north-carolina-asheville,2016
3,3,2015-11-18,,Mars Hill,REG (Non-Conf),W,84,51,,34,69,0.493,6,21,0.286,28,48,0.583,0.536,10,22,0.455,17,32,49,11,7,3,9,14,18,65,0.277,7,31,0.226,11,34,.324,0.331,8,14,0.571,9,19,28,8,2,0,7,18,1,1,0,north-carolina-asheville,2016
4,4,2015-11-21,@,Texas A&M,REG (Non-Conf),L,47,75,,16,53,0.302,6,28,0.214,10,25,0.4,0.358,9,19,0.474,12,18,30,8,4,0,19,18,31,63,0.492,5,16,0.313,26,47,.553,0.532,8,14,0.571,10,28,38,18,8,2,9,18,0,1,0,north-carolina-asheville,2016
5,5,2015-11-26,N,Drexel,REG (Non-Conf),W,85,66,,27,58,0.466,5,11,0.455,22,47,0.468,0.509,26,36,0.722,9,21,30,17,1,2,4,21,22,51,0.431,2,10,0.2,20,41,.488,0.451,20,26,0.769,6,22,28,14,2,4,8,27,1,1,0,north-carolina-asheville,2016
6,6,2015-11-27,N,Middle Tennessee,REG (Non-Conf),L,61,63,,20,52,0.385,4,18,0.222,16,34,0.471,0.423,17,22,0.773,7,26,33,12,5,2,14,17,24,50,0.48,9,25,0.36,15,25,.600,0.57,6,16,0.375,4,24,28,17,4,6,12,19,0,1,0,north-carolina-asheville,2016
7,7,2015-11-28,N,Loyola Chicago,REG (Non-Conf),W,59,48,,22,50,0.44,2,13,0.154,20,37,0.541,0.46,13,18,0.722,6,20,26,14,7,6,21,17,18,47,0.383,4,12,0.333,14,35,.400,0.426,8,12,0.667,5,20,25,9,5,6,19,16,1,1,0,north-carolina-asheville,2016
8,8,2015-12-05,,Johnson/Wales-NC,REG (Non-Conf),W,103,36,,40,64,0.625,11,28,0.393,29,36,0.806,0.711,12,17,0.706,4,40,44,28,14,7,13,13,13,62,0.21,4,18,0.222,9,44,.205,0.242,6,11,0.545,10,13,23,5,9,1,18,17,1,1,0,north-carolina-asheville,2016
9,9,2015-12-13,,Campbell,REG (Conf),W,80,60,,25,52,0.481,1,7,0.143,24,45,0.533,0.49,29,35,0.829,7,33,40,12,2,4,12,20,19,64,0.297,4,27,0.148,15,37,.405,0.328,18,24,0.75,9,21,30,7,8,1,9,26,1,1,0,north-carolina-asheville,2016
10,10,2015-12-15,,East Tennessee State,REG (Non-Conf),W,84,64,,33,62,0.532,7,17,0.412,26,45,0.578,0.589,11,17,0.647,14,28,42,19,8,4,15,17,24,51,0.471,6,16,0.375,18,35,.514,0.529,10,23,0.435,7,17,24,10,7,0,17,15,1,1,0,north-carolina-asheville,2016
11,11,2015-12-19,@,Georgetown,REG (Non-Conf),W,79,73,,26,56,0.464,9,19,0.474,17,37,0.459,0.545,18,27,0.667,7,25,32,16,8,1,9,20,26,57,0.456,4,22,0.182,22,35,.629,0.491,17,27,0.63,10,27,37,19,4,3,11,19,1,1,0,north-carolina-asheville,2016
12,12,2015-12-21,,Elon,REG (Non-Conf),L,81,86,,32,69,0.464,3,16,0.188,29,53,0.547,0.486,14,26,0.538,11,26,37,11,11,5,12,23,30,61,0.492,7,25,0.28,23,36,.639,0.549,19,29,0.655,8,29,37,9,3,1,17,25,0,1,0,north-carolina-asheville,2016
13,13,2015-12-29,,Furman,REG (Non-Conf),W,67,65,,26,53,0.491,7,17,0.412,19,36,0.528,0.557,8,12,0.667,4,23,27,10,15,4,14,16,23,54,0.426,6,22,0.273,17,32,.531,0.481,13,24,0.542,10,20,30,6,4,1,17,15,1,1,0,north-carolina-asheville,2016
14,14,2015-12-31,@,Longwood,REG (Conf),W,70,61,,23,57,0.404,5,23,0.217,18,34,0.529,0.447,19,27,0.704,10,22,32,7,16,1,21,16,26,58,0.448,5,19,0.263,21,39,.538,0.491,4,7,0.571,8,26,34,13,15,0,26,21,1,1,0,north-carolina-asheville,2016
