rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2015-11-13,,Gardner-Webb,REG (Non-Conf),W,76,59,,24,59,0.407,7,24,0.292,17,35,0.486,0.466,21,28,0.75,14,29,43,15,8,6,14,19,19,60,0.317,6,23,0.261,13,37,.351,0.367,15,21,0.714,11,24,35,10,7,0,17,28,1,1,0,iowa,2016
2,2,2015-11-15,,Coppin State,REG (Non-Conf),W,103,68,,40,72,0.556,12,28,0.429,28,44,0.636,0.639,11,20,0.55,9,40,49,31,5,6,11,18,24,74,0.324,8,28,0.286,16,46,.348,0.378,12,22,0.545,13,28,41,13,6,0,12,20,1,1,0,iowa,2016
3,3,2015-11-19,@,Marquette,REG (Non-Conf),W,89,61,,36,66,0.545,12,22,0.545,24,44,0.545,0.636,5,7,0.714,7,26,33,25,14,2,12,17,22,57,0.386,7,30,0.233,15,27,.556,0.447,10,14,0.714,4,22,26,14,6,2,18,14,1,1,0,iowa,2016
4,4,2015-11-26,N,Dayton,REG (Non-Conf),L,77,82,,27,62,0.435,12,24,0.5,15,38,0.395,0.532,11,17,0.647,9,22,31,19,6,3,12,22,27,55,0.491,7,20,0.35,20,35,.571,0.555,21,27,0.778,9,22,31,11,7,1,15,21,0,1,0,iowa,2016
5,5,2015-11-27,N,Notre Dame,REG (Non-Conf),L,62,68,,25,66,0.379,6,24,0.25,19,42,0.452,0.424,6,9,0.667,12,23,35,13,4,6,6,19,25,55,0.455,8,25,0.32,17,30,.567,0.527,10,15,0.667,8,27,35,13,1,4,7,15,0,1,0,iowa,2016
6,6,2015-11-29,N,Wichita State,REG (Non-Conf),W,84,61,,28,52,0.538,8,18,0.444,20,34,0.588,0.615,20,24,0.833,9,21,30,16,4,5,11,18,21,59,0.356,6,22,0.273,15,37,.405,0.407,13,17,0.765,12,13,25,11,6,1,11,16,1,1,0,iowa,2016
7,7,2015-12-02,,Florida State,REG (Non-Conf),W,78,75,OT,27,64,0.422,5,21,0.238,22,43,0.512,0.461,19,26,0.731,11,25,36,15,9,4,12,17,29,76,0.382,5,23,0.217,24,53,.453,0.414,12,15,0.8,17,30,47,16,5,2,14,22,1,1,0,iowa,2016
8,8,2015-12-05,,Kansas City,REG (Non-Conf),W,95,75,,34,72,0.472,12,25,0.48,22,47,0.468,0.556,15,19,0.789,14,25,39,22,6,8,6,15,29,66,0.439,7,18,0.389,22,48,.458,0.492,10,16,0.625,14,23,37,12,5,3,11,18,1,1,0,iowa,2016
9,9,2015-12-07,,Western Illinois,REG (Non-Conf),W,90,56,,33,66,0.5,10,23,0.435,23,43,0.535,0.576,14,19,0.737,10,29,39,20,10,6,11,11,23,66,0.348,6,22,0.273,17,44,.386,0.394,4,7,0.571,11,24,35,13,5,2,16,20,1,1,0,iowa,2016
10,10,2015-12-10,@,Iowa State,REG (Non-Conf),L,82,83,,31,65,0.477,11,27,0.407,20,38,0.526,0.562,9,10,0.9,8,24,32,18,4,6,14,14,34,70,0.486,9,30,0.3,25,40,.625,0.55,6,11,0.545,13,21,34,17,10,3,13,11,0,1,0,iowa,2016
11,11,2015-12-19,N,Drake,REG (Non-Conf),W,70,64,,28,60,0.467,8,21,0.381,20,39,0.513,0.533,6,8,0.75,7,22,29,12,4,14,2,12,24,60,0.4,11,26,0.423,13,34,.382,0.492,5,8,0.625,9,23,32,14,0,3,7,12,1,1,0,iowa,2016
12,12,2015-12-22,,Tennessee Tech,REG (Non-Conf),W,85,63,,32,70,0.457,11,30,0.367,21,40,0.525,0.536,10,13,0.769,11,28,39,19,8,4,10,15,22,57,0.386,8,26,0.308,14,31,.452,0.456,11,16,0.688,9,26,35,11,4,1,18,14,1,1,0,iowa,2016
13,13,2015-12-29,,Michigan State,REG (Conf),W,83,70,,27,56,0.482,6,13,0.462,21,43,0.488,0.536,23,31,0.742,8,19,27,15,8,11,12,20,27,64,0.422,3,13,0.231,24,51,.471,0.445,13,20,0.65,17,21,38,11,7,5,15,27,1,1,0,iowa,2016
14,14,2016-01-02,@,Purdue,REG (Conf),W,70,63,,25,58,0.431,7,19,0.368,18,39,0.462,0.491,13,20,0.65,9,23,32,14,10,9,8,16,23,59,0.39,8,25,0.32,15,34,.441,0.458,9,15,0.6,12,23,35,17,4,5,14,18,1,1,0,iowa,2016
15,15,2016-01-05,,Nebraska,REG (Conf),W,77,66,,23,53,0.434,7,17,0.412,16,36,0.444,0.5,24,32,0.75,8,24,32,14,4,7,7,15,25,58,0.431,7,20,0.35,18,38,.474,0.491,9,16,0.563,10,22,32,8,4,2,8,26,1,1,0,iowa,2016
16,16,2016-01-14,@,Michigan State,REG (Conf),W,76,59,,28,65,0.431,10,22,0.455,18,43,0.419,0.508,10,16,0.625,13,24,37,15,7,4,9,16,23,55,0.418,4,21,0.19,19,34,.559,0.455,9,13,0.692,6,27,33,14,3,4,16,19,1,1,0,iowa,2016
17,17,2016-01-17,,Michigan,REG (Conf),W,82,71,,31,61,0.508,10,22,0.455,21,39,0.538,0.59,10,11,0.909,6,20,26,19,8,3,4,13,25,54,0.463,10,28,0.357,15,26,.577,0.556,11,14,0.786,8,21,29,18,1,3,13,14,1,1,0,iowa,2016
18,18,2016-01-21,@,Rutgers,REG (Conf),W,90,76,,31,65,0.477,11,29,0.379,20,36,0.556,0.562,17,21,0.81,9,26,35,19,7,6,8,11,31,64,0.484,4,17,0.235,27,47,.574,0.516,10,13,0.769,8,24,32,17,4,4,11,18,1,1,0,iowa,2016
19,19,2016-01-24,,Purdue,REG (Conf),W,83,71,,27,54,0.5,11,20,0.55,16,34,0.471,0.602,18,28,0.643,4,27,31,17,9,4,11,20,27,64,0.422,9,23,0.391,18,41,.439,0.492,8,15,0.533,11,25,36,15,8,2,17,24,1,1,0,iowa,2016
20,20,2016-01-28,@,Maryland,REG (Conf),L,68,74,,27,63,0.429,5,24,0.208,22,39,0.564,0.468,9,15,0.6,8,25,33,9,4,2,11,21,26,58,0.448,6,25,0.24,20,33,.606,0.5,16,23,0.696,9,25,34,16,7,6,9,18,0,1,0,iowa,2016
21,21,2016-01-31,,Northwestern,REG (Conf),W,85,71,,25,59,0.424,7,19,0.368,18,40,0.45,0.483,28,36,0.778,10,24,34,10,12,4,10,11,26,62,0.419,11,30,0.367,15,32,.469,0.508,8,14,0.571,11,25,36,13,5,3,15,27,1,1,0,iowa,2016
22,22,2016-02-03,,Penn State,REG (Conf),W,73,49,,25,54,0.463,6,17,0.353,19,37,0.514,0.519,17,26,0.654,9,34,43,12,5,8,11,16,21,69,0.304,1,20,0.05,20,49,.408,0.312,6,12,0.5,14,21,35,8,7,6,10,23,1,1,0,iowa,2016
23,23,2016-02-07,@,Illinois,REG (Conf),W,77,65,,28,65,0.431,8,20,0.4,20,45,0.444,0.492,13,16,0.813,12,30,42,11,7,2,8,12,26,66,0.394,8,25,0.32,18,41,.439,0.455,5,6,0.833,6,25,31,12,6,1,10,14,1,1,0,iowa,2016
24,24,2016-02-11,@,Indiana,REG (Conf),L,78,85,,29,63,0.46,7,18,0.389,22,45,0.489,0.516,13,23,0.565,18,15,33,13,6,1,9,18,29,63,0.46,9,25,0.36,20,38,.526,0.532,18,21,0.857,18,18,36,14,7,3,10,18,0,1,0,iowa,2016
25,25,2016-02-14,,Minnesota,REG (Conf),W,75,71,,24,57,0.421,6,19,0.316,18,38,0.474,0.474,21,30,0.7,9,28,37,17,2,7,8,21,25,65,0.385,6,22,0.273,19,43,.442,0.431,15,20,0.75,13,23,36,12,2,3,8,26,1,1,0,iowa,2016
