rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2015-11-14,,San Diego Christ,REG (Non-Conf),W,93,69,,40,67,0.597,6,18,0.333,34,49,0.694,0.642,7,13,0.538,8,27,35,29,10,5,11,24,20,54,0.37,7,23,0.304,13,31,.419,0.435,22,29,0.759,9,24,33,11,5,2,17,18,1,1,0,cal-state-bakersfield,2016
2,2,2015-11-17,,Idaho,REG (Non-Conf),W,68,45,,21,51,0.412,9,18,0.5,12,33,0.364,0.5,17,20,0.85,6,21,27,12,8,3,9,23,12,40,0.3,4,15,0.267,8,25,.320,0.35,17,24,0.708,6,20,26,3,5,1,20,19,1,1,0,cal-state-bakersfield,2016
3,3,2015-11-20,,Fresno Pacific,REG (Non-Conf),W,81,68,,24,57,0.421,5,18,0.278,19,39,0.487,0.465,28,36,0.778,13,25,38,17,8,4,10,24,19,48,0.396,8,30,0.267,11,18,.611,0.479,22,24,0.917,5,21,26,11,5,1,18,28,1,1,0,cal-state-bakersfield,2016
4,4,2015-11-25,@,Wyoming,REG (Non-Conf),L,64,68,,24,55,0.436,4,13,0.308,20,42,0.476,0.473,12,19,0.632,10,18,28,12,9,1,13,24,19,41,0.463,9,22,0.409,10,19,.526,0.573,21,22,0.955,3,17,20,15,6,4,15,13,0,1,0,cal-state-bakersfield,2016
5,5,2015-11-29,@,St. Mary's (CA),REG (Non-Conf),L,59,94,,23,60,0.383,7,18,0.389,16,42,0.381,0.442,6,19,0.316,9,16,25,10,7,1,10,18,35,57,0.614,11,22,0.5,24,35,.686,0.711,13,15,0.867,6,33,39,22,7,0,12,18,0,1,0,cal-state-bakersfield,2016
6,6,2015-12-02,@,Idaho,REG (Non-Conf),L,63,67,,26,65,0.4,6,18,0.333,20,47,0.426,0.446,5,9,0.556,9,22,31,9,7,8,11,22,21,51,0.412,6,14,0.429,15,37,.405,0.471,19,22,0.864,5,25,30,11,6,2,13,18,0,1,0,cal-state-bakersfield,2016
7,7,2015-12-05,,Northern Arizona,REG (Non-Conf),W,72,55,,26,64,0.406,7,20,0.35,19,44,0.432,0.461,13,17,0.765,17,26,43,14,9,9,13,19,16,57,0.281,5,20,0.25,11,37,.297,0.325,18,29,0.621,16,19,35,2,8,2,15,17,1,1,0,cal-state-bakersfield,2016
8,8,2015-12-12,@,South Dakota,REG (Non-Conf),W,77,67,,26,49,0.531,2,10,0.2,24,39,0.615,0.551,23,30,0.767,10,26,36,11,5,5,18,21,24,50,0.48,7,14,0.5,17,36,.472,0.55,12,19,0.632,2,15,17,16,6,2,16,26,1,1,0,cal-state-bakersfield,2016
9,9,2015-12-14,,Dartmouth,REG (Non-Conf),W,69,62,,28,57,0.491,5,15,0.333,23,42,0.548,0.535,8,12,0.667,12,28,40,20,7,9,21,23,23,59,0.39,5,18,0.278,18,41,.439,0.432,11,20,0.55,11,16,27,11,11,1,14,19,1,1,0,cal-state-bakersfield,2016
10,10,2015-12-16,@,Fresno State,REG (Non-Conf),L,68,76,,27,67,0.403,4,17,0.235,23,50,0.46,0.433,10,20,0.5,14,19,33,11,9,5,12,26,26,48,0.542,5,12,0.417,21,36,.583,0.594,19,30,0.633,8,26,34,15,8,9,12,19,0,1,0,cal-state-bakersfield,2016
11,11,2015-12-19,,Menlo,REG (Non-Conf),W,82,50,,34,75,0.453,6,16,0.375,28,59,0.475,0.493,8,15,0.533,23,24,47,21,15,6,9,16,17,48,0.354,4,16,0.25,13,32,.406,0.396,12,15,0.8,5,18,23,11,3,1,21,17,1,1,0,cal-state-bakersfield,2016
12,12,2015-12-22,,Portland State,REG (Non-Conf),W,78,66,,28,52,0.538,8,13,0.615,20,39,0.513,0.615,14,21,0.667,4,21,25,17,6,5,12,14,27,61,0.443,6,19,0.316,21,42,.500,0.492,6,12,0.5,10,17,27,12,6,5,12,18,1,1,0,cal-state-bakersfield,2016
