rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2015-11-13,,Maine,REG (Non-Conf),W,100,56,,36,66,0.545,5,22,0.227,31,44,0.705,0.583,23,32,0.719,13,35,48,20,8,15,8,24,19,63,0.302,5,19,0.263,14,44,.318,0.341,13,28,0.464,9,21,30,9,4,2,14,27,1,1,0,connecticut,2016
2,2,2015-11-17,,New Hampshire,REG (Non-Conf),W,85,66,,30,57,0.526,13,27,0.481,17,30,0.567,0.64,12,16,0.75,8,31,39,18,2,7,11,17,22,61,0.361,10,26,0.385,12,35,.343,0.443,12,18,0.667,6,19,25,12,5,1,4,13,1,1,0,connecticut,2016
3,3,2015-11-21,,Furman,REG (Non-Conf),W,83,58,,32,69,0.464,11,30,0.367,21,39,0.538,0.543,8,8,1.0,12,26,38,20,7,1,5,17,19,55,0.345,10,36,0.278,9,19,.474,0.436,10,13,0.769,8,23,31,13,3,2,10,9,1,1,0,connecticut,2016
4,4,2015-11-25,N,Michigan,REG (Non-Conf),W,74,60,,28,56,0.5,8,20,0.4,20,36,0.556,0.571,10,16,0.625,8,31,39,15,2,2,12,19,18,56,0.321,8,29,0.276,10,27,.370,0.393,16,20,0.8,10,20,30,8,3,3,9,16,1,1,0,connecticut,2016
5,5,2015-11-26,N,Syracuse,REG (Non-Conf),L,76,79,,26,60,0.433,10,26,0.385,16,34,0.471,0.517,14,21,0.667,8,22,30,16,6,5,12,25,23,48,0.479,9,20,0.45,14,28,.500,0.573,24,39,0.615,10,28,38,13,7,3,14,19,0,1,0,connecticut,2016
6,6,2015-11-27,N,Gonzaga,REG (Non-Conf),L,70,73,,26,62,0.419,1,12,0.083,25,50,0.5,0.427,17,20,0.85,9,22,31,8,7,4,9,16,28,62,0.452,10,24,0.417,18,38,.474,0.532,7,11,0.636,8,24,32,14,5,3,10,18,0,1,0,connecticut,2016
7,7,2015-12-02,,Sacred Heart,REG (Non-Conf),W,82,49,,31,59,0.525,4,12,0.333,27,47,0.574,0.559,16,21,0.762,11,33,44,17,6,12,15,17,19,65,0.292,4,21,0.19,15,44,.341,0.323,7,15,0.467,12,15,27,8,6,2,17,22,1,1,0,connecticut,2016
8,8,2015-12-08,N,Maryland,REG (Non-Conf),L,66,76,,25,59,0.424,7,17,0.412,18,42,0.429,0.483,9,12,0.75,5,16,21,7,8,9,8,18,25,54,0.463,3,14,0.214,22,40,.550,0.491,23,29,0.793,10,29,39,8,4,1,15,14,0,1,0,connecticut,2016
9,9,2015-12-12,,Ohio State,REG (Non-Conf),W,75,55,,32,53,0.604,6,14,0.429,26,39,0.667,0.66,5,9,0.556,4,27,31,17,4,2,15,16,20,56,0.357,5,22,0.227,15,34,.441,0.402,10,12,0.833,7,17,24,11,9,0,13,14,1,1,0,connecticut,2016
10,10,2015-12-20,,UMass Lowell,REG (Non-Conf),W,88,79,,32,50,0.64,9,17,0.529,23,33,0.697,0.73,15,22,0.682,5,25,30,15,7,4,16,17,29,58,0.5,12,30,0.4,17,28,.607,0.603,9,13,0.692,2,13,15,18,6,0,11,19,1,1,0,connecticut,2016
