rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year
1,68,1,2022-11-07,Tennessee,,Tennessee Tech,REG (Non-Conf),W 75-43,*,10,1,3,0.333,0,0,1,3,0.333,0.333,0,0,,2,0,2,0,1,0,2,2,2,-0.1,H,1,1,uros-plavsic-1,Uros Plavsic,2023
2,69,2,2022-11-13,Tennessee,N,Colorado,REG (Non-Conf),L 66-78,*,3,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,N,0,1,uros-plavsic-1,Uros Plavsic,2023
3,70,4,2022-11-23,Tennessee,N,Butler,REG (Non-Conf),W 71-45,*,16,3,6,0.5,0,0,3,6,0.5,0.5,1,2,0.5,2,4,6,0,0,0,2,2,7,3.4,N,1,1,uros-plavsic-1,Uros Plavsic,2023
4,71,5,2022-11-24,Tennessee,N,Southern California,REG (Non-Conf),W 73-66 (OT),*,14,1,3,0.333,0,0,1,3,0.333,0.333,0,1,0.0,0,3,3,1,1,0,1,1,2,1.1,N,1,1,uros-plavsic-1,Uros Plavsic,2023
5,72,6,2022-11-25,Tennessee,N,Kansas,REG (Non-Conf),W 64-50,*,15,1,3,0.333,0,0,1,3,0.333,0.333,0,0,,2,4,6,2,1,0,3,2,2,1.5,N,1,1,uros-plavsic-1,Uros Plavsic,2023
6,73,7,2022-11-30,Tennessee,,McNeese State,REG (Non-Conf),W 76-40,*,13,1,1,1.0,0,0,1,1,1.0,1.0,2,5,0.4,2,3,5,3,1,0,0,2,4,7.1,H,1,1,uros-plavsic-1,Uros Plavsic,2023
7,74,8,2022-12-04,Tennessee,,Alcorn State,REG (Non-Conf),W 94-40,*,16,6,6,1.0,0,0,6,6,1.0,1.0,0,0,,1,3,4,2,1,1,0,0,12,14.9,H,1,1,uros-plavsic-1,Uros Plavsic,2023
8,75,9,2022-12-07,Tennessee,,Eastern Kentucky,REG (Non-Conf),W 84-49,*,22,5,6,0.833,0,0,5,6,0.833,0.833,3,4,0.75,3,4,7,3,1,1,0,1,13,17.1,H,1,1,uros-plavsic-1,Uros Plavsic,2023
9,76,10,2022-12-11,Tennessee,N,Maryland,REG (Non-Conf),W 56-53,*,13,1,2,0.5,0,0,1,2,0.5,0.5,0,0,,3,2,5,1,0,1,1,4,2,2.5,N,1,1,uros-plavsic-1,Uros Plavsic,2023
10,77,11,2022-12-17,Tennessee,@,Arizona,REG (Non-Conf),L 70-75,*,19,3,5,0.6,0,0,3,5,0.6,0.6,0,2,0.0,2,4,6,0,2,0,1,3,6,5.3,A,0,1,uros-plavsic-1,Uros Plavsic,2023
11,78,12,2022-12-21,Tennessee,,Austin Peay,REG (Non-Conf),W 86-44,*,16,3,5,0.6,0,0,3,5,0.6,0.6,0,2,0.0,1,2,3,3,0,0,2,2,6,3.5,H,1,1,uros-plavsic-1,Uros Plavsic,2023
12,79,13,2022-12-28,Tennessee,@,Ole Miss,REG (Conf),W 63-59,*,11,0,1,0.0,0,0,0,1,0.0,0.0,0,0,,0,3,3,0,0,0,2,1,0,-2.2,A,1,1,uros-plavsic-1,Uros Plavsic,2023
13,80,14,2023-01-03,Tennessee,,Mississippi State,REG (Conf),W 87-53,*,15,5,5,1.0,0,0,5,5,1.0,1.0,0,0,,0,3,3,1,0,1,1,2,10,9.0,H,1,1,uros-plavsic-1,Uros Plavsic,2023
14,81,15,2023-01-07,Tennessee,@,South Carolina,REG (Conf),W 85-42,*,15,3,5,0.6,0,0,3,5,0.6,0.6,0,0,,4,4,8,0,0,0,1,2,6,5.9,A,1,1,uros-plavsic-1,Uros Plavsic,2023
15,82,16,2023-01-10,Tennessee,,Vanderbilt,REG (Conf),W 77-68,*,15,4,7,0.571,0,0,4,7,0.571,0.571,3,3,1.0,4,2,6,0,3,1,0,1,11,14.4,H,1,1,uros-plavsic-1,Uros Plavsic,2023
16,83,17,2023-01-14,Tennessee,,Kentucky,REG (Conf),L 56-63,*,25,9,11,0.818,0,0,9,11,0.818,0.818,1,2,0.5,2,1,3,1,0,1,1,5,19,14.6,H,0,1,uros-plavsic-1,Uros Plavsic,2023
17,84,18,2023-01-17,Tennessee,@,Mississippi State,REG (Conf),W 70-59,*,21,1,4,0.25,0,0,1,4,0.25,0.25,0,0,,1,1,2,0,0,1,0,3,2,0.1,A,1,1,uros-plavsic-1,Uros Plavsic,2023
18,85,20,2023-01-25,Tennessee,,Georgia,REG (Conf),W 70-41,,13,3,5,0.6,0,0,3,5,0.6,0.6,1,4,0.25,2,4,6,2,0,1,2,2,7,5.4,H,1,1,uros-plavsic-1,Uros Plavsic,2023
19,86,21,2023-01-28,Tennessee,,Texas,REG (Non-Conf),W 82-71,,6,0,1,0.0,0,0,0,1,0.0,0.0,0,4,0.0,3,0,3,0,0,0,0,1,0,-0.6,H,1,1,uros-plavsic-1,Uros Plavsic,2023
20,87,22,2023-02-01,Tennessee,@,Florida,REG (Conf),L 54-67,,9,1,3,0.333,0,0,1,3,0.333,0.333,1,1,1.0,0,2,2,0,0,0,0,3,3,0.7,A,0,1,uros-plavsic-1,Uros Plavsic,2023
21,88,23,2023-02-04,Tennessee,,Auburn,REG (Conf),W 46-43,,12,1,2,0.5,0,0,1,2,0.5,0.5,0,3,0.0,1,2,3,0,0,0,0,3,2,-0.1,H,1,1,uros-plavsic-1,Uros Plavsic,2023
22,89,24,2023-02-08,Tennessee,@,Vanderbilt,REG (Conf),L 65-66,,3,0,0,,0,0,0,0,,,0,0,,2,0,2,0,0,0,0,2,0,0.6,A,0,1,uros-plavsic-1,Uros Plavsic,2023
23,90,25,2023-02-11,Tennessee,,Missouri,REG (Conf),L 85-86,,10,1,1,1.0,0,0,1,1,1.0,1.0,3,4,0.75,2,1,3,1,0,0,0,1,5,6.3,H,0,1,uros-plavsic-1,Uros Plavsic,2023
24,91,26,2023-02-15,Tennessee,,Alabama,REG (Conf),W 68-59,,13,4,4,1.0,0,0,4,4,1.0,1.0,2,3,0.667,3,1,4,2,1,0,2,3,10,10.0,H,1,1,uros-plavsic-1,Uros Plavsic,2023
25,92,27,2023-02-18,Tennessee,@,Kentucky,REG (Conf),L 54-66,,18,1,2,0.5,0,0,1,2,0.5,0.5,0,3,0.0,1,2,3,0,0,0,0,3,2,-0.1,A,0,1,uros-plavsic-1,Uros Plavsic,2023
26,93,28,2023-02-21,Tennessee,@,Texas A&M,REG (Conf),L 63-68,,3,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,A,0,1,uros-plavsic-1,Uros Plavsic,2023
27,94,29,2023-02-25,Tennessee,,South Carolina,REG (Conf),W 85-45,,17,5,5,1.0,0,0,5,5,1.0,1.0,0,2,0.0,0,1,1,0,0,0,0,2,10,7.2,H,1,1,uros-plavsic-1,Uros Plavsic,2023
28,95,30,2023-02-28,Tennessee,,Arkansas,REG (Conf),W 75-57,,6,2,2,1.0,0,0,2,2,1.0,1.0,0,0,,0,0,0,0,1,1,2,2,4,2.3,H,1,1,uros-plavsic-1,Uros Plavsic,2023
29,96,31,2023-03-04,Tennessee,@,Auburn,REG (Conf),L 70-79,,10,1,2,0.5,0,0,1,2,0.5,0.5,0,4,0.0,2,1,3,1,0,1,1,2,2,0.7,A,0,1,uros-plavsic-1,Uros Plavsic,2023
30,97,32,2023-03-09,Tennessee,N,Ole Miss,CTOURN,W 70-55,,14,1,2,0.5,0,0,1,2,0.5,0.5,0,1,0.0,1,2,3,0,0,0,0,2,2,1.1,N,1,0,uros-plavsic-1,Uros Plavsic,2023
31,98,33,2023-03-10,Tennessee,N,Missouri,CTOURN,L 71-79,,12,0,0,,0,0,0,0,,,0,0,,0,1,1,0,0,0,1,1,0,-1.1,N,0,0,uros-plavsic-1,Uros Plavsic,2023
32,99,34,2023-03-16,Tennessee,N,Louisiana,ROUND-64,W 58-55,*,19,4,5,0.8,0,0,4,5,0.8,0.8,1,2,0.5,1,3,4,0,0,0,1,0,9,7.3,N,1,0,uros-plavsic-1,Uros Plavsic,2023
33,100,35,2023-03-18,Tennessee,N,Duke,ROUND-32,W 65-52,*,15,0,1,0.0,0,0,0,1,0.0,0.0,0,0,,0,3,3,1,2,0,2,4,0,-0.7,N,1,0,uros-plavsic-1,Uros Plavsic,2023
34,101,36,2023-03-23,Tennessee,N,Florida Atlantic,ROUND-16,L 55-62,*,17,4,10,0.4,0,0,4,10,0.4,0.4,0,1,0.0,1,1,2,0,0,0,2,3,8,0.0,N,0,0,uros-plavsic-1,Uros Plavsic,2023
