rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year
1,1,1,2022-11-07,Creighton,,St. Thomas,REG (Non-Conf),W 72-60,,8,1,3,0.333,0,0,1,3,0.333,0.333,3,4,0.75,1,1,2,0,0,1,0,0,5,4.6,H,1,1,fredrick-king-1,Fredrick King,2023
2,2,2,2022-11-10,Creighton,,North Dakota,REG (Non-Conf),W 96-61,,14,4,7,0.571,0,0,4,7,0.571,0.571,0,0,,4,4,8,0,0,1,4,0,8,5.4,H,1,1,fredrick-king-1,Fredrick King,2023
3,3,3,2022-11-14,Creighton,,Holy Cross,REG (Non-Conf),W 94-65,,16,3,4,0.75,0,0,3,4,0.75,0.75,3,8,0.375,2,3,5,0,0,0,1,2,9,5.9,H,1,1,fredrick-king-1,Fredrick King,2023
4,4,4,2022-11-17,Creighton,,UC Riverside,REG (Non-Conf),W 80-51,,9,3,4,0.75,0,0,3,4,0.75,0.75,2,3,0.667,0,2,2,0,0,2,1,0,8,7.0,H,1,1,fredrick-king-1,Fredrick King,2023
5,5,5,2022-11-21,Creighton,N,Texas Tech,REG (Non-Conf),W 76-65,,9,2,2,1.0,0,0,2,2,1.0,1.0,0,0,,1,3,4,0,0,1,0,2,4,4.9,N,1,1,fredrick-king-1,Fredrick King,2023
6,6,6,2022-11-22,Creighton,N,Arkansas,REG (Non-Conf),W 90-87,,2,0,1,0.0,0,0,0,1,0.0,0.0,0,0,,0,1,1,0,0,0,0,1,0,-0.8,N,1,1,fredrick-king-1,Fredrick King,2023
7,7,7,2022-11-23,Creighton,N,Arizona,REG (Non-Conf),L 79-81,,5,0,3,0.0,0,0,0,3,0.0,0.0,0,0,,0,1,1,0,0,0,0,1,0,-2.2,N,0,1,fredrick-king-1,Fredrick King,2023
8,8,8,2022-12-01,Creighton,@,Texas,REG (Non-Conf),L 67-72,,4,0,0,,0,0,0,0,,,0,0,,0,1,1,0,1,1,0,0,0,2.0,A,0,1,fredrick-king-1,Fredrick King,2023
9,9,9,2022-12-04,Creighton,,Nebraska,REG (Non-Conf),L 53-63,,5,0,1,0.0,0,0,0,1,0.0,0.0,0,0,,1,0,1,0,0,0,0,1,0,-0.4,H,0,1,fredrick-king-1,Fredrick King,2023
10,10,10,2022-12-10,Creighton,N,Brigham Young,REG (Non-Conf),L 80-83,*,18,2,3,0.667,0,0,2,3,0.667,0.667,0,0,,0,0,0,1,0,3,2,1,4,3.1,N,0,1,fredrick-king-1,Fredrick King,2023
11,11,11,2022-12-12,Creighton,N,Arizona State,REG (Non-Conf),L 71-73,*,25,8,11,0.727,0,0,8,11,0.727,0.727,0,0,,5,6,11,1,0,5,0,4,16,19.4,N,0,1,fredrick-king-1,Fredrick King,2023
12,12,12,2022-12-16,Creighton,@,Marquette,REG (Conf),L 58-69,*,28,8,8,1.0,0,0,8,8,1.0,1.0,0,0,,3,7,10,1,0,3,1,2,16,18.8,A,0,1,fredrick-king-1,Fredrick King,2023
13,13,13,2022-12-22,Creighton,,Butler,REG (Conf),W 78-56,,10,3,3,1.0,0,0,3,3,1.0,1.0,3,4,0.75,2,3,5,0,1,2,3,2,9,8.6,H,1,1,fredrick-king-1,Fredrick King,2023
14,14,14,2022-12-25,Creighton,,DePaul,REG (Conf),W 80-65,,11,0,1,0.0,0,0,0,1,0.0,0.0,0,0,,0,2,2,0,0,1,0,0,0,0.6,H,1,1,fredrick-king-1,Fredrick King,2023
15,15,15,2023-01-03,Creighton,,Seton Hall,REG (Conf),W 83-61,,14,1,2,0.5,0,0,1,2,0.5,0.5,0,0,,0,3,3,0,0,1,0,2,2,1.8,H,1,1,fredrick-king-1,Fredrick King,2023
16,16,16,2023-01-07,Creighton,@,Connecticut,REG (Conf),L 60-69,,7,0,2,0.0,0,0,0,2,0.0,0.0,0,0,,1,0,1,0,0,0,0,2,0,-1.5,A,0,1,fredrick-king-1,Fredrick King,2023
17,17,17,2023-01-11,Creighton,@,Xavier,REG (Conf),L 87-90,,3,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,3,0,-1.2,A,0,1,fredrick-king-1,Fredrick King,2023
18,18,18,2023-01-14,Creighton,,Providence,REG (Conf),W 73-67,,4,0,1,0.0,0,0,0,1,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,-0.7,H,1,1,fredrick-king-1,Fredrick King,2023
19,19,19,2023-01-17,Creighton,@,Butler,REG (Conf),W 73-52,,9,4,7,0.571,0,0,4,7,0.571,0.571,0,0,,2,1,3,0,0,1,0,0,8,7.1,A,1,1,fredrick-king-1,Fredrick King,2023
20,20,20,2023-01-25,Creighton,,St. John's (NY),REG (Conf),W 104-76,,13,3,3,1.0,0,0,3,3,1.0,1.0,1,2,0.5,1,3,4,0,0,0,0,4,7,5.7,H,1,1,fredrick-king-1,Fredrick King,2023
21,21,21,2023-01-28,Creighton,,Xavier,REG (Conf),W 84-67,,7,2,2,1.0,0,0,2,2,1.0,1.0,0,0,,1,0,1,1,0,1,0,0,4,5.5,H,1,1,fredrick-king-1,Fredrick King,2023
22,22,22,2023-02-01,Creighton,@,Georgetown,REG (Conf),W 63-53,,6,0,1,0.0,0,0,0,1,0.0,0.0,0,0,,1,1,2,0,0,1,1,0,0,0.0,A,1,1,fredrick-king-1,Fredrick King,2023
23,23,23,2023-02-04,Creighton,,Villanova,REG (Conf),W 66-61,,3,0,1,0.0,0,0,0,1,0.0,0.0,0,0,,2,0,2,0,0,0,0,2,0,-0.1,H,1,1,fredrick-king-1,Fredrick King,2023
24,24,24,2023-02-08,Creighton,@,Seton Hall,REG (Conf),W 75-62,,3,0,1,0.0,0,0,0,1,0.0,0.0,0,0,,1,0,1,0,0,1,0,1,0,0.3,A,1,1,fredrick-king-1,Fredrick King,2023
25,25,25,2023-02-11,Creighton,,Connecticut,REG (Conf),W 56-53,,4,0,0,,0,0,0,0,,,1,2,0.5,0,1,1,0,0,0,0,1,1,0.5,H,1,1,fredrick-king-1,Fredrick King,2023
26,26,26,2023-02-14,Creighton,@,Providence,REG (Conf),L 86-94 (2OT),,5,0,0,,0,0,0,0,,,2,2,1.0,0,0,0,0,0,1,1,3,2,0.5,A,0,1,fredrick-king-1,Fredrick King,2023
27,27,27,2023-02-18,Creighton,@,St. John's (NY),REG (Conf),W 77-67,,3,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,A,1,1,fredrick-king-1,Fredrick King,2023
28,28,28,2023-02-21,Creighton,,Marquette,REG (Conf),L 71-73,,5,1,1,1.0,0,0,1,1,1.0,1.0,0,0,,1,0,1,0,0,0,1,1,2,1.0,H,0,1,fredrick-king-1,Fredrick King,2023
