rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year
1,1,1,2018-11-06,Old Dominion,,Navy,REG (Non-Conf),W 67-44,,4,1,1,1.0,0,0,1,1,1.0,1.0,0,0,,2,1,3,0,0,0,0,0,2,3.4,H,1,1,kalu-ezikpe-1,Kalu Ezikpe,2019
2,2,2,2018-11-09,Old Dominion,@,Saint Joseph's,REG (Non-Conf),L 64-79,,4,1,1,1.0,0,0,1,1,1.0,1.0,0,0,,1,0,1,0,0,0,0,1,2,2.0,A,0,1,kalu-ezikpe-1,Kalu Ezikpe,2019
3,3,3,2018-11-16,Old Dominion,N,Oregon State,REG (Non-Conf),L 56-61,,12,0,3,0.0,0,0,0,3,0.0,0.0,2,2,1.0,1,2,3,0,1,1,1,1,2,1.5,N,0,1,kalu-ezikpe-1,Kalu Ezikpe,2019
4,4,4,2018-11-17,Old Dominion,N,Kennesaw State,REG (Non-Conf),W 65-47,,9,2,2,1.0,0,0,2,2,1.0,1.0,0,0,,3,2,5,0,0,0,1,1,4,4.7,N,1,1,kalu-ezikpe-1,Kalu Ezikpe,2019
5,5,5,2018-11-19,Old Dominion,N,Northern Iowa,REG (Non-Conf),L 53-54,,16,3,4,0.75,0,0,3,4,0.75,0.75,0,1,0.0,0,1,1,0,0,0,0,4,6,2.7,N,0,1,kalu-ezikpe-1,Kalu Ezikpe,2019
6,6,6,2018-11-23,Old Dominion,,Northern Iowa,REG (Non-Conf),W 72-65,*,5,1,3,0.333,0,0,1,3,0.333,0.333,0,0,,2,1,3,0,0,0,0,1,2,1.6,H,1,1,kalu-ezikpe-1,Kalu Ezikpe,2019
7,7,7,2018-11-28,Old Dominion,,VCU,REG (Non-Conf),W 62-52,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,H,1,1,kalu-ezikpe-1,Kalu Ezikpe,2019
8,8,8,2018-12-01,Old Dominion,,James Madison,REG (Non-Conf),W 67-42,,9,1,1,1.0,0,0,1,1,1.0,1.0,0,0,,1,2,3,0,0,2,1,4,2,1.8,H,1,1,kalu-ezikpe-1,Kalu Ezikpe,2019
9,9,10,2018-12-09,Old Dominion,,Fairfield,REG (Non-Conf),W 79-69,,12,1,1,1.0,0,0,1,1,1.0,1.0,5,5,1.0,0,2,2,0,0,0,1,4,7,4.7,H,1,1,kalu-ezikpe-1,Kalu Ezikpe,2019
10,10,11,2018-12-15,Old Dominion,@,Syracuse,REG (Non-Conf),W 68-62,,12,0,0,,0,0,0,0,,,0,0,,0,1,1,1,1,0,1,3,0,-0.2,A,1,1,kalu-ezikpe-1,Kalu Ezikpe,2019
11,11,12,2018-12-19,Old Dominion,@,Richmond,REG (Non-Conf),W 63-54,,6,1,2,0.5,0,0,1,2,0.5,0.5,0,0,,0,1,1,0,0,2,1,2,2,0.9,A,1,1,kalu-ezikpe-1,Kalu Ezikpe,2019
12,12,13,2018-12-22,Old Dominion,,Morgan State,REG (Non-Conf),W 76-53,,13,3,4,0.75,0,0,3,4,0.75,0.75,3,4,0.75,2,0,2,0,0,1,1,4,9,6.5,H,1,1,kalu-ezikpe-1,Kalu Ezikpe,2019
13,13,14,2019-01-03,Old Dominion,,Marshall,REG (Conf),L 67-70,,9,1,2,0.5,0,0,1,2,0.5,0.5,0,0,,1,0,1,0,1,0,0,0,2,2.7,H,0,1,kalu-ezikpe-1,Kalu Ezikpe,2019
14,14,15,2019-01-05,Old Dominion,,Western Kentucky,REG (Conf),W 69-66,,17,1,6,0.167,0,0,1,6,0.167,0.167,2,2,1.0,7,1,8,0,1,2,1,1,4,6.4,H,1,1,kalu-ezikpe-1,Kalu Ezikpe,2019
15,15,16,2019-01-10,Old Dominion,@,Florida Atlantic,REG (Conf),L 73-80,,5,0,0,,0,0,0,0,,,0,0,,0,0,0,0,1,1,1,0,0,0.7,A,0,1,kalu-ezikpe-1,Kalu Ezikpe,2019
16,16,17,2019-01-12,Old Dominion,@,Florida International,REG (Conf),W 75-74,,5,1,2,0.5,0,0,1,2,0.5,0.5,0,0,,1,4,5,0,1,0,1,3,2,1.7,A,1,1,kalu-ezikpe-1,Kalu Ezikpe,2019
17,17,18,2019-01-17,Old Dominion,,Louisiana Tech,REG (Conf),W 64-63,,6,0,1,0.0,0,0,0,1,0.0,0.0,0,0,,0,0,0,0,0,2,0,1,0,0.3,H,1,1,kalu-ezikpe-1,Kalu Ezikpe,2019
18,18,19,2019-01-19,Old Dominion,,Southern Mississippi,REG (Conf),W 76-62,,13,3,8,0.375,0,0,3,8,0.375,0.375,2,3,0.667,5,0,5,0,0,0,2,3,8,3.5,H,1,1,kalu-ezikpe-1,Kalu Ezikpe,2019
19,19,20,2019-01-21,Old Dominion,@,Charlotte,REG (Conf),W 76-70,,21,4,6,0.667,0,0,4,6,0.667,0.667,4,4,1.0,2,2,4,1,0,1,1,4,12,10.2,A,1,1,kalu-ezikpe-1,Kalu Ezikpe,2019
20,20,21,2019-01-24,Old Dominion,@,UTEP,REG (Conf),W 50-48,,12,2,5,0.4,0,0,2,5,0.4,0.4,0,0,,2,3,5,0,1,0,2,4,4,1.0,A,1,1,kalu-ezikpe-1,Kalu Ezikpe,2019
21,21,22,2019-01-26,Old Dominion,@,UTSA,REG (Conf),L 73-74,,20,3,5,0.6,0,0,3,5,0.6,0.6,3,7,0.429,2,3,5,0,0,2,4,2,9,4.0,A,0,1,kalu-ezikpe-1,Kalu Ezikpe,2019
22,22,23,2019-01-31,Old Dominion,,North Texas,REG (Conf),W 72-61,,19,4,6,0.667,0,0,4,6,0.667,0.667,4,8,0.5,1,5,6,0,0,3,1,1,12,10.7,H,1,1,kalu-ezikpe-1,Kalu Ezikpe,2019
23,23,24,2019-02-02,Old Dominion,,Rice,REG (Conf),W 80-76,,3,0,1,0.0,0,0,0,1,0.0,0.0,0,0,,0,0,0,1,0,0,1,0,0,-1.0,H,1,1,kalu-ezikpe-1,Kalu Ezikpe,2019
24,24,25,2019-02-07,Old Dominion,@,UAB,REG (Conf),W 70-59,,7,0,1,0.0,0,0,0,1,0.0,0.0,1,2,0.5,1,2,3,1,0,1,0,1,1,2.2,A,1,1,kalu-ezikpe-1,Kalu Ezikpe,2019
25,25,26,2019-02-09,Old Dominion,@,Middle Tennessee,REG (Conf),W 55-50,,7,0,0,,0,0,0,0,,,0,0,,0,1,1,0,0,0,0,0,0,0.3,A,1,1,kalu-ezikpe-1,Kalu Ezikpe,2019
26,26,27,2019-02-16,Old Dominion,,Charlotte,REG (Conf),W 73-60,,14,1,2,0.5,0,0,1,2,0.5,0.5,1,2,0.5,3,1,4,2,1,0,2,4,3,2.8,H,1,1,kalu-ezikpe-1,Kalu Ezikpe,2019
27,27,28,2019-02-23,Old Dominion,,Western Kentucky,REG (Conf),W 67-63,,6,0,0,,0,0,0,0,,,2,2,1.0,1,1,2,0,0,1,0,0,2,3.7,H,1,1,kalu-ezikpe-1,Kalu Ezikpe,2019
28,28,29,2019-02-28,Old Dominion,@,UTSA,REG (Conf),W 65-64,,14,4,10,0.4,0,0,4,10,0.4,0.4,1,2,0.5,6,2,8,0,0,1,0,2,9,7.9,A,1,1,kalu-ezikpe-1,Kalu Ezikpe,2019
