rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year
1,110,1,2018-11-06,UC Irvine,,Idaho,REG (Non-Conf),W 86-68,*,26,1,4,0.25,0,0,1,4,0.25,0.25,0,2,0.0,3,6,9,1,0,1,1,3,2,1.9,H,1,1,jonathan-galloway-1,Jonathan Galloway,2019
2,111,2,2018-11-09,UC Irvine,@,Texas A&M,REG (Non-Conf),W 74-73,*,21,2,3,0.667,0,0,2,3,0.667,0.667,0,0,,1,7,8,1,1,0,2,3,4,4.0,A,1,1,jonathan-galloway-1,Jonathan Galloway,2019
3,112,3,2018-11-12,UC Irvine,,Life Pacific,REG (Non-Conf),W 87-53,*,20,3,3,1.0,0,0,3,3,1.0,1.0,5,6,0.833,8,6,14,2,1,1,3,1,11,16.8,H,1,1,jonathan-galloway-1,Jonathan Galloway,2019
4,113,4,2018-11-15,UC Irvine,@,Santa Clara,REG (Non-Conf),W 61-49,*,22,2,2,1.0,0,0,2,2,1.0,1.0,2,3,0.667,2,3,5,1,0,0,0,3,6,6.8,A,1,1,jonathan-galloway-1,Jonathan Galloway,2019
5,114,5,2018-11-19,UC Irvine,N,UTSA,REG (Non-Conf),W 65-56,*,17,1,5,0.2,0,0,1,5,0.2,0.2,0,0,,2,3,5,1,0,2,1,3,2,1.1,N,1,1,jonathan-galloway-1,Jonathan Galloway,2019
6,115,6,2018-11-20,UC Irvine,N,Tulane,REG (Non-Conf),W 67-55,*,20,1,4,0.25,0,0,1,4,0.25,0.25,3,6,0.5,5,7,12,1,0,0,1,3,5,5.5,N,1,1,jonathan-galloway-1,Jonathan Galloway,2019
7,116,7,2018-11-21,UC Irvine,N,Toledo,REG (Non-Conf),L 60-67,*,27,5,5,1.0,0,0,5,5,1.0,1.0,0,0,,6,5,11,1,0,1,0,2,10,14.8,N,0,1,jonathan-galloway-1,Jonathan Galloway,2019
8,117,8,2018-11-28,UC Irvine,@,St. Mary's (CA),REG (Non-Conf),W 80-75,*,24,0,1,0.0,0,0,0,1,0.0,0.0,0,0,,2,3,5,0,1,1,0,2,0,2.5,A,1,1,jonathan-galloway-1,Jonathan Galloway,2019
9,118,9,2018-12-01,UC Irvine,,Utah State,REG (Non-Conf),L 65-89,*,27,2,3,0.667,0,0,2,3,0.667,0.667,4,6,0.667,1,4,5,0,0,1,0,3,8,7.3,H,0,1,jonathan-galloway-1,Jonathan Galloway,2019
10,119,10,2018-12-05,UC Irvine,@,California Baptist,REG (Non-Conf),W 69-66,*,27,2,4,0.5,0,0,2,4,0.5,0.5,4,8,0.5,6,4,10,2,0,2,0,3,8,11.4,A,1,1,jonathan-galloway-1,Jonathan Galloway,2019
11,120,11,2018-12-08,UC Irvine,,Montana,REG (Non-Conf),W 60-51,*,22,1,2,0.5,0,0,1,2,0.5,0.5,4,6,0.667,2,5,7,0,0,1,1,2,6,6.0,H,1,1,jonathan-galloway-1,Jonathan Galloway,2019
12,121,12,2018-12-15,UC Irvine,,Denver,REG (Non-Conf),W 86-52,*,20,2,3,0.667,0,0,2,3,0.667,0.667,0,0,,3,2,5,1,0,1,0,1,4,6.4,H,1,1,jonathan-galloway-1,Jonathan Galloway,2019
13,122,13,2018-12-19,UC Irvine,@,Eastern Michigan,REG (Non-Conf),W 52-48,*,22,1,4,0.25,0,0,1,4,0.25,0.25,0,2,0.0,0,5,5,0,1,2,2,1,2,0.3,A,1,1,jonathan-galloway-1,Jonathan Galloway,2019
14,123,14,2018-12-21,UC Irvine,@,Butler,REG (Non-Conf),L 54-71,*,22,3,6,0.5,0,0,3,6,0.5,0.5,1,2,0.5,3,4,7,2,0,1,0,0,7,9.0,A,0,1,jonathan-galloway-1,Jonathan Galloway,2019
15,124,15,2018-12-29,UC Irvine,@,Pacific,REG (Non-Conf),L 75-84 (OT),*,23,0,1,0.0,0,0,0,1,0.0,0.0,3,4,0.75,0,4,4,0,0,1,1,5,3,0.8,A,0,1,jonathan-galloway-1,Jonathan Galloway,2019
16,125,16,2019-01-03,UC Irvine,,Texas–Rio Grande Valley,REG (Non-Conf),W 85-74,*,21,2,3,0.667,0,0,2,3,0.667,0.667,4,4,1.0,1,2,3,1,1,3,0,1,8,11.4,H,1,1,jonathan-galloway-1,Jonathan Galloway,2019
17,126,17,2019-01-10,UC Irvine,,UC Davis,REG (Conf),W 71-69 (OT),*,33,2,2,1.0,0,0,2,2,1.0,1.0,1,3,0.333,1,9,10,1,1,2,0,3,5,8.9,H,1,1,jonathan-galloway-1,Jonathan Galloway,2019
18,127,18,2019-01-12,UC Irvine,@,Cal State Fullerton,REG (Conf),W 63-46,*,23,0,3,0.0,0,0,0,3,0.0,0.0,1,2,0.5,2,9,11,1,0,2,0,3,1,3.5,A,1,1,jonathan-galloway-1,Jonathan Galloway,2019
19,128,19,2019-01-16,UC Irvine,,Long Beach State,REG (Conf),L 70-80,*,29,4,7,0.571,0,0,4,7,0.571,0.571,1,2,0.5,6,8,14,1,0,0,1,2,9,10.8,H,0,1,jonathan-galloway-1,Jonathan Galloway,2019
20,129,20,2019-01-19,UC Irvine,@,Cal State Northridge,REG (Conf),W 74-68,*,21,1,2,0.5,0,0,1,2,0.5,0.5,0,0,,1,7,8,2,1,1,1,3,2,4.7,A,1,1,jonathan-galloway-1,Jonathan Galloway,2019
21,130,21,2019-01-23,UC Irvine,@,Hawaii,REG (Conf),W 75-74 (OT),*,31,2,3,0.667,0,0,2,3,0.667,0.667,2,2,1.0,4,5,9,0,0,0,2,4,6,5.4,A,1,1,jonathan-galloway-1,Jonathan Galloway,2019
22,131,22,2019-01-26,UC Irvine,,UC Riverside,REG (Conf),W 82-64,*,25,4,5,0.8,0,0,4,5,0.8,0.8,3,4,0.75,2,8,10,2,0,1,0,0,11,14.6,H,1,1,jonathan-galloway-1,Jonathan Galloway,2019
23,132,23,2019-01-31,UC Irvine,@,UC Santa Barbara,REG (Conf),W 66-62 (OT),*,29,4,6,0.667,0,0,4,6,0.667,0.667,1,2,0.5,6,2,8,1,0,3,0,1,9,13.2,A,1,1,jonathan-galloway-1,Jonathan Galloway,2019
24,133,24,2019-02-02,UC Irvine,@,Long Beach State,REG (Conf),W 82-80,*,27,3,5,0.6,0,0,3,5,0.6,0.6,1,4,0.25,1,2,3,0,2,1,0,2,7,6.7,A,1,1,jonathan-galloway-1,Jonathan Galloway,2019
25,134,25,2019-02-06,UC Irvine,,Cal State Fullerton,REG (Conf),W 60-53,*,32,6,9,0.667,0,0,6,9,0.667,0.667,2,2,1.0,2,9,11,2,0,0,1,2,14,13.8,H,1,1,jonathan-galloway-1,Jonathan Galloway,2019
26,135,26,2019-02-09,UC Irvine,,Hawaii,REG (Conf),W 67-56,*,26,4,5,0.8,0,0,4,5,0.8,0.8,0,0,,5,8,13,2,1,0,1,2,8,12.6,H,1,1,jonathan-galloway-1,Jonathan Galloway,2019
27,136,27,2019-02-16,UC Irvine,,UC Santa Barbara,REG (Conf),W 83-70,*,31,5,9,0.556,0,0,5,9,0.556,0.556,4,8,0.5,5,6,11,2,0,2,0,0,14,16.2,H,1,1,jonathan-galloway-1,Jonathan Galloway,2019
28,137,28,2019-02-21,UC Irvine,,Cal Poly,REG (Conf),W 74-47,*,21,5,6,0.833,0,0,5,6,0.833,0.833,4,4,1.0,1,5,6,0,2,1,0,1,14,16.3,H,1,1,jonathan-galloway-1,Jonathan Galloway,2019
29,138,29,2019-02-28,UC Irvine,@,UC Davis,REG (Conf),W 64-48,*,25,2,2,1.0,0,0,2,2,1.0,1.0,4,9,0.444,1,9,10,1,0,0,2,3,8,6.3,A,1,1,jonathan-galloway-1,Jonathan Galloway,2019
30,139,30,2019-03-02,UC Irvine,@,UC Riverside,REG (Conf),W 68-47,*,23,2,4,0.5,0,0,2,4,0.5,0.5,4,6,0.667,5,6,11,0,0,0,3,2,8,6.7,A,1,1,jonathan-galloway-1,Jonathan Galloway,2019
31,140,31,2019-03-07,UC Irvine,@,Cal Poly,REG (Conf),W 110-72,*,14,6,9,0.667,0,0,6,9,0.667,0.667,1,2,0.5,4,2,6,2,0,1,1,3,13,12.0,A,1,1,jonathan-galloway-1,Jonathan Galloway,2019
32,141,32,2019-03-09,UC Irvine,,Cal State Northridge,REG (Conf),W 86-74,*,30,3,5,0.6,0,0,3,5,0.6,0.6,2,4,0.5,3,8,11,1,1,2,1,4,8,9.9,H,1,1,jonathan-galloway-1,Jonathan Galloway,2019
33,142,33,2019-03-14,UC Irvine,N,UC Riverside,CTOURN,W 63-44,*,22,2,3,0.667,0,0,2,3,0.667,0.667,0,0,,1,2,3,1,0,1,0,1,4,5.0,N,1,0,jonathan-galloway-1,Jonathan Galloway,2019
34,143,34,2019-03-15,UC Irvine,N,Long Beach State,CTOURN,W 75-67,*,31,5,5,1.0,0,0,5,5,1.0,1.0,0,0,,2,4,6,2,0,2,0,1,10,13.5,N,1,0,jonathan-galloway-1,Jonathan Galloway,2019
35,144,35,2019-03-16,UC Irvine,N,Cal State Fullerton,CTOURN,W 92-64,*,17,2,2,1.0,0,0,2,2,1.0,1.0,3,4,0.75,1,1,2,1,0,0,0,2,7,6.9,N,1,0,jonathan-galloway-1,Jonathan Galloway,2019
36,145,36,2019-03-22,UC Irvine,N,Kansas State,ROUND-64,W 70-64,*,27,1,3,0.333,0,0,1,3,0.333,0.333,1,1,1.0,3,0,3,1,0,0,2,1,3,1.7,N,1,0,jonathan-galloway-1,Jonathan Galloway,2019
37,146,37,2019-03-24,UC Irvine,N,Oregon,ROUND-32,L 54-73,*,33,3,7,0.429,0,0,3,7,0.429,0.429,3,4,0.75,3,8,11,2,0,1,0,3,9,10.3,N,0,0,jonathan-galloway-1,Jonathan Galloway,2019
