player_id,player_name,ppg,team_abbrev,year
bj-stith-1,B.J. Stith,16.8,old-dominion,2019
ahmad-caver-1,Ahmad Caver,16.6,old-dominion,2019
xavier-green-1,Xavier Green,9.6,old-dominion,2019
marquis-godwin-1,Marquis Godwin,7.2,old-dominion,2019
justice-kithcart-1,Justice Kithcart,5.4,old-dominion,2019
kalu-ezikpe-1,Kalu Ezikpe,4.0,old-dominion,2019
jason-wade-1,Jason Wade,3.8,old-dominion,2019
dajour-dickens-1,Dajour Dickens,3.2,old-dominion,2019
aaron-carver-1,Aaron Carver,2.4,old-dominion,2019
elbert-robinson-1,Elbert Robinson III,2.3,old-dominion,2019
joseph-reece-1,Joseph Reece,0.3,old-dominion,2019
loren-brill-1,Loren Brill,0.1,old-dominion,2019
quishon-harris-1,Quishon Harris,0.0,old-dominion,2019
