player_id,player_name,ppg,team_abbrev,year
barry-brown-1,Barry Brown,14.6,kansas-state,2019
dean-wade-1,Dean Wade,12.9,kansas-state,2019
kamau-stokes-1,Kamau Stokes,11.0,kansas-state,2019
xavier-sneed-1,Xavier Sneed,10.6,kansas-state,2019
makol-mawien-1,Makol Mawien,7.0,kansas-state,2019
cartier-diarra-1,Cartier Diarra,6.8,kansas-state,2019
mike-mcguirl-1,Mike McGuirl,3.6,kansas-state,2019
austin-trice-1,Austin Trice,1.9,kansas-state,2019
levi-stockardiii-1,Levi Stockard III,1.8,kansas-state,2019
shaun-williams-2,Shaun Williams,1.4,kansas-state,2019
pierson-mcatee-1,Pierson McAtee,0.5,kansas-state,2019
james-love-1,James Love,0.3,kansas-state,2019
nigel-shadd-1,Nigel Shadd,0.2,kansas-state,2019
patrick-muldoon-1,Patrick Muldoon,0.0,kansas-state,2019
