player_id,player_name,ppg,team_abbrev,year
david-efianayi-1,David Efianayi,18.2,gardner-webb,2019
jose-perez-1,Jose Perez,15.1,gardner-webb,2019
dj-laster-1,DJ Laster,13.6,gardner-webb,2019
nate-johnson-6,Nate Johnson,9.7,gardner-webb,2019
eric-jamison-1,Eric Jamison,7.0,gardner-webb,2019
jaheam-cornwall-1,Jaheam Cornwall,6.2,gardner-webb,2019
christian-turner-1,Christian Turner,2.9,gardner-webb,2019
jaylen-alston-1,Jaylen Alston,2.9,gardner-webb,2019
ludovic-dufeal-1,Ludovic Dufeal,2.4,gardner-webb,2019
justin-jenkins-1,Justin Jenkins,2.3,gardner-webb,2019
brandon-miller-5,Brandon Miller,2.2,gardner-webb,2019
kennedy-kincaid-1,Kennedy Kincaid,1.3,gardner-webb,2019
