player_id,player_name,ppg,team_abbrev,year
jalen-duren-1,Jalen Duren,12.0,memphis,2022
deandre-williams-1,Deandre Williams,11.1,memphis,2022
lester-quinones-1,Lester Quinones,10.0,memphis,2022
landers-nolleyii-1,Landers Nolley II,9.8,memphis,2022
emoni-bates-1,Emoni Bates,9.7,memphis,2022
tyler-harris-3,Tyler Harris,8.8,memphis,2022
josh-minott-1,Josh Minott,6.6,memphis,2022
alex-lomax-1,Alex Lomax,6.1,memphis,2022
earl-timberlake-1,Earl Timberlake,4.7,memphis,2022
malcolm-dandridge-1,Malcolm Dandridge,4.4,memphis,2022
jayden-hardaway-1,Jayden Hardaway,2.9,memphis,2022
chandler-lawson-1,Chandler Lawson,1.6,memphis,2022
tadarius-jacobs-1,Tadarius Jacobs,0.7,memphis,2022
conor-glennon-1,Conor Glennon,0.0,memphis,2022
john-camden-1,John Camden,0.0,memphis,2022
