player_id,player_name,ppg,team_abbrev,year
jameer-nelsonjr-1,Jameer Nelson Jr.,13.6,delaware,2022
dylan-painter-1,Dylan Painter,11.7,delaware,2022
ryan-allen-3,Ryan Allen,11.5,delaware,2022
kevin-anderson-6,Kevin Anderson,10.7,delaware,2022
andrew-carr-2,Andrew Carr,10.0,delaware,2022
jyare-davis-1,Jyare Davis,9.7,delaware,2022
ebby-asamoah-1,Ebby Asamoah,7.0,delaware,2022
gianmarco-arletti-1,Gianmarco Arletti,2.8,delaware,2022
logan-curtis-1,Logan Curtis,2.8,delaware,2022
od-ogunbo-1,O.D. Ogunbo,1.3,delaware,2022
wes-peterson-1,Wes Peterson,1.1,delaware,2022
davis-long-1,Davis Long,0.6,delaware,2022
fred-rulloiv-1,Fred Rullo IV,0.5,delaware,2022
reggie-gardner-2,Reggie Gardner,0.2,delaware,2022
anthony-ochefu-1,Anthony Ochefu,0.0,delaware,2022
