player_id,player_name,ppg,team_abbrev,year
xavier-bishop-1,Xavier Bishop,13.9,montana-state,2022
jubrile-belo-1,Jubrile Belo,12.8,montana-state,2022
amin-adamu-1,Amin Adamu,11.4,montana-state,2022
raequan-battle-1,Raequan Battle,8.5,montana-state,2022
abdul-mohamed-1,Abdul Mohamed,7.6,montana-state,2022
tyler-patterson-1,Tyler Patterson,7.1,montana-state,2022
great-osobor-1,Great Osobor,6.0,montana-state,2022
nick-gazelas-1,Nick Gazelas,5.3,montana-state,2022
mareng-gatkuoth-1,Mareng Gatkuoth,3.2,montana-state,2022
patrick-mcmahon-1,Patrick McMahon,2.0,montana-state,2022
sam-lecholat-1,Sam Lecholat,2.0,montana-state,2022
isaac-spears-1,Isaac Spears,1.3,montana-state,2022
kellen-tynes-1,Kellen Tynes,1.1,montana-state,2022
carter-ash-1,Carter Ash,1.0,montana-state,2022
borja-fernandez-1,Borja Fernandez,0.4,montana-state,2022
