player_id,player_name,ppg,team_abbrev,year
malachi-smith-1,Malachi Smith,19.9,chattanooga,2022
david-jean-baptiste-1,David Jean-Baptiste,14.3,chattanooga,2022
silvio-desousa-1,Silvio De Sousa,11.0,chattanooga,2022
darius-banks-1,Darius Banks,8.3,chattanooga,2022
aj-caldwell-1,A.J. Caldwell,4.9,chattanooga,2022
grant-ledford-1,Grant Ledford,4.9,chattanooga,2022
avery-diggs-1,Avery Diggs,4.6,chattanooga,2022
kc-hankton-1,KC Hankton,4.5,chattanooga,2022
jamaal-walker-2,Jamaal Walker,4.4,chattanooga,2022
josh-ayeni-1,Josh Ayeni,4.2,chattanooga,2022
ashton-smith-1,Ashton Smith,0.6,chattanooga,2022
jaden-frazier-1,Jaden Frazier,0.6,chattanooga,2022
tada-stricklen-1,Tada Stricklen,0.4,chattanooga,2022
