rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2014-11-14,,Tennessee Temple,REG (Non-Conf),W,115,55,,40,64,0.625,13,21,0.619,27,43,0.628,0.727,22,35,0.629,8,30,38,27,15,3,10,17,20,55,0.364,5,24,0.208,15,31,.484,0.409,10,16,0.625,4,21,25,6,4,0,25,26,1,1,0,georgia-state,2015
2,2,2014-11-17,@,Iowa State,REG (Non-Conf),L,58,81,,25,64,0.391,5,19,0.263,20,45,0.444,0.43,3,5,0.6,6,21,27,13,4,1,15,18,29,60,0.483,8,27,0.296,21,33,.636,0.55,15,19,0.789,6,30,36,23,5,4,11,12,0,1,0,georgia-state,2015
3,3,2014-11-21,@,Colorado State,REG (Non-Conf),L,70,80,,28,57,0.491,6,16,0.375,22,41,0.537,0.544,8,17,0.471,6,23,29,12,9,2,9,22,25,59,0.424,9,23,0.391,16,36,.444,0.5,21,27,0.778,13,25,38,18,2,4,12,17,0,1,0,georgia-state,2015
4,4,2014-11-24,N,Chicago State,REG (Non-Conf),W,69,46,,20,41,0.488,5,13,0.385,15,28,0.536,0.549,24,33,0.727,3,23,26,13,13,5,13,20,14,48,0.292,5,21,0.238,9,27,.333,0.344,13,18,0.722,10,20,30,7,6,0,22,25,1,1,0,georgia-state,2015
5,5,2014-11-25,N,Western Carolina,REG (Non-Conf),W,85,70,,30,61,0.492,5,15,0.333,25,46,0.543,0.533,20,30,0.667,16,16,32,16,9,2,6,20,22,50,0.44,8,23,0.348,14,27,.519,0.52,18,25,0.72,8,18,26,15,3,0,13,23,1,1,0,georgia-state,2015
6,6,2014-11-26,@,Oakland,REG (Non-Conf),W,83,78,,29,46,0.63,11,17,0.647,18,29,0.621,0.75,14,19,0.737,5,19,24,18,7,2,10,19,27,61,0.443,13,34,0.382,14,27,.519,0.549,11,18,0.611,16,15,31,19,1,0,11,17,1,1,0,georgia-state,2015
7,7,2014-11-29,@,IUPUI,REG (Non-Conf),W,66,63,,23,52,0.442,2,13,0.154,21,39,0.538,0.462,18,24,0.75,11,13,24,9,13,5,12,18,20,44,0.455,8,16,0.5,12,28,.429,0.545,15,17,0.882,11,20,31,15,8,0,24,23,1,1,0,georgia-state,2015
8,8,2014-12-04,,Green Bay,REG (Non-Conf),W,72,48,,26,49,0.531,7,18,0.389,19,31,0.613,0.602,13,26,0.5,8,27,35,15,9,7,13,17,15,52,0.288,4,15,0.267,11,37,.297,0.327,14,23,0.609,7,21,28,10,5,2,14,20,1,1,0,georgia-state,2015
9,9,2014-12-17,@,Old Dominion,REG (Non-Conf),L,54,58,OT,22,59,0.373,2,15,0.133,20,44,0.455,0.39,8,15,0.533,10,23,33,13,6,5,6,13,22,63,0.349,5,23,0.217,17,40,.425,0.389,9,14,0.643,18,30,48,12,1,6,14,18,0,1,0,georgia-state,2015
10,10,2014-12-21,,Southern Mississippi,REG (Non-Conf),W,68,55,,24,56,0.429,8,24,0.333,16,32,0.5,0.5,12,13,0.923,8,18,26,14,12,7,8,12,19,49,0.388,12,30,0.4,7,19,.368,0.51,5,8,0.625,7,21,28,12,2,2,21,11,1,1,0,georgia-state,2015
