rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2014-11-14,,Saint Francis (PA),REG (Non-Conf),W,52,37,,21,46,0.457,2,14,0.143,19,32,0.594,0.478,8,11,0.727,7,25,32,12,11,4,17,18,12,40,0.3,4,16,0.25,8,24,.333,0.35,9,18,0.5,5,17,22,7,7,0,21,14,1,1,0,cincinnati,2015
2,2,2014-11-19,,Morehead State,REG (Non-Conf),W,69,61,,19,51,0.373,9,22,0.409,10,29,0.345,0.461,22,34,0.647,10,22,32,14,4,5,10,20,21,56,0.375,7,18,0.389,14,38,.368,0.438,12,16,0.75,9,25,34,10,4,4,11,26,1,1,0,cincinnati,2015
3,3,2014-11-23,,Eastern Illinois,REG (Non-Conf),W,54,49,,21,51,0.412,2,13,0.154,19,38,0.5,0.431,10,15,0.667,12,31,43,10,6,8,19,11,18,61,0.295,3,17,0.176,15,44,.341,0.32,10,13,0.769,8,16,24,7,10,5,8,16,1,1,0,cincinnati,2015
4,4,2014-11-25,,North Carolina Central,REG (Non-Conf),W,59,50,,19,43,0.442,7,19,0.368,12,24,0.5,0.523,14,19,0.737,14,18,32,11,2,6,11,10,20,46,0.435,6,15,0.4,14,31,.452,0.5,4,5,0.8,3,10,13,11,3,1,8,19,1,1,0,cincinnati,2015
5,5,2014-11-28,N,Middle Tennessee,REG (Non-Conf),W,69,51,,25,44,0.568,7,15,0.467,18,29,0.621,0.648,12,18,0.667,10,23,33,11,6,8,10,17,17,49,0.347,9,20,0.45,8,29,.276,0.439,8,17,0.471,9,12,21,11,7,2,8,19,1,1,0,cincinnati,2015
6,6,2014-11-29,N,Ole Miss,REG (Non-Conf),L,54,66,,17,56,0.304,2,19,0.105,15,37,0.405,0.321,18,26,0.692,17,18,35,5,1,4,10,18,25,51,0.49,5,10,0.5,20,41,.488,0.539,11,18,0.611,7,20,27,8,5,3,6,22,0,1,0,cincinnati,2015
7,7,2014-12-02,,Stony Brook,REG (Non-Conf),W,78,52,,29,55,0.527,7,11,0.636,22,44,0.5,0.591,13,20,0.65,8,22,30,17,7,8,8,12,23,57,0.404,2,13,0.154,21,44,.477,0.421,4,10,0.4,12,15,27,15,4,1,13,16,1,1,0,cincinnati,2015
8,8,2014-12-13,@,Nebraska,REG (Non-Conf),L,55,56,2OT,20,63,0.317,3,17,0.176,17,46,0.37,0.341,12,24,0.5,13,26,39,11,9,3,15,21,16,49,0.327,4,17,0.235,12,32,.375,0.367,20,23,0.87,8,34,42,3,5,4,22,21,0,1,0,cincinnati,2015
9,9,2014-12-17,,San Diego State,REG (Non-Conf),W,71,62,OT,25,53,0.472,4,11,0.364,21,42,0.5,0.509,17,21,0.81,8,21,29,10,6,6,15,16,24,61,0.393,5,25,0.2,19,36,.528,0.434,9,13,0.692,14,15,29,11,8,4,17,19,1,1,0,cincinnati,2015
10,10,2014-12-20,,VCU,REG (Non-Conf),L,47,68,,18,54,0.333,3,15,0.2,15,39,0.385,0.361,8,11,0.727,13,25,38,9,6,5,15,5,26,61,0.426,15,31,0.484,11,30,.367,0.549,1,1,1.0,5,22,27,16,7,2,8,14,0,1,0,cincinnati,2015
