player_id,player_name,ppg,team_abbrev,year
boogie-ellis-1,Boogie Ellis,17.7,southern-california,2023
drew-peterson-1,Drew Peterson,13.9,southern-california,2023
reese-waters-1,Reese Dixon-Waters,9.8,southern-california,2023
kobe-johnson-1,Kobe Johnson,9.2,southern-california,2023
tre-white-1,Tre White,9.0,southern-california,2023
joshua-morgan-1,Joshua Morgan,7.0,southern-california,2023
vincent-iwuchukwu-1,Vincent Iwuchukwu,5.4,southern-california,2023
malik-thomas-2,Malik Thomas,2.4,southern-california,2023
kijani-wright-1,Kijani Wright,1.9,southern-california,2023
harrison-hornery-1,Harrison Hornery,1.5,southern-california,2023
oziyah-sellers-1,Oziyah Sellers,1.1,southern-california,2023
iaroslav-niagu-1,Iaroslav Niagu,0.4,southern-california,2023
zach-brooker-1,Zach Brooker,0.0,southern-california,2023
