player_id,player_name,ppg,team_abbrev,year
tyson-degenhart-1,Tyson Degenhart,14.1,boise-state,2023
max-rice-1,Max Rice,14.0,boise-state,2023
marcus-shaver-1,Marcus Shaver Jr.,13.4,boise-state,2023
chibuzo-agbo-1,Chibuzo Agbo,11.5,boise-state,2023
naje-smith-1,Naje Smith,10.2,boise-state,2023
lukas-milner-1,Lukas Milner,3.2,boise-state,2023
jace-whiting-1,Jace Whiting,3.1,boise-state,2023
sadraque-nganga-1,Sadraque Nganga,2.0,boise-state,2023
pavle-kuzmanovic-1,Pavle Kuzmanovic,1.9,boise-state,2023
mouhamed-sylla-1,Mohamed Sylla,1.8,boise-state,2023
kobe-young-1,Kobe Young,1.4,boise-state,2023
burke-smith-1,Burke Smith,0.9,boise-state,2023
sam-winter-2,Sam Winter,0.0,boise-state,2023
