player_id,player_name,ppg,team_abbrev,year
chris-youngblood-1,Chris Youngblood,14.7,kennesaw-state,2023
terrell-burden-1,Terrell Burden,13.5,kennesaw-state,2023
demond-robinson-1,Demond Robinson,11.0,kennesaw-state,2023
brandon-stroud-1,Brandon Stroud,9.2,kennesaw-state,2023
spencer-rodgers-1,Spencer Rodgers,6.5,kennesaw-state,2023
kasen-jennings-1,Kasen Jennings,6.2,kennesaw-state,2023
alex-peterson-1,Alex Peterson,4.6,kennesaw-state,2023
quincy-ademokoya-1,Quincy Ademokoya,4.5,kennesaw-state,2023
simeon-cottle-1,Simeon Cottle,3.9,kennesaw-state,2023
ahmad-johnson-1,Ahmad Johnson,2.8,kennesaw-state,2023
cole-larue-1,Cole LaRue,2.2,kennesaw-state,2023
yves-nkomba-1,Yves Nkomba,0.8,kennesaw-state,2023
armani-harris-1,Armani Harris,0.7,kennesaw-state,2023
charle-stone-1,Charles Stone,0.3,kennesaw-state,2023
matt-brown-7,Matt Brown,0.3,kennesaw-state,2023
eric-holland-1,Eric Holland,0.2,kennesaw-state,2023
