player_id,player_name,ppg,team_abbrev,year
dylan-penn-1,Dylan Penn,13.4,vermont,2023
finn-sullivan-1,Finn Sullivan,11.7,vermont,2023
aaron-deloney-1,Aaron Deloney,11.6,vermont,2023
matt-veretto-1,Matt Veretto,8.9,vermont,2023
robin-duncan-1,Robin Duncan,7.9,vermont,2023
kameron-gibson-1,Kameron Gibson,7.3,vermont,2023
tj-hurley-1,TJ Hurley,5.1,vermont,2023
nick-fiorillo-1,Nick Fiorillo,4.1,vermont,2023
ileri-ayo-faleye-1,Ileri Ayo-Faleye,3.1,vermont,2023
sam-alamutu-1,Sam Alamutu,2.4,vermont,2023
perry-smith-jr-1,Perry Smith Jr.,1.9,vermont,2023
jorge-ochoa-1,Jorge Ochoa,1.4,vermont,2023
michel-ndayishimiye-1,Michel Ndayishimiye,0.6,vermont,2023
