player_id,player_name,ppg,team_abbrev,year
armaan-franklin-1,Armaan Franklin,12.4,virginia,2023
jayden-gardner-1,Jayden Gardner,12.0,virginia,2023
kihei-clark-1,Kihei Clark,10.7,virginia,2023
reece-beekman-1,Reece Beekman,9.5,virginia,2023
ben-vanderplas-1,Ben Vander Plas,7.4,virginia,2023
isaac-mckneely-1,Isaac McKneely,6.7,virginia,2023
kadin-shedrick-1,Kadin Shedrick,6.2,virginia,2023
ryan-dunn-1,Ryan Dunn,2.6,virginia,2023
francisco-caffaro-1,Francisco Caffaro,2.0,virginia,2023
taine-murray-1,Taine Murray,1.4,virginia,2023
chase-coleman-1,Chase Coleman,1.0,virginia,2023
tristan-how-1,Tristan How,0.8,virginia,2023
