player_id,player_name,ppg,team_abbrev,year
blake-hinson-1,Blake Hinson,15.3,pittsburgh,2023
jamarius-burton-1,Jamarius Burton,15.2,pittsburgh,2023
nelly-cummings-1,Nelly Cummings,11.1,pittsburgh,2023
greg-elliott-1,Greg Elliott,10.4,pittsburgh,2023
nike-sibande-1,Nike Sibande,8.4,pittsburgh,2023
john-hugley-1,John Hugley IV,8.0,pittsburgh,2023
federiko-federiko-1,Federiko Federiko,6.6,pittsburgh,2023
guillermo-diaz-graham-1,Guillermo Diaz Graham,3.5,pittsburgh,2023
jorge-diaz-graham-1,Jorge Diaz Graham,2.9,pittsburgh,2023
nate-santos-1,Nate Santos,1.6,pittsburgh,2023
aidan-fisch-1,Aidan Fisch,0.4,pittsburgh,2023
kj-marshall-1,KJ Marshall,0.4,pittsburgh,2023
