player_id,player_name,ppg,team_abbrev,year
logan-johnson-2,Logan Johnson,14.5,saint-marys-ca,2023
aidan-mahaney-1,Aidan Mahaney,13.9,saint-marys-ca,2023
alex-ducas-1,Alex Ducas,12.5,saint-marys-ca,2023
mitchell-saxen-1,Mitchell Saxen,11.6,saint-marys-ca,2023
augustas-marciulionis-1,Augustas Marciulionis,5.9,saint-marys-ca,2023
kyle-bowen-1,Kyle Bowen,5.3,saint-marys-ca,2023
harry-wessels-1,Harry Wessels,2.6,saint-marys-ca,2023
luke-barrett-1,Luke Barrett,2.4,saint-marys-ca,2023
joshua-jefferson-1,Joshua Jefferson,2.2,saint-marys-ca,2023
chris-howell-3,Chris Howell,0.6,saint-marys-ca,2023
