player_id,player_name,ppg,team_abbrev,year
jordan-brown-4,Jordan Brown,19.3,louisiana-lafayette,2023
greg-williamsjr-1,Greg Williams Jr.,12.7,louisiana-lafayette,2023
terence-lewisii-1,Terence Lewis II,10.9,louisiana-lafayette,2023
themus-fulks-1,Themus Fulks,9.2,louisiana-lafayette,2023
kentrell-garnett-1,Kentrell Garnett,6.5,louisiana-lafayette,2023
jalen-dalcourt-1,Jalen Dalcourt,5.9,louisiana-lafayette,2023
joe-charles-2,Joe Charles,5.4,louisiana-lafayette,2023
kobe-julien-1,Kobe Julien,4.1,louisiana-lafayette,2023
michael-thomas-2,Michael Thomas,3.1,louisiana-lafayette,2023
vinny-sigona-1,Vinny Sigona,2.8,louisiana-lafayette,2023
chancellor-white-1,Chancellor White,2.7,louisiana-lafayette,2023
isaiah-richards-1,Isaiah Richards,1.5,louisiana-lafayette,2023
