player_id,player_name,ppg,team_abbrev,year
dalton-bolon-1,Dalton Bolon,12.2,college-of-charleston,2023
ante-brzovic-1,Ante Brzovic,11.6,college-of-charleston,2023
reyne-smith-1,Reyne Smith,10.8,college-of-charleston,2023
ryan-larson-1,Ryan Larson,10.6,college-of-charleston,2023
pat-robinson-iii-1,Pat Robinson III,10.3,college-of-charleston,2023
ben-burnham-1,Ben Burnham,8.8,college-of-charleston,2023
raekwon-horton-1,Raekwon Horton,5.4,college-of-charleston,2023
babacar-faye-1,Babacar Faye,4.7,college-of-charleston,2023
jaylon-scott-1,Jaylon Scott,4.3,college-of-charleston,2023
adam-comer-1,Adam Comer,1.1,college-of-charleston,2023
charles-lampten-1,Charles Lampten,0.8,college-of-charleston,2023
frankie-idlett-1,Frankie Idlett,0.6,college-of-charleston,2023
jack-miller-5,Jack Miller,0.5,college-of-charleston,2023
spencer-legg-1,Spencer Legg,0.5,college-of-charleston,2023
dylan-ritter-1,Dylan Ritter,0.3,college-of-charleston,2023
