rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year
1,68,1,2016-11-11,Minnesota,,Louisiana,REG (Non-Conf),W 86-74,*,19,4,6,0.667,0,0,4,6,0.667,0.667,2,4,0.5,4,4,8,0,0,2,0,4,10,10.4,H,1,1,reggie-lynch-1,Reggie Lynch,2017
2,69,2,2016-11-14,Minnesota,,UT Arlington,REG (Non-Conf),W 84-67,*,16,5,6,0.833,0,0,5,6,0.833,0.833,4,4,1.0,3,2,5,0,0,3,2,3,14,13.4,H,1,1,reggie-lynch-1,Reggie Lynch,2017
3,70,3,2016-11-16,Minnesota,,Mount St. Mary's,REG (Non-Conf),W 80-56,*,19,0,2,0.0,0,0,0,2,0.0,0.0,6,8,0.75,0,6,6,5,0,1,2,4,6,6.2,H,1,1,reggie-lynch-1,Reggie Lynch,2017
4,71,4,2016-11-18,Minnesota,,St. John's (NY),REG (Non-Conf),W 92-86,*,32,2,7,0.286,0,0,2,7,0.286,0.286,2,4,0.5,1,10,11,0,0,9,1,4,6,8.5,H,1,1,reggie-lynch-1,Reggie Lynch,2017
5,72,5,2016-11-22,Minnesota,,Arkansas,REG (Non-Conf),W 85-71,*,21,4,5,0.8,0,0,4,5,0.8,0.8,2,5,0.4,2,5,7,0,1,3,2,1,10,10.5,H,1,1,reggie-lynch-1,Reggie Lynch,2017
6,73,7,2016-11-28,Minnesota,@,Florida State,REG (Non-Conf),L 67-75,*,15,2,6,0.333,0,0,2,6,0.333,0.333,3,6,0.5,2,2,4,0,0,1,2,2,7,2.3,A,0,1,reggie-lynch-1,Reggie Lynch,2017
7,74,8,2016-12-03,Minnesota,N,Vanderbilt,REG (Non-Conf),W 56-52,*,25,2,3,0.667,0,0,2,3,0.667,0.667,0,1,0.0,0,5,5,0,1,6,2,3,4,5.8,N,1,1,reggie-lynch-1,Reggie Lynch,2017
8,75,9,2016-12-06,Minnesota,,NJIT,REG (Non-Conf),W 74-68,*,26,4,7,0.571,0,0,4,7,0.571,0.571,1,4,0.25,2,5,7,0,0,5,0,3,9,9.7,H,1,1,reggie-lynch-1,Reggie Lynch,2017
9,76,10,2016-12-09,Minnesota,,Georgia Southern,REG (Non-Conf),W 86-49,,19,5,6,0.833,0,0,5,6,0.833,0.833,0,2,0.0,3,3,6,0,1,4,0,2,10,13.0,H,1,1,reggie-lynch-1,Reggie Lynch,2017
10,77,11,2016-12-11,Minnesota,,Northern Illinois,REG (Non-Conf),W 77-57,*,28,5,9,0.556,0,0,5,9,0.556,0.556,8,10,0.8,4,7,11,1,0,3,1,2,18,18.8,H,1,1,reggie-lynch-1,Reggie Lynch,2017
