rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2022-11-07,@,Grand Canyon,REG (Non-Conf),L,54,60,,20,52,0.385,3,13,0.231,17,39,0.436,0.413,11,18,0.611,9,23,32,10,5,5,10,21,23,53,0.434,6,21,0.286,17,32,.531,0.491,8,14,0.571,3,24,27,8,4,1,8,19,0,1,0,montana-state,2023
2,2,2022-11-13,@,Long Beach State,REG (Non-Conf),W,70,57,,20,50,0.4,8,24,0.333,12,26,0.462,0.48,22,27,0.815,13,26,39,15,7,2,15,19,23,57,0.404,2,14,0.143,21,43,.488,0.421,9,15,0.6,10,19,29,5,6,4,13,22,1,1,0,montana-state,2023
3,3,2022-11-15,@,Oregon,REG (Non-Conf),L,51,81,,19,59,0.322,4,24,0.167,15,35,0.429,0.356,9,9,1.0,6,17,23,10,2,3,14,16,32,60,0.533,12,27,0.444,20,33,.606,0.633,5,13,0.385,11,28,39,15,7,7,14,14,0,1,0,montana-state,2023
4,4,2022-11-18,,Warner Pacific,REG (Non-Conf),W,106,64,,37,68,0.544,9,24,0.375,28,44,0.636,0.61,23,31,0.742,15,35,50,15,5,1,10,13,19,60,0.317,12,37,0.324,7,23,.304,0.417,14,15,0.933,2,18,20,5,5,3,14,24,1,1,0,montana-state,2023
5,5,2022-11-20,@,North Dakota,REG (Non-Conf),W,81,71,,30,59,0.508,4,12,0.333,26,47,0.553,0.542,17,22,0.773,11,24,35,12,6,1,8,18,26,59,0.441,7,23,0.304,19,36,.528,0.5,12,15,0.8,9,20,29,13,4,6,10,21,1,1,0,montana-state,2023
6,6,2022-11-25,N,UNC Greensboro,REG (Non-Conf),L,66,77,,22,51,0.431,6,18,0.333,16,33,0.485,0.49,16,25,0.64,7,17,24,10,8,4,16,18,23,49,0.469,6,18,0.333,17,31,.548,0.531,25,28,0.893,6,21,27,10,6,0,17,20,0,1,0,montana-state,2023
7,7,2022-11-26,N,Quinnipiac,REG (Non-Conf),L,53,70,,20,57,0.351,3,25,0.12,17,32,0.531,0.377,10,17,0.588,4,22,26,15,6,5,11,17,27,67,0.403,9,22,0.409,18,45,.400,0.47,7,12,0.583,10,31,41,12,6,1,10,15,0,1,0,montana-state,2023
8,8,2022-11-27,N,Middle Tennessee,REG (Non-Conf),L,71,72,,26,46,0.565,5,14,0.357,21,32,0.656,0.62,14,16,0.875,4,18,22,18,8,1,22,22,24,49,0.49,5,16,0.313,19,33,.576,0.541,19,24,0.792,6,14,20,7,13,3,16,22,0,1,0,montana-state,2023
9,9,2022-11-30,@,Southern Utah,REG (Non-Conf),W,86,83,,30,60,0.5,13,24,0.542,17,36,0.472,0.608,13,16,0.813,4,24,28,14,8,5,16,28,28,56,0.5,7,19,0.368,21,37,.568,0.563,20,31,0.645,6,23,29,10,10,1,15,18,1,1,0,montana-state,2023
10,10,2022-12-08,,St. Thomas,REG (Non-Conf),W,82,65,,27,53,0.509,8,22,0.364,19,31,0.613,0.585,20,21,0.952,6,32,38,15,3,5,14,22,16,58,0.276,9,29,0.31,7,29,.241,0.353,24,29,0.828,8,17,25,5,11,0,8,20,1,1,0,montana-state,2023
11,11,2022-12-10,,Omaha,REG (Non-Conf),W,82,54,,29,59,0.492,11,31,0.355,18,28,0.643,0.585,13,19,0.684,8,21,29,15,12,1,7,16,21,50,0.42,3,10,0.3,18,40,.450,0.45,9,13,0.692,8,20,28,8,4,1,17,16,1,1,0,montana-state,2023
12,12,2022-12-17,,Northwest Indian,REG (Non-Conf),W,144,59,,53,79,0.671,23,40,0.575,30,39,0.769,0.816,15,23,0.652,12,39,51,30,11,2,8,17,20,60,0.333,2,17,0.118,18,43,.419,0.35,17,19,0.895,1,17,18,5,5,2,16,15,1,1,0,montana-state,2023
