rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2022-11-07,@,Kentucky,REG (Non-Conf),L,63,95,,23,67,0.343,7,25,0.28,16,42,0.381,0.396,10,13,0.769,11,22,33,10,4,1,16,19,34,62,0.548,11,24,0.458,23,38,.605,0.637,16,28,0.571,8,32,40,20,10,5,10,12,0,1,0,howard,2023
2,2,2022-11-09,,Dist. Columbia,REG (Non-Conf),W,87,74,,28,62,0.452,5,19,0.263,23,43,0.535,0.492,26,33,0.788,16,25,41,20,5,7,17,16,27,63,0.429,5,18,0.278,22,45,.489,0.468,15,18,0.833,4,18,22,14,12,3,18,29,1,1,0,howard,2023
3,3,2022-11-11,@,George Washington,REG (Non-Conf),L,75,85,,28,64,0.438,9,29,0.31,19,35,0.543,0.508,10,16,0.625,6,14,20,21,10,4,6,20,27,49,0.551,8,21,0.381,19,28,.679,0.633,23,29,0.793,6,28,34,18,3,4,13,17,0,1,0,howard,2023
4,4,2022-11-13,,Gallaudet,REG (Non-Conf),W,108,56,,38,61,0.623,14,31,0.452,24,30,0.8,0.738,18,26,0.692,9,21,30,23,13,6,14,22,17,42,0.405,5,16,0.313,12,26,.462,0.464,17,28,0.607,4,13,17,6,6,0,23,22,1,1,0,howard,2023
5,5,2022-11-15,,James Madison,REG (Non-Conf),L,69,95,,30,61,0.492,5,19,0.263,25,42,0.595,0.533,4,5,0.8,4,12,16,14,10,1,19,13,38,64,0.594,14,25,0.56,24,39,.615,0.703,5,9,0.556,11,23,34,13,13,1,17,11,0,1,0,howard,2023
6,6,2022-11-18,N,Wyoming,REG (Non-Conf),L,71,78,,27,59,0.458,7,20,0.35,20,39,0.513,0.517,10,12,0.833,9,16,25,8,4,2,12,17,29,47,0.617,7,13,0.538,22,34,.647,0.691,13,18,0.722,1,19,20,9,5,2,10,12,0,1,0,howard,2023
7,7,2022-11-19,N,Buffalo,REG (Non-Conf),W,63,59,,20,54,0.37,5,19,0.263,15,35,0.429,0.417,18,24,0.75,10,26,36,9,8,4,16,14,20,54,0.37,8,25,0.32,12,29,.414,0.444,11,18,0.611,6,22,28,8,6,1,14,19,1,1,0,howard,2023
8,8,2022-11-21,N,Belmont,REG (Non-Conf),L,73,96,,23,61,0.377,8,20,0.4,15,41,0.366,0.443,19,22,0.864,11,20,31,13,7,3,15,20,30,58,0.517,11,23,0.478,19,35,.543,0.612,25,31,0.806,6,27,33,17,9,2,10,18,0,1,0,howard,2023
9,9,2022-11-26,@,Austin Peay,REG (Non-Conf),W,56,55,,20,43,0.465,5,13,0.385,15,30,0.5,0.523,11,15,0.733,3,34,37,11,3,3,18,14,20,66,0.303,8,30,0.267,12,36,.333,0.364,7,11,0.636,10,21,31,14,8,3,8,9,1,1,0,howard,2023
10,10,2022-11-30,@,Yale,REG (Non-Conf),L,40,86,,18,52,0.346,3,16,0.188,15,36,0.417,0.375,1,8,0.125,6,17,23,10,4,1,15,11,31,63,0.492,18,41,0.439,13,22,.591,0.635,6,6,1.0,12,29,41,27,9,4,10,14,0,1,0,howard,2023
11,11,2022-12-03,@,Hampton,REG (Non-Conf),L,65,74,,22,53,0.415,6,15,0.4,16,38,0.421,0.472,15,25,0.6,11,23,34,9,7,2,17,26,22,56,0.393,9,27,0.333,13,29,.448,0.473,21,32,0.656,10,23,33,10,9,1,13,21,0,1,0,howard,2023
12,12,2022-12-11,@,VCU,REG (Non-Conf),L,60,70,,22,57,0.386,6,18,0.333,16,39,0.41,0.439,10,14,0.714,11,24,35,9,9,3,17,19,24,52,0.462,5,21,0.238,19,31,.613,0.51,17,27,0.63,6,21,27,12,12,8,13,12,0,1,0,howard,2023
13,13,2022-12-13,,Florida International,REG (Non-Conf),W,71,59,,26,58,0.448,8,20,0.4,18,38,0.474,0.517,11,15,0.733,10,29,39,13,10,6,18,10,23,65,0.354,7,25,0.28,16,40,.400,0.408,6,10,0.6,11,22,33,11,9,3,18,16,1,1,0,howard,2023
