rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2022-11-07,,Niagara,REG (Non-Conf),W,71,49,,25,51,0.49,9,20,0.45,16,31,0.516,0.578,12,14,0.857,11,19,30,12,9,8,10,14,22,55,0.4,0,6,0.0,22,49,.449,0.4,5,8,0.625,12,13,25,13,3,3,11,12,1,1,0,maryland,2023
2,2,2022-11-10,,Western Carolina,REG (Non-Conf),W,71,51,,27,61,0.443,2,19,0.105,25,42,0.595,0.459,15,19,0.789,8,30,38,10,7,5,12,14,17,63,0.27,7,28,0.25,10,35,.286,0.325,10,13,0.769,12,25,37,6,5,1,16,23,1,1,0,maryland,2023
3,3,2022-11-15,,Binghamton,REG (Non-Conf),W,76,52,,31,64,0.484,4,20,0.2,27,44,0.614,0.516,10,16,0.625,11,29,40,14,8,4,7,16,21,61,0.344,4,21,0.19,17,40,.425,0.377,6,12,0.5,12,23,35,6,0,3,15,19,1,1,0,maryland,2023
4,4,2022-11-19,N,Saint Louis,REG (Non-Conf),W,95,67,,32,63,0.508,13,32,0.406,19,31,0.613,0.611,18,28,0.643,13,24,37,14,7,4,7,18,21,58,0.362,5,20,0.25,16,38,.421,0.405,20,24,0.833,11,20,31,8,3,2,14,22,1,1,0,maryland,2023
5,5,2022-11-20,N,Miami (FL),REG (Non-Conf),W,88,70,,30,50,0.6,9,21,0.429,21,29,0.724,0.69,19,23,0.826,10,27,37,12,3,3,17,12,28,62,0.452,5,20,0.25,23,42,.548,0.492,9,12,0.75,6,10,16,8,6,1,10,21,1,1,0,maryland,2023
6,6,2022-11-25,,Coppin State,REG (Non-Conf),W,95,79,,33,68,0.485,4,21,0.19,29,47,0.617,0.515,25,32,0.781,15,21,36,12,6,3,10,18,28,51,0.549,9,19,0.474,19,32,.594,0.637,14,23,0.609,6,20,26,15,8,1,15,27,1,1,0,maryland,2023
7,7,2022-11-29,@,Louisville,REG (Non-Conf),W,79,54,,28,56,0.5,9,24,0.375,19,32,0.594,0.58,14,25,0.56,8,27,35,14,7,3,11,19,19,56,0.339,4,16,0.25,15,40,.375,0.375,12,17,0.706,4,26,30,6,3,3,13,19,1,1,0,maryland,2023
8,8,2022-12-02,,Illinois,REG (Conf),W,71,66,,24,54,0.444,9,23,0.391,15,31,0.484,0.528,14,18,0.778,8,19,27,9,3,3,10,13,27,61,0.443,5,20,0.25,22,41,.537,0.484,7,8,0.875,13,19,32,8,5,7,12,18,1,1,0,maryland,2023
9,9,2022-12-06,@,Wisconsin,REG (Conf),L,59,64,,21,55,0.382,10,24,0.417,11,31,0.355,0.473,7,12,0.583,8,29,37,9,4,6,14,20,20,47,0.426,7,21,0.333,13,26,.500,0.5,17,27,0.63,1,27,28,14,7,3,8,18,0,1,0,maryland,2023
10,10,2022-12-11,N,Tennessee,REG (Non-Conf),L,53,56,,17,52,0.327,2,24,0.083,15,28,0.536,0.346,17,22,0.773,7,30,37,9,3,5,11,20,19,66,0.288,7,21,0.333,12,45,.267,0.341,11,21,0.524,20,26,46,12,6,3,8,21,0,1,0,maryland,2023
