rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2022-11-07,@,Mississippi State,REG (Non-Conf),L,44,63,,18,56,0.321,6,20,0.3,12,36,0.333,0.375,2,2,1.0,7,22,29,9,8,3,19,13,25,59,0.424,6,25,0.24,19,34,.559,0.475,7,13,0.538,12,29,41,16,13,7,16,7,0,1,0,texas-am-corpus-christi,2023
2,2,2022-11-11,,UTSA,REG (Non-Conf),W,75,55,,27,56,0.482,7,19,0.368,20,37,0.541,0.545,14,21,0.667,10,28,38,16,14,3,15,19,17,51,0.333,7,29,0.241,10,22,.455,0.402,14,23,0.609,8,20,28,13,9,3,19,18,1,1,0,texas-am-corpus-christi,2023
3,3,2022-11-14,,Trinity (TX),REG (Non-Conf),W,91,73,,30,68,0.441,6,24,0.25,24,44,0.545,0.485,25,34,0.735,14,37,51,22,11,7,17,18,27,75,0.36,15,39,0.385,12,36,.333,0.46,4,11,0.364,12,25,37,19,8,3,20,26,1,1,0,texas-am-corpus-christi,2023
4,4,2022-11-17,,TexasâRio Grande Valley,REG (Non-Conf),W,97,75,,34,70,0.486,11,27,0.407,23,43,0.535,0.564,18,20,0.9,12,17,29,22,14,0,9,24,26,40,0.65,5,11,0.455,21,29,.724,0.713,18,30,0.6,5,20,25,16,3,4,24,20,1,1,0,texas-am-corpus-christi,2023
5,5,2022-11-22,N,Cal State Bakersfield,REG (Non-Conf),L,63,73,,20,62,0.323,7,23,0.304,13,39,0.333,0.379,16,21,0.762,13,21,34,8,8,2,11,14,30,57,0.526,9,22,0.409,21,35,.600,0.605,4,14,0.286,8,26,34,18,5,5,14,17,0,1,0,texas-am-corpus-christi,2023
6,6,2022-11-23,N,Alcorn State,REG (Non-Conf),W,98,67,,33,57,0.579,12,26,0.462,21,31,0.677,0.684,20,25,0.8,7,22,29,17,8,2,11,19,25,56,0.446,5,17,0.294,20,39,.513,0.491,12,23,0.522,10,18,28,9,6,4,16,20,1,1,0,texas-am-corpus-christi,2023
7,7,2022-11-25,@,UTEP,REG (Non-Conf),L,67,72,,24,64,0.375,5,24,0.208,19,40,0.475,0.414,14,20,0.7,12,23,35,9,8,1,16,22,24,51,0.471,6,17,0.353,18,34,.529,0.529,18,28,0.643,10,28,38,12,8,5,20,22,0,1,0,texas-am-corpus-christi,2023
8,8,2022-11-30,@,TexasâRio Grande Valley,REG (Non-Conf),L,82,89,,30,64,0.469,5,19,0.263,25,45,0.556,0.508,17,18,0.944,7,14,21,21,9,0,12,29,28,53,0.528,9,23,0.391,19,30,.633,0.613,24,32,0.75,10,22,32,16,2,6,17,21,0,1,0,texas-am-corpus-christi,2023
9,9,2022-12-07,,Texas Lutheran,REG (Non-Conf),W,100,63,,41,74,0.554,4,15,0.267,37,59,0.627,0.581,14,21,0.667,18,31,49,17,12,2,11,16,21,60,0.35,12,37,0.324,9,23,.391,0.45,9,11,0.818,9,17,26,19,6,3,19,15,1,1,0,texas-am-corpus-christi,2023
10,10,2022-12-13,@,Arizona,REG (Non-Conf),L,61,99,,23,75,0.307,9,36,0.25,14,39,0.359,0.367,6,8,0.75,10,16,26,13,10,2,10,19,34,60,0.567,15,27,0.556,19,33,.576,0.692,16,23,0.696,9,40,49,26,8,5,15,12,0,1,0,texas-am-corpus-christi,2023
11,11,2022-12-16,,Schreiner,REG (Non-Conf),W,104,69,,37,64,0.578,10,19,0.526,27,45,0.6,0.656,20,24,0.833,8,25,33,25,14,2,13,16,24,61,0.393,10,36,0.278,14,25,.560,0.475,11,15,0.733,9,15,24,13,7,1,20,20,1,1,0,texas-am-corpus-christi,2023
12,12,2022-12-20,@,Oklahoma State,REG (Non-Conf),L,58,81,,21,65,0.323,9,33,0.273,12,32,0.375,0.392,7,10,0.7,7,18,25,11,6,0,13,16,29,57,0.509,13,33,0.394,16,24,.667,0.623,10,13,0.769,6,35,41,22,8,3,15,13,0,1,0,texas-am-corpus-christi,2023
