player_id,player_name,ppg,team_abbrev,year
jordan-washington-1,Jordan Washington,18.0,iona,2017
jon-severe-1,Jon Severe,11.3,iona,2017
sam-cassell-2,Sam Cassell Jr.,10.9,iona,2017
rickey-mcgill-1,Rickey McGill,10.5,iona,2017
deyshonee-much-1,Deyshonee Much,9.5,iona,2017
ej-crawford-1,E.J. Crawford,9.4,iona,2017
schadrac-casimir-1,Schadrac Casimir,7.0,iona,2017
taylor-bessick-1,Taylor Bessick,3.1,iona,2017
jan-svandrlik-1,Jan Svandrlik,2.4,iona,2017
deandre-turner-1,DeAndre Turner,1.6,iona,2017
tyrell-williams-1,Tyrell Williams,1.1,iona,2017
luka-milosavljevic-1,Luka Milosavljevic,0.0,iona,2017
