player_id,player_name,ppg,team_abbrev,year
nate-mason-1,Nate Mason,15.2,minnesota,2017
amir-coffey-1,Amir Coffey,12.2,minnesota,2017
jordan-murphy-1,Jordan Murphy,11.3,minnesota,2017
dupree-mcbrayer-1,Dupree McBrayer,11.1,minnesota,2017
akeem-springs-1,Akeem Springs,9.5,minnesota,2017
reggie-lynch-1,Reggie Lynch,8.4,minnesota,2017
eric-curry-1,Eric Curry,5.5,minnesota,2017
ahmad-gilbert-1,Ahmad Gilbert,1.7,minnesota,2017
bakary-konate-1,Bakary Konate,1.6,minnesota,2017
brady-rudrud-1,Brady Rudrud,1.2,minnesota,2017
michael-hurt-1,Michael Hurt,0.7,minnesota,2017
gaston-diedhiou-1,Gaston Diedhiou,0.5,minnesota,2017
stephon-sharp-1,Stephon Sharp,0.2,minnesota,2017
darin-haugh-1,Darin Haugh,0.0,minnesota,2017
