player_id,player_name,ppg,team_abbrev,year
ian-baker-1,Ian Baker,16.7,new-mexico-state,2017
braxton-huggins-1,Braxton Huggins,13.7,new-mexico-state,2017
sidy-ndir-1,Sidy Ndir,13.7,new-mexico-state,2017
eli-chuha-1,Eli Chuha,12.4,new-mexico-state,2017
jemerrio-jones-1,Jemerrio Jones,9.7,new-mexico-state,2017
matt-taylor-1,Matt Taylor,6.5,new-mexico-state,2017
marlon-jones-1,Marlon Jones,5.7,new-mexico-state,2017
jonathan-wilkins-1,Johnathon Wilkins,5.5,new-mexico-state,2017
chancellor-ellis-1,Chancellor Ellis,4.0,new-mexico-state,2017
jermaine-haley-1,Jermaine Haley,3.9,new-mexico-state,2017
tanveer-bhullar-1,Tanveer Bhullar,2.7,new-mexico-state,2017
jalyn-penne-1,Jalyn Pennie,2.0,new-mexico-state,2017
joe-garza-1,Joe Garza,1.7,new-mexico-state,2017
