player_id,player_name,ppg,team_abbrev,year
markis-mcduffie-1,Markis McDuffie,11.5,wichita-state,2017
landry-shamet-1,Landry Shamet,11.4,wichita-state,2017
darral-willisjr-1,Darral Willis Jr.,9.8,wichita-state,2017
shaquille-morris-1,Shaquille Morris,9.6,wichita-state,2017
conner-frankamp-1,Conner Frankamp,8.9,wichita-state,2017
zach-brown-2,Zach Brown,7.4,wichita-state,2017
rashard-kelly-1,Rashard Kelly,5.5,wichita-state,2017
rauno-nurger-1,Rauno Nurger,5.0,wichita-state,2017
daishon-smith-1,Daishon Smith,4.8,wichita-state,2017
austin-reaves-1,Austin Reaves,4.1,wichita-state,2017
cj-keyser-1,C.J. Keyser,1.9,wichita-state,2017
eric-hamilton-1,Eric Hamilton,1.3,wichita-state,2017
brett-barney-1,Brett Barney,1.2,wichita-state,2017
john-robert-simon-1,John Robert Simon,1.1,wichita-state,2017
kaelen-malone-1,Kaelen Malone,0.4,wichita-state,2017
zach-bush-1,Zach Bush,0.4,wichita-state,2017
