player_id,player_name,ppg,team_abbrev,year
matthew-fisher-davis-1,Matthew Fisher-Davis,13.9,vanderbilt,2017
luke-kornet-1,Luke Kornet,13.2,vanderbilt,2017
jeff-roberson-1,Jeff Roberson,10.8,vanderbilt,2017
riley-lachance-1,Riley LaChance,10.5,vanderbilt,2017
nolan-cressler-1,Nolan Cressler,7.8,vanderbilt,2017
joe-toye-1,Joe Toye,6.4,vanderbilt,2017
payton-willis-1,Payton Willis,5.2,vanderbilt,2017
djery-baptiste-1,Djery Baptiste,1.8,vanderbilt,2017
camron-justice-1,Camron Justice,1.7,vanderbilt,2017
clevon-brown-1,Clevon Brown,1.6,vanderbilt,2017
phillip-mcgloin-1,Phillip McGloin,0.0,vanderbilt,2017
