player_id,player_name,ppg,team_abbrev,year
sindarius-thornwell-1,Sindarius Thornwell,21.4,south-carolina,2017
pj-dozier-1,PJ Dozier,13.9,south-carolina,2017
chris-silva-1,Chris Silva,10.2,south-carolina,2017
duane-notice-1,Duane Notice,10.2,south-carolina,2017
maik-kotsar-1,Maik Kotsar,5.8,south-carolina,2017
rakym-felder-1,Rakym Felder,5.6,south-carolina,2017
justin-mckie-1,Justin McKie,4.2,south-carolina,2017
hassani-gravett-1,Hassani Gravett,3.2,south-carolina,2017
temarcus-blanton-1,TeMarcus Blanton,1.3,south-carolina,2017
evan-hinson-1,Evan Hinson,1.1,south-carolina,2017
sedee-keita-1,Sedee Keita,1.1,south-carolina,2017
ran-tut-1,Ran Tut,1.0,south-carolina,2017
jarrell-holliman-1,Jarrell Holliman,0.5,south-carolina,2017
khadim-gueye-1,Khadim Gueye,0.4,south-carolina,2017
christian-schmitt-1,Christian Schmitt,0.0,south-carolina,2017
tommy-corchiani-1,Tommy Corchiani,0.0,south-carolina,2017
