player_id,player_name,ppg,team_abbrev,year
steven-cook-1,Steven Cook,13.6,princeton,2017
devin-cannady-1,Devin Cannady,13.4,princeton,2017
myles-stephens-1,Myles Stephens,12.5,princeton,2017
spencer-weisz-1,Spencer Weisz,10.6,princeton,2017
henry-caruso-1,Henry Caruso,9.5,princeton,2017
amir-bell-2,Amir Bell,6.6,princeton,2017
hans-brase-1,Hans Brase,6.4,princeton,2017
pete-miller-1,Pete Miller,3.0,princeton,2017
alec-brennan-1,Alec Brennan,2.3,princeton,2017
will-gladson-1,Will Gladson,2.3,princeton,2017
aaron-young-2,Aaron Young,1.5,princeton,2017
richmond-aririguzoh-1,Richmond Aririguzoh,1.5,princeton,2017
alexander-lee-1,Alexander Lee,1.5,princeton,2017
jose-morales-1,Jose Morales,1.1,princeton,2017
vittorio-reynoso-avila-1,Vittorio Reynoso-Avila,1.1,princeton,2017
mike-leblanc-1,Mike LeBlanc,0.8,princeton,2017
jackson-forbes-1,Jackson Forbes,0.8,princeton,2017
noah-bramlage-1,Noah Bramlage,0.7,princeton,2017
khyan-rayner-1,Khyan Rayner,0.5,princeton,2017
elias-berbari-1,Elias Berbari,0.0,princeton,2017
