player_id,player_name,ppg,team_abbrev,year
melo-trimble-1,Melo Trimble,16.8,maryland,2017
justin-jackson-5,Justin Jackson,10.5,maryland,2017
anthony-cowan-1,Anthony Cowan,10.3,maryland,2017
kevin-huerter-1,Kevin Huerter,9.3,maryland,2017
michal-cekovsky-1,Michal Cekovsky,7.6,maryland,2017
damonte-dodd-1,Damonte Dodd,6.2,maryland,2017
jaylen-brantley-1,Jaylen Brantley,4.9,maryland,2017
ivan-bender-1,Ivan Bender,4.8,maryland,2017
lg-gill-1,L.G. Gill,3.5,maryland,2017
dion-wiley-1,Dion Wiley,3.2,maryland,2017
jared-nickens-1,Jared Nickens,3.1,maryland,2017
travis-valmon-1,Travis Valmon,0.4,maryland,2017
andrew-terrell-1,Andrew Terrell,0.0,maryland,2017
