player_id,player_name,ppg,team_abbrev,year
drew-mcdonald-1,Drew McDonald,16.4,northern-kentucky,2017
lavone-holland-1,LaVone Holland,14.5,northern-kentucky,2017
carson-williams-1,Carson Williams,10.8,northern-kentucky,2017
cole-murray-1,Cole Murray,10.1,northern-kentucky,2017
mason-faulkner-1,Mason Faulkner,7.4,northern-kentucky,2017
jordan-garnett-1,Jordan Garnett,4.9,northern-kentucky,2017
jalen-tate-1,Jalen Tate,4.6,northern-kentucky,2017
dantez-walton-1,Dantez Walton,3.9,northern-kentucky,2017
jeff-garrett-1,Jeff Garrett,3.4,northern-kentucky,2017
brennan-gillis-1,Brennan Gillis,3.0,northern-kentucky,2017
blake-spellman-1,Blake Spellman,2.3,northern-kentucky,2017
brandon-maxwell-1,Brandon Maxwell,1.4,northern-kentucky,2017
tre-cobbs-1,Tre Cobbs,1.0,northern-kentucky,2017
matt-rosenwinkel-1,Matt Rosenwinkel,0.4,northern-kentucky,2017
nick-ayers-1,Nick Ayers,0.0,northern-kentucky,2017
