rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2012-11-09,@,Iowa State,REG (Non-Conf),L,59,82,,20,66,0.303,5,25,0.2,15,41,0.366,0.341,14,16,0.875,5,24,29,12,9,2,16,26,30,68,0.441,7,21,0.333,23,47,.489,0.493,15,28,0.536,20,37,57,12,8,9,21,17,0,1,0,southern,2013
2,2,2012-11-11,@,Nebraska,REG (Non-Conf),L,55,66,,19,48,0.396,7,17,0.412,12,31,0.387,0.469,10,17,0.588,5,19,24,8,1,0,12,17,28,54,0.519,3,10,0.3,25,44,.568,0.546,7,10,0.7,6,25,31,6,2,1,10,17,0,1,0,southern,2013
3,3,2012-11-14,N,South Dakota,REG (Non-Conf),W,83,79,,30,63,0.476,7,16,0.438,23,47,0.489,0.532,16,19,0.842,12,24,36,17,7,1,12,23,27,55,0.491,5,19,0.263,22,36,.611,0.536,20,31,0.645,6,20,26,9,5,2,12,16,1,1,0,southern,2013
4,4,2012-11-15,N,North Carolina Central,REG (Non-Conf),L,55,59,,18,46,0.391,5,16,0.313,13,30,0.433,0.446,14,20,0.7,3,24,27,6,10,7,21,25,17,53,0.321,0,4,0.0,17,49,.347,0.321,25,31,0.806,12,24,36,7,9,1,16,18,0,1,0,southern,2013
5,5,2012-11-16,@,Wyoming,REG (Non-Conf),L,60,67,,22,47,0.468,10,21,0.476,12,26,0.462,0.574,6,11,0.545,3,21,24,11,4,4,12,20,20,50,0.4,7,26,0.269,13,24,.542,0.47,20,22,0.909,6,20,26,9,6,3,8,16,0,1,0,southern,2013
6,6,2012-11-24,@,Tulane,REG (Non-Conf),L,65,68,,24,54,0.444,5,20,0.25,19,34,0.559,0.491,12,17,0.706,6,24,30,12,9,4,12,22,19,49,0.388,7,16,0.438,12,33,.364,0.459,23,32,0.719,8,24,32,10,6,3,11,14,0,1,0,southern,2013
7,7,2012-12-01,,Champion Christian,REG (Non-Conf),W,90,36,,38,59,0.644,5,16,0.313,33,43,0.767,0.686,9,12,0.75,6,35,41,21,10,5,12,12,14,59,0.237,2,25,0.08,12,34,.353,0.254,6,11,0.545,6,13,19,4,5,1,12,12,1,1,0,southern,2013
8,8,2012-12-10,,William Carey,REG (Non-Conf),W,77,50,,25,58,0.431,11,29,0.379,14,29,0.483,0.526,16,24,0.667,7,32,39,21,13,4,12,17,17,57,0.298,6,16,0.375,11,41,.268,0.351,10,15,0.667,7,29,36,6,9,3,20,18,1,1,0,southern,2013
9,9,2012-12-13,@,LouisianaâMonroe,REG (Non-Conf),W,68,39,,24,54,0.444,7,20,0.35,17,34,0.5,0.509,13,17,0.765,4,29,33,14,12,7,10,18,12,48,0.25,4,14,0.286,8,34,.235,0.292,11,20,0.55,8,22,30,6,2,4,15,12,1,1,0,southern,2013
10,10,2012-12-18,@,TCU,REG (Non-Conf),L,57,68,,20,50,0.4,4,17,0.235,16,33,0.485,0.44,13,18,0.722,8,17,25,7,0,2,10,19,24,48,0.5,4,8,0.5,20,40,.500,0.542,16,23,0.696,8,24,32,11,5,1,9,16,0,1,0,southern,2013
11,11,2012-12-22,@,Texas A&M,REG (Non-Conf),W,53,51,,20,53,0.377,5,15,0.333,15,38,0.395,0.425,8,8,1.0,7,20,27,14,6,5,12,12,22,46,0.478,4,13,0.308,18,33,.545,0.522,3,6,0.5,3,22,25,7,3,4,13,11,1,1,0,southern,2013
12,12,2012-12-28,,Spring Hill,REG (Non-Conf),W,67,46,,23,60,0.383,8,23,0.348,15,37,0.405,0.45,13,17,0.765,10,20,30,12,13,1,6,15,15,39,0.385,4,21,0.19,11,18,.611,0.436,12,15,0.8,4,22,26,7,2,1,20,17,1,1,0,southern,2013
13,13,2013-01-02,,Texas Southern,REG (Conf),W,63,57,,22,59,0.373,4,17,0.235,18,42,0.429,0.407,15,21,0.714,10,19,29,7,7,6,3,16,20,50,0.4,5,20,0.25,15,30,.500,0.45,12,16,0.75,12,26,38,4,0,5,14,17,1,1,0,southern,2013
