rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year
1,1,1,2020-11-25,Oklahoma State,@,UT Arlington,REG (Non-Conf),W 75-68,,25,5,9,0.556,0,0,5,9,0.556,0.556,1,7,0.143,4,3,7,1,0,0,0,3,11,7.5,A,1,1,matthew-alexander-moncrieffe-1,Matthew-Alexander Moncrieffe,2021
2,2,2,2020-11-28,Oklahoma State,,Texas Southern,REG (Non-Conf),W 85-65,,21,3,8,0.375,0,0,3,8,0.375,0.375,1,2,0.5,2,1,3,2,2,0,3,4,7,2.7,H,1,1,matthew-alexander-moncrieffe-1,Matthew-Alexander Moncrieffe,2021
3,3,3,2020-12-01,Oklahoma State,@,Marquette,REG (Non-Conf),W 70-62,,23,2,9,0.222,0,0,2,9,0.222,0.222,1,2,0.5,1,3,4,1,1,0,1,1,5,1.0,A,1,1,matthew-alexander-moncrieffe-1,Matthew-Alexander Moncrieffe,2021
4,4,4,2020-12-05,Oklahoma State,,Oakland,REG (Non-Conf),W 84-71,,14,2,3,0.667,0,0,2,3,0.667,0.667,0,0,,2,1,3,0,0,1,1,2,4,3.3,H,1,1,matthew-alexander-moncrieffe-1,Matthew-Alexander Moncrieffe,2021
5,5,5,2020-12-08,Oklahoma State,,Oral Roberts,REG (Non-Conf),W 83-78,,19,6,9,0.667,0,0,6,9,0.667,0.667,3,7,0.429,4,1,5,1,0,0,0,0,15,13.3,H,1,1,matthew-alexander-moncrieffe-1,Matthew-Alexander Moncrieffe,2021
6,6,6,2020-12-12,Oklahoma State,@,Wichita State,REG (Non-Conf),W 67-64,,16,2,3,0.667,0,0,2,3,0.667,0.667,4,7,0.571,2,1,3,1,1,0,2,1,8,6.5,A,1,1,matthew-alexander-moncrieffe-1,Matthew-Alexander Moncrieffe,2021
7,7,7,2020-12-16,Oklahoma State,,TCU,REG (Conf),L 76-77,,19,5,9,0.556,0,0,5,9,0.556,0.556,0,0,,3,2,5,0,0,0,1,2,10,6.6,H,0,1,matthew-alexander-moncrieffe-1,Matthew-Alexander Moncrieffe,2021
8,8,8,2020-12-20,Oklahoma State,@,Texas,REG (Conf),L 74-77,*,23,3,8,0.375,0,0,3,8,0.375,0.375,0,1,0.0,3,2,5,1,0,0,0,2,6,3.8,A,0,1,matthew-alexander-moncrieffe-1,Matthew-Alexander Moncrieffe,2021
9,9,9,2021-01-02,Oklahoma State,@,Texas Tech,REG (Conf),W 82-77 (OT),*,16,2,7,0.286,0,0,2,7,0.286,0.286,0,0,,0,0,0,1,1,0,2,4,4,-2.0,A,1,1,matthew-alexander-moncrieffe-1,Matthew-Alexander Moncrieffe,2021
10,10,11,2021-01-09,Oklahoma State,@,Kansas State,REG (Conf),W 70-54,*,20,2,3,0.667,0,0,2,3,0.667,0.667,2,5,0.4,3,5,8,0,0,0,2,3,6,3.9,A,1,1,matthew-alexander-moncrieffe-1,Matthew-Alexander Moncrieffe,2021
