rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year
1,1,1,2020-11-25,Connecticut,,Central Connecticut State,REG (Non-Conf),W 102-75,,17,4,6,0.667,0,0,4,6,0.667,0.667,0,1,0.0,5,2,7,1,0,1,1,2,8,8.7,H,1,1,adama-sanogo-1,Adama Sanogo,2021
2,2,2,2020-11-27,Connecticut,,Hartford,REG (Non-Conf),W 69-57,,11,4,7,0.571,0,0,4,7,0.571,0.571,0,1,0.0,1,1,2,0,1,0,2,0,8,4.3,H,1,1,adama-sanogo-1,Adama Sanogo,2021
3,3,3,2020-12-03,Connecticut,N,Southern California,REG (Non-Conf),W 61-58,*,10,0,1,0.0,0,0,0,1,0.0,0.0,1,2,0.5,0,0,0,0,0,0,0,3,1,-1.3,N,1,1,adama-sanogo-1,Adama Sanogo,2021
4,4,4,2020-12-20,Connecticut,,Creighton,REG (Conf),L 74-76 (OT),,12,2,4,0.5,0,0,2,4,0.5,0.5,1,1,1.0,1,3,4,1,0,0,1,2,5,3.5,H,0,1,adama-sanogo-1,Adama Sanogo,2021
5,5,5,2020-12-30,Connecticut,,DePaul,REG (Conf),W 82-61,*,7,1,3,0.333,0,0,1,3,0.333,0.333,0,0,,1,3,4,0,0,0,1,0,2,0.9,H,1,1,adama-sanogo-1,Adama Sanogo,2021
6,6,6,2021-01-05,Connecticut,@,Marquette,REG (Conf),W 65-54,*,15,2,4,0.5,0,0,2,4,0.5,0.5,0,0,,1,4,5,0,0,1,0,4,4,3.0,A,1,1,adama-sanogo-1,Adama Sanogo,2021
7,7,7,2021-01-09,Connecticut,@,Butler,REG (Conf),W 72-60,*,9,2,3,0.667,0,0,2,3,0.667,0.667,0,1,0.0,0,4,4,0,0,0,3,3,4,-0.7,A,1,1,adama-sanogo-1,Adama Sanogo,2021
8,8,8,2021-01-11,Connecticut,@,DePaul,REG (Conf),W 60-53,*,10,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,2,0,3,0,0.2,A,1,1,adama-sanogo-1,Adama Sanogo,2021
9,9,9,2021-01-18,Connecticut,,St. John's (NY),REG (Conf),L 70-74,*,17,6,11,0.545,0,0,6,11,0.545,0.545,0,0,,1,3,4,2,1,1,1,1,12,10.0,H,0,1,adama-sanogo-1,Adama Sanogo,2021
10,10,10,2021-01-23,Connecticut,@,Creighton,REG (Conf),L 66-74,*,20,5,9,0.556,0,0,5,9,0.556,0.556,3,4,0.75,3,2,5,0,1,0,5,5,13,5.0,A,0,1,adama-sanogo-1,Adama Sanogo,2021
11,11,11,2021-01-26,Connecticut,,Butler,REG (Conf),W 63-51,*,20,4,7,0.571,0,0,4,7,0.571,0.571,0,0,,1,5,6,1,1,1,2,3,8,6.1,H,1,1,adama-sanogo-1,Adama Sanogo,2021
12,12,12,2021-02-06,Connecticut,,Seton Hall,REG (Conf),L 73-80,*,22,5,8,0.625,0,0,5,8,0.625,0.625,2,2,1.0,1,1,2,2,0,0,2,5,12,6.8,H,0,1,adama-sanogo-1,Adama Sanogo,2021
