rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year
1,1,1,2020-11-25,Morehead State,@,Kentucky,REG (Non-Conf),L 45-81,,25,5,6,0.833,0,0,5,6,0.833,0.833,1,2,0.5,2,3,5,0,1,0,2,3,11,8.5,A,0,1,johni-broome-1,Johni Broome,2021
2,2,2,2020-11-27,Morehead State,N,Richmond,REG (Non-Conf),L 64-82,*,22,3,8,0.375,0,0,3,8,0.375,0.375,0,0,,2,4,6,0,0,0,1,1,6,2.8,N,0,1,johni-broome-1,Johni Broome,2021
3,3,3,2020-11-29,Morehead State,,Arkansas State,REG (Non-Conf),W 69-61,*,28,11,17,0.647,0,0,11,17,0.647,0.647,3,6,0.5,7,5,12,0,0,5,3,2,25,22.4,H,1,1,johni-broome-1,Johni Broome,2021
4,4,4,2020-12-02,Morehead State,@,Ohio State,REG (Non-Conf),L 44-77,*,28,1,6,0.167,0,0,1,6,0.167,0.167,1,2,0.5,4,2,6,0,0,0,3,3,3,-2.0,A,0,1,johni-broome-1,Johni Broome,2021
5,5,5,2020-12-07,Morehead State,@,Eastern Kentucky,REG (Conf),L 68-71,*,28,6,8,0.75,0,0,6,8,0.75,0.75,1,4,0.25,1,6,7,2,0,1,3,4,13,8.6,A,0,1,johni-broome-1,Johni Broome,2021
6,6,6,2020-12-09,Morehead State,,Transylvania,REG (Non-Conf),W 77-55,*,18,1,6,0.167,0,0,1,6,0.167,0.167,1,4,0.25,3,4,7,0,1,1,0,1,3,2.6,H,1,1,johni-broome-1,Johni Broome,2021
7,7,7,2020-12-10,Morehead State,,Transylvania,REG (Non-Conf),W 81-55,*,21,9,10,0.9,0,0,9,10,0.9,0.9,3,4,0.75,3,7,10,0,1,3,1,4,21,21.9,H,1,1,johni-broome-1,Johni Broome,2021
8,8,8,2020-12-14,Morehead State,,Eastern Kentucky,REG (Conf),W 75-62,*,30,2,5,0.4,0,0,2,5,0.4,0.4,2,2,1.0,0,10,10,2,1,2,1,2,6,8.3,H,1,1,johni-broome-1,Johni Broome,2021
9,9,9,2020-12-18,Morehead State,,SIU Edwardsville,REG (Conf),L 65-69,*,30,7,10,0.7,0,0,7,10,0.7,0.7,0,0,,3,3,6,0,0,1,6,0,14,7.5,H,0,1,johni-broome-1,Johni Broome,2021
10,10,10,2020-12-21,Morehead State,@,Clemson,REG (Non-Conf),L 51-66,*,23,2,4,0.5,0,0,2,4,0.5,0.5,2,4,0.5,0,3,3,2,1,2,0,3,6,6.7,A,0,1,johni-broome-1,Johni Broome,2021
11,11,12,2021-01-07,Morehead State,,Tennessee Tech,REG (Conf),W 57-54,,4,0,2,0.0,0,0,0,2,0.0,0.0,2,2,1.0,1,0,1,0,0,0,1,0,2,0.3,H,1,1,johni-broome-1,Johni Broome,2021
12,12,13,2021-01-09,Morehead State,,Jacksonville State,REG (Conf),W 56-55,,20,7,11,0.636,0,0,7,11,0.636,0.636,0,0,,4,8,12,1,0,5,1,3,14,16.3,H,1,1,johni-broome-1,Johni Broome,2021
13,13,14,2021-01-14,Morehead State,@,Eastern Illinois,REG (Conf),W 87-61,*,25,9,11,0.818,0,0,9,11,0.818,0.818,2,2,1.0,2,7,9,0,0,0,3,1,20,16.0,A,1,1,johni-broome-1,Johni Broome,2021
14,14,15,2021-01-16,Morehead State,@,Southeast Missouri State,REG (Conf),W 64-50,*,25,3,7,0.429,0,0,3,7,0.429,0.429,4,5,0.8,1,4,5,0,3,1,3,3,10,7.3,A,1,1,johni-broome-1,Johni Broome,2021
15,15,16,2021-01-21,Morehead State,,Southeast Missouri State,REG (Conf),W 76-65,*,24,6,9,0.667,0,0,6,9,0.667,0.667,2,6,0.333,1,9,10,0,0,1,4,2,14,7.8,H,1,1,johni-broome-1,Johni Broome,2021
16,16,17,2021-01-23,Morehead State,,UT Martin,REG (Conf),W 76-44,*,22,5,10,0.5,0,0,5,10,0.5,0.5,3,3,1.0,5,3,8,0,1,4,1,1,13,14.8,H,1,1,johni-broome-1,Johni Broome,2021
17,17,18,2021-01-28,Morehead State,@,Jacksonville State,REG (Conf),W 85-66,*,24,3,6,0.5,0,0,3,6,0.5,0.5,5,7,0.714,1,5,6,2,1,1,0,2,11,11.7,A,1,1,johni-broome-1,Johni Broome,2021
18,18,19,2021-01-30,Morehead State,@,Tennessee Tech,REG (Conf),W 74-55,*,26,9,16,0.563,0,0,9,16,0.563,0.563,4,8,0.5,4,9,13,1,1,2,4,0,22,17.4,A,1,1,johni-broome-1,Johni Broome,2021
19,19,20,2021-02-04,Morehead State,,Murray State,REG (Conf),W 66-56,*,28,8,14,0.571,0,0,8,14,0.571,0.571,0,0,,3,7,10,1,0,4,1,1,16,15.7,H,1,1,johni-broome-1,Johni Broome,2021
20,20,21,2021-02-06,Morehead State,,Austin Peay,REG (Conf),W 75-74 (OT),*,32,9,14,0.643,0,0,9,14,0.643,0.643,1,2,0.5,3,5,8,0,1,4,3,4,19,15.2,H,1,1,johni-broome-1,Johni Broome,2021
21,21,22,2021-02-11,Morehead State,@,Tennessee State,REG (Conf),W 79-66,*,32,9,12,0.75,0,0,9,12,0.75,0.75,2,2,1.0,5,7,12,2,2,1,2,3,20,21.7,A,1,1,johni-broome-1,Johni Broome,2021
22,22,23,2021-02-13,Morehead State,@,Belmont,REG (Conf),L 58-73,*,29,4,13,0.308,0,0,4,13,0.308,0.308,3,5,0.6,5,8,13,0,1,2,1,1,11,9.6,A,0,1,johni-broome-1,Johni Broome,2021
