rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year
1,33,1,2020-11-25,Georgetown,,UMBC,REG (Non-Conf),W 70-62,*,21,6,8,0.75,0,0,6,8,0.75,0.75,0,1,0.0,4,8,12,0,1,2,3,4,12,11.4,H,1,1,qudus-wahab-1,Qudus Wahab,2021
2,34,2,2020-12-01,Georgetown,,Navy,REG (Non-Conf),L 71-78,*,29,7,11,0.636,0,0,7,11,0.636,0.636,2,3,0.667,2,5,7,1,0,0,2,4,16,10.7,H,0,1,qudus-wahab-1,Qudus Wahab,2021
3,35,3,2020-12-06,Georgetown,,West Virginia,REG (Non-Conf),L 71-80,*,23,3,7,0.429,0,0,3,7,0.429,0.429,3,4,0.75,3,6,9,0,0,3,0,4,9,9.3,H,0,1,qudus-wahab-1,Qudus Wahab,2021
4,36,4,2020-12-08,Georgetown,,Coppin State,REG (Non-Conf),W 80-48,*,23,2,3,0.667,0,0,2,3,0.667,0.667,3,5,0.6,0,4,4,0,0,2,4,4,7,1.9,H,1,1,qudus-wahab-1,Qudus Wahab,2021
5,37,5,2020-12-11,Georgetown,,Villanova,REG (Conf),L 63-76,*,28,5,12,0.417,0,0,5,12,0.417,0.417,2,2,1.0,3,2,5,0,0,1,1,2,12,7.2,H,0,1,qudus-wahab-1,Qudus Wahab,2021
6,38,6,2020-12-13,Georgetown,,St. John's (NY),REG (Conf),W 97-94 (OT),*,38,7,9,0.778,0,0,7,9,0.778,0.778,3,4,0.75,4,6,10,1,1,9,1,3,17,23.5,H,1,1,qudus-wahab-1,Qudus Wahab,2021
7,39,7,2020-12-20,Georgetown,@,St. John's (NY),REG (Conf),L 83-94,*,24,3,6,0.5,0,0,3,6,0.5,0.5,6,7,0.857,1,5,6,0,1,2,2,5,12,9.2,A,0,1,qudus-wahab-1,Qudus Wahab,2021
8,40,8,2020-12-23,Georgetown,@,Seton Hall,REG (Conf),L 67-78,*,31,6,14,0.429,0,0,6,14,0.429,0.429,4,5,0.8,4,9,13,0,1,2,1,4,16,13.5,A,0,1,qudus-wahab-1,Qudus Wahab,2021
9,41,9,2021-01-02,Georgetown,,Marquette,REG (Conf),L 60-64,*,32,6,12,0.5,0,0,6,12,0.5,0.5,1,2,0.5,3,7,10,0,0,3,2,3,13,9.7,H,0,1,qudus-wahab-1,Qudus Wahab,2021
10,42,10,2021-01-06,Georgetown,@,Butler,REG (Conf),L 55-63,*,33,4,8,0.5,0,0,4,8,0.5,0.5,1,1,1.0,3,9,12,0,2,2,0,3,9,12.0,A,0,1,qudus-wahab-1,Qudus Wahab,2021
