torvik_rank,team,conf,record,adj_o,adj_d,barthag,year,opponent_tier
93,Miami FL,ACC,15-17,109.90524677782176,101.06139572320501,0.7240697272017801,2024,2
94,Memphis,Amer,22-10,111.52687143461716,102.55337597706479,0.7240508081158499,2024,2
95,Louisiana Tech,CUSA,22-10,107.68661858705326,99.04325385995605,0.7235599992534821,2024,2
96,Massachusetts,A10,20-11,110.88412108466149,102.06510175547963,0.721730283854839,2024,2
97,Saint Joseph's,A10,21-13,110.58465028949442,101.96871879560084,0.717648038276848,2024,2
98,George Mason,A10,20-12,108.73947589409704,100.30262017642235,0.7168267644390869,2024,2
99,College of Charleston,CAA,27-7,113.3177907947475,105.16680718121617,0.7023382133909832,2024,2
100,Appalachian St.,SB,27-6,106.03391933744177,98.43652530836704,0.7016132279973414,2024,2
101,Rutgers,B10,15-17,98.07325218583416,91.37341417122157,0.6929061667540982,2024,3
102,Stanford,P12,14-18,109.82074899988577,102.4643792553359,0.6894060566218804,2024,3
103,St. Bonaventure,A10,20-13,111.0416431679404,103.68782340426932,0.6873989345373605,2024,3
104,Belmont,MVC,20-13,109.07777602453672,102.05216098500915,0.6825762698129739,2024,3
105,Oklahoma St.,B12,12-20,108.7863744556105,101.84340339647966,0.6810109847472404,2024,3
106,Arkansas,SEC,16-17,109.53341733126335,102.66574760182306,0.6780092531481656,2024,3
107,Charlotte,Amer,19-12,108.57647951933124,101.7782822856892,0.677775520539081,2024,3
108,Northern Iowa,MVC,19-14,108.69414836599498,102.27752440892701,0.6681328200842668,2024,3
109,UAB,Amer,23-11,112.75593373636694,106.29665316647956,0.6633827843995431,2024,3
110,Vermont,AE,28-6,104.52275802591492,98.7015952986092,0.659034090115112,2024,3
111,Hofstra,CAA,20-13,107.93825683444737,101.97564959912516,0.6577967403735921,2024,3
112,Cornell,Ivy,22-7,111.3612484648196,105.25042066885652,0.6567906674964181,2024,3
113,Western Carolina,SC,22-10,107.70850555827475,101.89018544504273,0.6544434239249757,2024,3
114,Michigan,B10,8-24,109.96749023793981,104.36022243953538,0.6460831361429614,2024,3
115,Southern Illinois,MVC,19-13,108.5369723535425,103.38400809743365,0.6363059990096563,2024,3
116,UT Arlington,WAC,20-14,108.24519172140056,103.10969957357209,0.6362125738218715,2024,3
117,California,P12,13-19,107.81518219230348,102.7129691574593,0.6358787732662055,2024,3
118,Santa Clara,WCC,20-13,108.40555140990335,103.31554250087837,0.6348433801914108,2024,3
119,Davidson,A10,15-17,104.7119472943033,99.85802244436944,0.6331684907039729,2024,3
120,Troy,SB,20-12,106.67429141315014,101.83489073259082,0.630395791445006,2024,3
121,UNC Wilmington,CAA,21-10,112.51658316746473,107.9141070493969,0.6178181527715868,2024,3
122,High Point,BSth,25-8,114.0765866525783,109.46647929209674,0.6164232454207947,2024,3
123,Georgia Tech,ACC,14-18,107.92250008821298,103.81778235432512,0.6096699882985513,2024,3
124,West Virginia,B12,9-23,108.71149717657877,104.64207184859103,0.6079603103283638,2024,3
125,Arizona St.,P12,14-18,103.09657476400446,99.25504075744954,0.6074711875821565,2024,3
126,UC San Diego,BW,21-11,110.71717356379384,106.59337051051403,0.6074278139085743,2024,3
127,Notre Dame,ACC,13-20,101.87598062302439,98.17528182541776,0.6048033442808789,2024,3
128,Drexel,CAA,20-12,107.02116399657113,103.21856232730458,0.6025366838369836,2024,3
129,Seattle,WAC,19-14,103.73320476667003,100.05440763644884,0.6023445562864054,2024,3
130,Sam Houston St.,CUSA,21-12,105.48520355697444,101.94500608419455,0.5969030441215349,2024,3
131,Akron,MAC,24-10,105.020512279385,101.57743725313554,0.59467935086438,2024,3
132,Western Kentucky,CUSA,22-11,105.17970425645956,101.75664969789415,0.5939915400499144,2024,3
133,Wichita St.,Amer,15-19,104.66807664834229,101.44196704694515,0.5890486149998028,2024,3
134,Morehead St.,OVC,26-8,106.65859047433895,103.38505077031772,0.5886736634918576,2024,3
135,Arkansas St.,SB,18-16,112.77083226863516,109.39798825071716,0.586423590357167,2024,3
136,Missouri,SEC,8-24,107.99132116500584,104.77264473646466,0.5861249135218362,2024,3
137,Oakland,Horz,23-11,107.8089206587623,104.61695739144031,0.5855573801340441,2024,3
138,South Dakota St.,Sum,22-12,107.56039101439029,104.44141678632238,0.5838020084099371,2024,3
139,Youngstown St.,Horz,22-10,106.60271125928728,104.16169457303658,0.5662068659193253,2024,3
140,Louisiana Lafayette,SB,19-14,104.94713843840901,102.61150259544712,0.5643480528328827,2024,3
141,UNC Greensboro,SC,21-11,108.73451634484327,106.37100859255477,0.562847470896536,2024,3
142,Towson,CAA,20-14,102.29539147370258,100.3019418594389,0.5563384972285876,2024,3
143,St. Thomas,Sum,20-13,106.75487071107682,104.70960704445366,0.5553869386452496,2024,3
144,Toledo,MAC,20-12,111.37746780333165,109.3082848092294,0.5537064611532329,2024,3
145,Ohio,MAC,20-13,107.69482486081745,105.7338288454561,0.5526370953939335,2024,3
146,Tarleton St.,WAC,23-9,107.53699792231615,105.63175344764447,0.5512130787408897,2024,3
147,Missouri St.,MVC,17-16,103.75745772869917,101.92362812007505,0.551088801240869,2024,3
148,Liberty,CUSA,18-14,107.89583603121736,106.07941495044253,0.5486580413612796,2024,3
149,Tulane,Amer,14-17,109.07252033844097,107.24561572275172,0.5484103813436232,2024,3
150,Wright St.,Horz,18-14,115.24353265417975,113.50349704173269,0.5436287750129313,2024,3
151,Oregon St.,P12,13-19,106.0369472521746,104.51739347675982,0.5414029865980112,2024,3
152,Murray St.,MVC,12-20,107.01613614512664,105.6108070067566,0.5379313844630995,2024,3
153,Wyoming,MWC,15-17,107.82590776897388,106.4285058158587,0.5374327909092587,2024,3
154,Furman,SC,17-16,108.55073368210478,107.3036580250907,0.5331715832704883,2024,3
155,Chattanooga,SC,21-12,109.52298849558248,108.30001121104434,0.5322391900898505,2024,3
156,Montana,BSky,23-11,110.8766694019655,109.69567876313104,0.5307481515649308,2024,3
157,Delaware,CAA,19-14,104.27544643103627,103.59656081073672,0.5187700682890191,2024,3
158,UC Davis,BW,20-13,102.03762163591747,101.51043681570775,0.5148879996163265,2024,3
159,Colgate,Pat,25-9,102.27821651000171,101.81726767188749,0.5129834548339519,2024,3
160,Quinnipiac,MAAC,24-9,105.64975518468253,105.2220847946451,0.5116595099407127,2024,3
161,UTEP,CUSA,18-16,97.89810924591143,97.58802251036268,0.5091198412125533,2024,3
162,Weber St.,BSky,20-12,107.18250791869147,106.86073783061283,0.508643090295766,2024,3
163,Stony Brook,CAA,20-15,106.04801235357294,105.74031080160663,0.5083532487694787,2024,3
164,Eastern Washington,BSky,21-11,110.47526644174201,110.40796416251256,0.5017519959875328,2024,3
165,Winthrop,BSth,17-15,106.00940225918424,105.9950451620513,0.5003893941516555,2024,3
166,East Carolina,Amer,15-18,104.67902082978053,104.93894337830582,0.4928705818132437,2024,3
167,UMass Lowell,AE,22-10,104.8783352969038,105.37394845085399,0.4864492170570559,2024,3
168,UNC Asheville,BSth,22-12,106.02373818663814,106.59292663987128,0.48461170565957545,2024,3
169,Bryant,AE,20-13,99.94960359201866,100.58713481397315,0.4817281138173891,2024,3
170,Longwood,BSth,21-13,103.9893052849892,104.80505978943603,0.47754988057974856,2024,3
171,Kent St.,MAC,17-17,104.95461581457445,105.79671408511342,0.4770407820247383,2024,3
172,Texas A&M Corpus Chris,Slnd,21-11,99.95380633489346,100.87753949130263,0.47357705819985163,2024,3
173,Hawaii,BW,20-14,104.05628465785351,105.023322261925,0.4734298914306747,2024,3
174,Little Rock,OVC,21-12,105.66658421010618,106.67372375345816,0.47275430437788857,2024,3
175,La Salle,A10,16-17,105.5981346427279,106.60963754604907,0.47261944175772397,2024,3
176,Saint Louis,A10,13-20,111.16622777478361,112.25731898408443,0.47194907711703915,2024,3
177,Fort Wayne,Horz,21-12,103.09576830568383,104.11746555026359,0.47167884282442,2024,3
178,Georgetown,BE,9-23,109.34112041269339,110.63987485787106,0.4661040239848147,2024,3
179,Brown,Ivy,13-18,104.08173416992213,105.3420562351111,0.46545095943950066,2024,3
180,Illinois Chicago,MVC,12-21,100.4115824182241,101.72397299261002,0.46273609920568914,2024,3
181,Utah Valley,WAC,16-16,98.06091215017872,99.47966836085868,0.45879587068516037,2024,3
182,Loyola Marymount,WCC,12-19,107.87172542024408,109.49555320276815,0.45714958036454395,2024,3
183,Fordham,A10,13-20,100.46762794187353,102.02936290044407,0.455768824281449,2024,3
184,East Tennessee St.,SC,19-16,101.76540238663748,103.60885194783384,0.4485688784416284,2024,3
185,Rice,Amer,11-21,107.01695889438315,109.06245238154301,0.44578062466077945,2024,3
186,Temple,Amer,16-20,101.95826844670509,103.94882472866801,0.44463945790396686,2024,3
187,Fairfield,MAAC,22-12,107.25460485399151,109.3528361822979,0.44452848443893767,2024,3
188,Vanderbilt,SEC,9-23,104.10715170436106,106.18503666030709,0.44342603349206405,2024,3
189,Pepperdine,WCC,13-20,105.99757845482648,108.29503789055387,0.4386616428021767,2024,3
190,Stephen F. Austin,WAC,18-15,99.95193739109737,102.27641813987935,0.43428697434395064,2024,3
191,Long Beach St.,BW,21-14,105.38373231881496,107.943186158786,0.43144386121703693,2024,3
192,UMKC,Sum,16-16,100.59102496641393,103.07894414078876,0.43021618081896806,2024,3
193,Gardner Webb,BSth,17-16,102.06267115445516,104.59082075746016,0.43011289454377394,2024,3
194,Louisville,ACC,8-24,104.13028311812423,106.83490911446854,0.42680913149421496,2024,3
195,Illinois St.,MVC,15-17,101.8096936667346,104.5080425252275,0.42535578230579446,2024,3
196,Rhode Island,A10,12-20,106.12852302200864,109.06439942896965,0.42218542411649224,2024,3
197,Texas St.,SB,17-18,98.933834034227,101.73543439726636,0.4204002939150852,2024,3
198,Penn,Ivy,11-18,108.40912405170255,111.48123475336764,0.4203452517475879,2024,3
199,Monmouth,CAA,18-15,104.70363115179292,107.69098885210306,0.4198183080424931,2024,3
200,Montana St.,BSky,17-17,102.88598624885796,105.82840669650759,0.4196350755300843,2024,3
201,Eastern Kentucky,ASun,17-14,106.7935045076201,109.88044000267055,0.4188000513462809,2024,3
202,Northern Kentucky,Horz,18-15,101.59761332580675,104.53932894413984,0.41866695645957336,2024,3
203,Columbia,Ivy,13-14,106.44016967164397,109.64074143077232,0.41563970932662375,2024,3
204,George Washington,A10,15-17,106.12067413024624,109.40292647884621,0.41330998453779627,2024,3
205,Tulsa,Amer,16-15,101.36255628979123,104.6055618830097,0.41043458326397486,2024,3
206,Cleveland St.,Horz,20-14,106.3253911858983,109.85293601715831,0.40725092018750647,2024,3
207,Northern Colorado,BSky,19-13,107.82992297161559,111.41046424938709,0.4071741561233137,2024,3
208,Saint Peter's,MAAC,19-13,96.82379216546015,100.15879743298753,0.403852664550917,2024,3
209,Radford,BSth,16-17,107.1583566156036,110.98200518139635,0.4005451450655837,2024,3
210,Jacksonville St.,CUSA,14-18,101.12047261709148,104.84870898867793,0.3973863824685755,2024,3
211,Northeastern,CAA,12-20,105.00789368849065,108.95456507608614,0.3954888519082487,2024,3
212,Harvard,Ivy,14-13,101.01944213805307,104.89394251480442,0.3934524516272857,2024,3
213,Mercer,SC,16-17,103.46425059081929,107.51884595904399,0.3912502348989727,2024,3
214,Abilene Christian,WAC,15-17,100.3688819365282,104.34446757555287,0.39014040965733376,2024,3
215,Evansville,MVC,16-17,101.36781184819037,105.42898366188442,0.3889464807288411,2024,3
216,Marist,MAAC,18-13,96.27668400152032,100.20901401634583,0.38689859934377474,2024,3
217,Lipscomb,ASun,20-12,109.18964582433327,113.78674399344509,0.38360902820785897,2024,3
218,UC Riverside,BW,16-18,103.5010244587042,107.86491548345404,0.3834503435254219,2024,3
219,South Alabama,SB,16-16,102.98446018438,107.42377867471741,0.38099201867553845,2024,3
220,Rider,MAAC,15-17,102.25256707601244,106.66339052787887,0.380914355310773,2024,3
221,San Jose St.,MWC,9-23,104.63068623701824,109.14430205547148,0.38090917472573804,2024,3
222,North Dakota,Sum,18-14,104.80892044469168,109.34865381031145,0.3804521990673337,2024,3
223,Wofford,SC,17-15,105.45146607214943,110.18483919996527,0.3763786299547684,2024,3
224,Merrimack,NEC,21-12,95.39758978525552,99.8408377012478,0.37202815781337495,2024,3
225,Mount St. Mary's,MAAC,13-19,101.99561862641016,106.78992394369467,0.3709279935536595,2024,3
226,Cal Baptist,WAC,16-17,101.24961781755499,106.26430289547355,0.36449304757122697,2024,3
227,Air Force,MWC,9-22,106.3029959906572,111.72764006856252,0.3606918607759714,2024,3
228,Cal St. Fullerton,BW,14-18,99.14749403626845,104.24250669077676,0.35978876159593653,2024,3
229,Georgia St.,SB,14-17,103.89121240334646,109.32523460869498,0.357483417076201,2024,3
230,Iona,MAAC,16-17,102.31899847856171,107.72721484421109,0.3561006395078288,2024,3
231,Stetson,ASun,22-12,108.27469336722608,114.01224119497527,0.35576453061730196,2024,3
232,Fresno St.,MWC,12-21,102.27931379926991,107.77427151251169,0.35392913669498777,2024,3
233,Tennessee Martin,OVC,21-11,104.80017887234075,110.51212130337694,0.3519903312223844,2024,3
234,Bowling Green,MAC,20-13,101.44464284903407,107.01044731961997,0.35108989205354907,2024,3
235,Nicholls St.,Slnd,20-14,103.54511680911699,109.45262031221421,0.3456829808454666,2024,3
236,North Florida,ASun,16-16,105.57681698081947,111.61836592686936,0.34526052343509256,2024,3
237,UTSA,Amer,11-21,106.2868094548459,112.47887174659189,0.3427240396384834,2024,3
238,Lamar,Slnd,19-14,102.04079118937358,108.07651758855232,0.34054454361119274,2024,3
239,Florida Gulf Coast,ASun,14-18,101.9572427008723,108.00144142049982,0.34022382715364874,2024,3
240,UC Santa Barbara,BW,16-15,104.12464117530767,110.35962650806476,0.3387676823202117,2024,3
241,Cal St. Northridge,BW,19-15,98.66970818884724,104.68098888005213,0.3362379510490917,2024,3
242,Marshall,SB,13-20,99.96299098890417,106.0627591258299,0.3360033384926733,2024,3
243,Austin Peay,ASun,19-15,107.69358458704352,114.29364001293261,0.3353623355375436,2024,3
244,Milwaukee,Horz,20-15,105.74199012081971,112.26173115474609,0.33446565928986927,2024,3
245,Portland St.,BSky,17-15,98.4741354103037,104.59938753650769,0.3331542144525954,2024,3
246,Cal St. Bakersfield,BW,13-19,99.75565136952838,106.08629457312679,0.33013262854348724,2024,3
247,Idaho St.,BSky,14-20,102.46502005674051,108.999466730906,0.3293895225540961,2024,3
248,San Diego,WCC,18-15,100.03752027536851,106.42395801112593,0.3292272579075368,2024,3
249,Miami OH,MAC,15-17,98.76071545852712,105.13931184870928,0.3274495948488846,2024,3
250,Maine,AE,15-17,95.47366961077296,101.7329171440802,0.32513880628692315,2024,3
251,Albany,AE,13-19,103.82144427170317,110.71594975946142,0.3231360742786664,2024,3
252,Norfolk St.,MEAC,22-11,101.00324660699816,107.8413525397027,0.32009221017687384,2024,3
253,Southern,SWAC,18-14,96.5049158399034,103.13233500002066,0.3178177508777339,2024,3
254,UMBC,AE,11-21,104.284468786714,111.52521828691226,0.31605194064080516,2024,3
255,Canisius,MAAC,14-18,99.69511823970694,106.75146090407844,0.3129322482355288,2024,3
256,Southern Miss,SB,16-16,99.50201952612022,106.54602425152649,0.31290139722583915,2024,3
257,Southern Utah,WAC,10-21,103.78561681603188,111.16083843529142,0.312279549390835,2024,3
258,Queens,ASun,14-19,103.53706488527448,110.90218094569124,0.31211127544535616,2024,3
259,Green Bay,Horz,18-14,101.69988876002415,109.02780364148182,0.3099972242661917,2024,3
260,Ball St.,MAC,15-16,102.13002320045402,109.55000316402085,0.30862720304830477,2024,3
261,North Dakota St.,Sum,15-17,103.12165128662201,110.78648655085297,0.3048098057141933,2024,3
262,North Carolina Central,MEAC,18-13,104.14389951222384,112.09709681676196,0.3002082992231655,2024,3
263,North Alabama,ASun,15-17,103.95806916845942,111.97669442018449,0.2984926716151383,2024,3
264,Western Illinois,OVC,21-12,97.02917901869341,104.5563413627024,0.2975034235423302,2024,3
265,Middle Tennessee,CUSA,14-19,97.94985705840415,105.55561897600879,0.29734003202760106,2024,3
266,Central Michigan,MAC,18-14,95.61915336090634,103.1218552292423,0.2955271034065935,2024,3
267,Nebraska Omaha,Sum,15-18,102.50556074832039,110.72111003044853,0.291807648122318,2024,3
268,Howard,MEAC,18-16,104.48151269185524,112.8745574072154,0.29140504014484286,2024,3
269,Georgia Southern,SB,9-24,104.26033069794914,112.67028118667213,0.2906746984832634,2024,3
270,Bucknell,Pat,14-19,98.64405701454623,106.65056373787735,0.28957335510671656,2024,3
271,Lehigh,Pat,14-18,98.62903386595202,106.6972870620335,0.28817880589345435,2024,3
272,Binghamton,AE,15-15,101.27071153781853,109.89701919737534,0.2808832360767416,2024,3
273,Grambling St.,SWAC,20-14,97.68183125474118,106.01895335846922,0.28052144972842785,2024,3
274,Portland,WCC,12-21,103.47915457223965,112.33588270820954,0.28000915217000366,2024,3
275,Utah Tech,WAC,11-20,99.04074252485111,107.7603544856911,0.2748101615944185,2024,3
276,New Mexico St.,CUSA,13-19,99.10204345031852,107.85243765141783,0.27427099834445307,2024,3
277,Kennesaw St.,ASun,15-16,103.5493706990384,112.81586070665311,0.2717727496238065,2024,3
278,New Hampshire,AE,16-15,97.61969270597862,106.36046401599856,0.271667477901748,2024,3
279,Oral Roberts,Sum,12-19,102.11739871958821,111.26520424171487,0.27157926056429726,2024,3
280,Central Connecticut,NEC,20-11,99.54141760413967,108.53299423394765,0.2700192972963076,2024,3
281,USC Upstate,BSth,10-20,99.1978215166618,108.21528368563943,0.26882830498034815,2024,3
282,Denver,Sum,17-17,105.75476567723405,115.39048839559723,0.2683934199692409,2024,3
283,Presbyterian,BSth,14-18,101.60635873794982,110.8949602069318,0.26776548615277607,2024,3
284,The Citadel,SC,11-21,100.73637416503101,109.95530056486746,0.2675634001245605,2024,3
285,Texas Southern,SWAC,16-16,97.67757407851997,106.64706400389954,0.266919462855711,2024,3
286,Niagara,MAAC,16-16,101.46945420004502,110.82822390361363,0.26608603717943735,2024,3
287,SIU Edwardsville,OVC,17-16,99.68186343266532,109.77872401046005,0.24795397239449019,2024,3
288,DePaul,BE,3-29,100.6505718620193,110.86515649205776,0.2475749620771731,2024,3
289,FIU,CUSA,11-22,99.8486529498706,110.08012962224794,0.24566656523295,2024,3
290,Louisiana Monroe,SB,11-19,99.93635156716616,110.22127685336025,0.24480773584470109,2024,3
291,Old Dominion,SB,7-25,97.76994805431261,107.93652047570097,0.24275220391216465,2024,3
292,Valparaiso,MVC,7-25,99.35364427648327,109.80252684507133,0.2404935100256085,2024,3
293,Sacred Heart,NEC,16-16,100.96907893280519,111.59056927317104,0.24044241072509223,2024,3
294,Boston University,Pat,16-17,97.73094755015933,108.01259479441035,0.24042697841567884,2024,3
295,Wagner,NEC,16-15,94.95439123914505,104.9784071303193,0.23973790289487076,2024,3
296,Tennessee St.,OVC,18-15,97.58324880311717,107.92011895193156,0.23905219238084952,2024,3
297,South Carolina St.,MEAC,14-18,98.03652418399727,108.45902029358497,0.23832739196312028,2024,3
298,American,Pat,16-16,101.96898436354687,112.83468966618015,0.23786253457215314,2024,3
299,Jacksonville,ASun,16-17,98.42608701396247,109.14949626359137,0.2333940386546748,2024,3
300,Alcorn St.,SWAC,14-18,105.0105535801362,116.45415071462739,0.23334425472941284,2024,3
301,Delaware St.,MEAC,15-18,94.56040539177978,104.96437636709564,0.2314049450196199,2024,3
302,Bellarmine,ASun,8-23,99.87098214831306,111.0631540662712,0.22766767384966904,2024,3
303,Northern Illinois,MAC,11-20,101.1196892729136,112.58372533663473,0.22530548342784254,2024,3
