torvik_rank,team,conf,record,adj_o,adj_d,barthag,year,opponent_tier
1,Virginia,ACC,29-3,123.61031125740709,88.5941019885976,0.9787577036802065,2019,1
2,Gonzaga,WCC,30-3,124.00438898953374,90.64905753565053,0.9734856329059027,2019,1
3,Duke,ACC,29-5,119.46146053237146,88.14413958971625,0.9705804385171477,2019,1
4,Michigan,B10,28-6,116.01287515207656,85.84986094392481,0.9696065697331421,2019,1
5,North Carolina,ACC,27-6,120.68910259487562,90.44749822944163,0.9650126720916674,2019,1
6,Michigan St.,B10,28-6,120.42775159200477,91.4639285679335,0.9594455984504127,2019,1
7,Texas Tech,B12,26-6,113.4909791101355,86.74936585495988,0.9564805640285686,2019,1
8,Kentucky,SEC,27-6,117.76099013833576,90.78753623597855,0.952191062400073,2019,1
9,Tennessee,SEC,28-5,122.7209930600315,94.78011068704724,0.9512498844915948,2019,1
10,Purdue,B10,23-9,121.44230017938027,94.41199030928766,0.9476170095095819,2019,1
11,Virginia Tech,ACC,24-8,118.58342696339554,93.68686257369379,0.9376185826880645,2019,1
12,Houston,Amer,31-3,114.70466271685888,91.11023400723302,0.9339086772504187,2019,1
13,Auburn,SEC,25-9,119.66057085434868,95.68931327559459,0.9289620836883573,2019,1
14,Wisconsin,B10,23-10,108.75176249989245,87.59373632947049,0.9233048806154316,2019,1
15,Louisville,ACC,20-13,113.12104688170265,91.2189299391398,0.9223529344653262,2019,1
16,Florida St.,ACC,27-7,112.2431264365395,90.98750157867735,0.9179164764246593,2019,1
17,Kansas St.,B12,25-8,107.85126377686478,87.53580671780914,0.9168356420672729,2019,1
18,Iowa St.,B12,23-11,118.7083976911326,96.90022841946444,0.9116833405221914,2019,1
19,LSU,SEC,26-6,118.739333834028,96.9947133094275,0.9110199533490887,2019,1
20,Kansas,B12,25-9,112.22870313888055,92.27892767329,0.9047207380112947,2019,1
21,Clemson,ACC,19-13,108.11609445829548,89.20961951912685,0.9011877748284122,2019,1
22,Maryland,B10,22-10,112.655313105376,92.9949706911059,0.9007472705871683,2019,1
23,Mississippi St.,SEC,23-10,116.63032667979215,96.3139524084815,0.9003442634759826,2019,1
24,VCU,A10,25-7,104.79258573980991,87.21709257650957,0.8919870988335403,2019,1
25,Florida,SEC,19-15,110.0000829471665,91.74733106543742,0.8895930778080365,2019,1
26,Buffalo,MAC,30-3,113.2758676891404,94.87722383841773,0.8847588739492601,2019,1
27,Wofford,SC,26-4,116.67460757187594,97.7328537040476,0.8846517526971143,2019,1
28,Marquette,BE,24-9,113.14046121600214,95.16344010378596,0.8797318863285496,2019,1
29,Syracuse,ACC,20-13,110.49757800629135,92.99841287928633,0.878971722753813,2019,1
30,Texas,B12,16-16,114.07375941555333,96.08715649401705,0.8779630141636954,2019,1
31,Cincinnati,Amer,28-6,111.6064733740366,94.07496286389514,0.8770948030721364,2019,1
