torvik_rank,team,conf,record,adj_o,adj_d,barthag,year,opponent_tier
26,Cincinnati,BE,24-10,109.18568610531825,92.08830081505764,0.8763676843119305,2012,1
27,Iowa St.,B12,22-10,111.65436169654967,94.20536753419167,0.8759044478487248,2012,1
28,Temple,A10,23-7,113.81331855802955,96.05305663153081,0.875563990143347,2012,1
29,California,P12,24-9,109.42065501434269,92.70790098478886,0.8705779692332682,2012,1
30,Alabama,SEC,21-11,104.34107802002924,88.50583531660018,0.8690814417612059,2012,1
31,Purdue,B10,21-12,116.32983060082857,98.77329936537316,0.8677747598463722,2012,1
32,Gonzaga,WCC,25-6,109.9708924394177,93.88000352725294,0.8604797754351173,2012,1
33,Belmont,ASun,26-7,115.43656618617571,98.61371662314627,0.8595278806790333,2012,1
34,Creighton,MVC,28-5,118.96433676457976,102.14431555041196,0.8523341234722707,2012,1
35,Connecticut,BE,20-13,109.70100409312276,94.27828711704444,0.8509837306594734,2012,1
36,West Virginia,BE,19-13,111.1781974899522,95.83163086468019,0.8466061945816251,2012,1
37,Texas,B12,20-13,111.31356715314232,95.9528073663256,0.8465362543094925,2012,1
38,Miami FL,ACC,19-12,110.45072668543409,95.4938945456455,0.8420196568469686,2012,1
39,North Carolina St.,ACC,22-12,111.30310307644888,96.29437936230039,0.8410073801793885,2012,1
40,Harvard,Ivy,25-4,106.77949016583372,92.86275498845174,0.832840960426701,2012,1
41,La Salle,A10,21-12,107.29007391332891,93.54163834896232,0.8287776514330554,2012,1
42,Stanford,P12,21-11,105.05960449754988,92.07040123583387,0.8202002610492785,2012,1
43,VCU,CAA,28-6,105.91592248334547,92.8440036420183,0.8197768321165434,2012,1
44,St. Bonaventure,A10,19-11,109.8608540415389,96.62970316428719,0.8139338511289342,2012,1
45,Xavier,A10,21-11,107.27141451863001,94.37770910249515,0.8134611867849116,2012,1
46,Saint Mary's,WCC,25-5,112.05508169250521,98.76367701673809,0.8103056668875013,2012,1
47,Long Beach St.,BW,23-8,107.94836256996413,95.22822807503081,0.8087379761152411,2012,1
48,Notre Dame,BE,22-11,108.17042774440822,95.49476272385519,0.807418245700842,2012,1
49,Northwestern,B10,18-13,115.53590540961532,102.07905551359468,0.805978566434644,2012,1
50,Murray St.,OVC,27-1,107.13932459505844,94.66837176501917,0.8058280763297099,2012,1
51,Drexel,CAA,27-6,107.05185320637145,94.86349455574035,0.8006010597900945,2012,2
52,UCLA,P12,18-14,107.05243597251328,94.91768250367923,0.7995606486476659,2012,2
53,BYU,WCC,23-8,104.60136395406353,92.74904105449312,0.7994693563665972,2012,2
54,South Florida,BE,19-13,100.90743052496353,89.53514489437673,0.7981999691365143,2012,2
55,Wyoming,MWC,18-11,102.30873508545076,90.79399647471226,0.7978840504165942,2012,2
56,Seton Hall,BE,20-12,104.4950244900341,92.92635284561214,0.7940184517356738,2012,2
57,Saint Joseph's,A10,20-13,109.700764962003,97.56652614495997,0.7938109012885486,2012,2
58,Middle Tennessee,SB,24-6,105.51437197368321,93.86661547932295,0.7933408896235208,2012,2
59,Minnesota,B10,19-14,107.9072247613373,96.00372961531346,0.7931756887270401,2012,2
60,San Diego St.,MWC,24-7,105.31973390325152,93.82169304668327,0.7907503322637385,2012,2
61,Mississippi St.,SEC,21-11,111.65651446842594,99.48438316850647,0.790411302313416,2012,2
62,Tennessee,SEC,17-14,105.13959460482175,93.80774234269859,0.7877603367982261,2012,2
63,Davidson,SC,24-7,110.84141999546948,98.92831393330182,0.787112615319399,2012,2
64,Oregon,P12,22-9,111.21125330792177,99.29467060514253,0.786407694313227,2012,2
65,Pittsburgh,BE,17-16,111.39925610016614,99.59571552064631,0.783811404807468,2012,2
66,Dayton,A10,20-12,111.77313977485598,100.12801444251639,0.7799285983350889,2012,2
67,South Dakota St.,Sum,25-7,111.55402525442148,99.94182741594159,0.7797290678828327,2012,2
68,Southern Miss,CUSA,23-8,110.25809224301135,98.91827957300245,0.7769696438992348,2012,2
69,Arizona,P12,23-11,105.7944579609662,94.92915843255435,0.776645371087031,2012,2
70,Ohio,MAC,26-7,104.29196880476154,93.64800987672872,0.7752137019391742,2012,2
71,Washington,P12,21-10,107.00562134529429,96.36487153153877,0.7693253748230848,2012,2
72,Clemson,ACC,16-15,105.59409563406194,95.16701166891357,0.7677490675259594,2012,2
73,Colorado,P12,21-11,103.70964442810813,93.52857384234531,0.7664321212635921,2012,2
74,Denver,SB,22-9,109.12917982582445,98.65122635052458,0.7614833171506261,2012,2
75,Villanova,BE,13-19,108.44742028682165,98.17883560463684,0.7584059545240492,2012,2
76,Illinois,B10,17-15,103.370533078422,93.83821705083308,0.7526133238450586,2012,2
77,Colorado St.,MWC,20-11,111.86310112874457,101.57151938298999,0.7521095974325919,2012,2
78,Massachusetts,A10,22-11,104.57747599762266,94.99231302816534,0.7512930590226019,2012,2
79,Iona,MAAC,25-7,113.28524715777863,102.99683391084142,0.7493076301583139,2012,2
80,Mississippi,SEC,20-13,103.54839437914441,94.21477399080686,0.7476869653051581,2012,2
81,Oklahoma,B12,15-16,105.49508745255666,96.48343118360575,0.7363087371765832,2012,2
82,LSU,SEC,18-14,100.4366922914131,91.93609054703856,0.7343859201543851,2012,2
83,Iowa,B10,17-16,109.77135869025747,100.56057431718611,0.7325997192337006,2012,2
84,UCF,CUSA,20-10,105.61729304614374,96.87158335070282,0.7298798048666203,2012,2
85,Oregon St.,P12,18-14,109.89177420483877,100.89471302309875,0.7275668361908151,2012,2
86,Marshall,CUSA,20-13,107.52222944046642,98.86087191586657,0.7242849460397371,2012,2
87,Missouri St.,MVC,15-16,104.08755719879524,95.76370395400406,0.7228233955429925,2012,2
88,Northern Iowa,MVC,18-13,104.5312414121785,96.27211608758068,0.7204175084349875,2012,2
89,Akron,MAC,21-11,105.4193384556906,97.18876727428577,0.7180573936546294,2012,2
90,New Mexico St.,WAC,22-9,104.83906552337642,96.65712194069559,0.7179773433474933,2012,2
91,Virginia Tech,ACC,16-17,105.6508986819341,97.4700066879152,0.7164355276197105,2012,2
92,Cleveland St.,Horz,21-10,103.56087137146028,95.64087906310706,0.7140081787237845,2012,2
93,Tulsa,CUSA,17-14,104.62831936770178,97.18467692432733,0.7002972640839089,2012,2
94,Georgia St.,CAA,20-11,100.61260760004782,93.47931319201587,0.6996601878341057,2012,2
95,Montana,BSky,23-6,101.0086156083146,93.93846079508872,0.6973072968722079,2012,2
96,Oklahoma St.,B12,14-18,105.7907958830695,98.47770956684818,0.6950387561753415,2012,2
97,Maryland,ACC,17-15,106.46280406794865,99.1588535678622,0.6936701273969338,2012,2
98,Lehigh,Pat,25-7,105.80679097333157,98.58904568227666,0.6926477938790319,2012,2
99,Richmond,A10,16-16,107.8383599392252,100.5480984326291,0.6910362220273832,2012,2
100,Old Dominion,CAA,20-13,99.32633922644499,92.73138064086811,0.6878515762498127,2012,2
101,Oral Roberts,Sum,27-6,109.64399504677726,102.48298163569316,0.6849754663261679,2012,3
102,Illinois St.,MVC,20-13,104.94186227179395,98.2625066172263,0.6805467608877018,2012,3
103,Georgia,SEC,15-17,102.79668046434695,96.46734730562137,0.6749824525247415,2012,3
104,Princeton,Ivy,17-11,104.61582778339674,98.17457331571333,0.6749802400235563,2012,3
105,UC Santa Barbara,BW,18-10,108.35452401143115,101.94152033179127,0.6685436056728197,2012,3
106,Texas A&M,B12,13-18,99.81413215955055,93.94053229193223,0.6676221751628991,2012,3
107,Wagner,NEC,25-6,102.89378127811364,96.93833293360883,0.6649996615773068,2012,3
108,Bucknell,Pat,23-9,105.14500717381176,99.13034997803274,0.6631592358484358,2012,3
109,Mercer,ASun,21-11,101.59950248630997,95.85947538036957,0.6612313046330787,2012,3
110,Nevada,WAC,25-6,103.93163427354003,98.09544383956114,0.6602957794646944,2012,3
111,Fairfield,MAAC,19-14,98.91541712587244,93.45706902146485,0.6576352528035039,2012,3
112,Evansville,MVC,15-15,107.98593778208195,102.04459786846718,0.6571900882227041,2012,3
113,Washington St.,P12,14-16,107.3520084083069,101.61219832926213,0.6529248912235971,2012,3
114,Buffalo,MAC,18-10,104.72198801079432,99.15276066620109,0.652136829550909,2012,3
115,Duquesne,A10,15-15,105.86309715431841,100.33161021527802,0.6495719254534742,2012,3
116,Weber St.,BSky,22-6,109.29532625327334,103.61462150336331,0.6488104638691536,2012,3
117,Kent St.,MAC,19-11,104.19405886631083,98.95631665492688,0.6440832077402159,2012,3
118,Valparaiso,Horz,21-11,104.66419786448924,99.49669305004514,0.6415909617005494,2012,3
119,George Mason,CAA,24-9,101.7456137689899,96.78007378595373,0.6400077551408626,2012,3
120,Arkansas,SEC,18-14,105.19728950125892,100.16376892435738,0.63734438713568,2012,3
121,Providence,BE,15-17,109.18921633746825,104.05601499439038,0.6350072420512134,2012,3
122,Detroit,Horz,20-13,107.1512970189767,102.23213891751854,0.6319172942109686,2012,3
123,Rutgers,BE,14-18,100.4714065374875,96.11690546752702,0.6246989920955069,2012,3
124,UT Arlington,Slnd,23-8,101.69509759467375,97.42460246909673,0.6208961723477194,2012,3
125,Lamar,Slnd,21-11,104.91414363524112,100.52534804698851,0.6204415599514469,2012,3
126,Bowling Green,MAC,15-15,102.17262508980396,97.93716317729599,0.6193720147315996,2012,3
127,Butler,Horz,19-14,97.46550060878818,93.46214217484331,0.6182986752447794,2012,3
128,Milwaukee,Horz,19-13,99.83228323694242,95.8376562788412,0.6152922028974194,2012,3
129,Auburn,SEC,15-16,97.90847431471781,94.2166239241814,0.6087400980375298,2012,3
130,Indiana St.,MVC,17-14,100.46876585303735,96.82057495079903,0.6047638797715743,2012,3
131,Penn,Ivy,19-12,102.27141513234383,98.6777850842021,0.6014137467598242,2012,3
132,UAB,CUSA,15-16,99.41914504771057,95.93371848969761,0.6011844053612115,2012,3
133,Penn St.,B10,12-20,100.89612884056046,97.4926142226709,0.5973948001147025,2012,3
134,East Tennessee St.,ASun,16-14,100.18247342703339,96.9366157064214,0.5935747906003926,2012,3
135,Drake,MVC,16-15,99.18902622306692,96.07060041841515,0.5908200608087752,2012,3
136,Loyola MD,MAAC,24-8,102.08746528007887,99.09107628141169,0.5848198740108767,2012,3
137,East Carolina,CUSA,11-16,102.91333265826854,99.96390521562489,0.5828289338710467,2012,3
138,DePaul,BE,12-19,107.41160838078912,104.40145634680941,0.5810008483658816,2012,3
139,St. John's,BE,13-19,103.48555352924463,100.6169237651511,0.5801240976204659,2012,3
140,TCU,MWC,16-14,105.99628985853894,103.14776591958153,0.5776850305557113,2012,3
141,UTEP,CUSA,15-17,99.88343774643991,97.37885283903022,0.57249557116308,2012,3
142,Charlotte,A10,13-17,99.23351080853475,96.78451088101124,0.5713524317840121,2012,3
143,Rice,CUSA,14-15,99.88841565435649,97.46496016009375,0.5701465446069583,2012,3
144,Utah St.,WAC,15-15,106.16084787079116,103.58618737555074,0.5701200321335258,2012,3
145,UNC Asheville,BSth,21-9,106.71581145339974,104.128416146221,0.5701004241592804,2012,3
146,American,Pat,20-11,101.03273518201489,98.70047688431913,0.5667443044012941,2012,3
147,Loyola Marymount,WCC,17-12,100.92985072145105,98.60144853794462,0.5667018872335514,2012,3
148,Boise St.,MWC,12-17,103.56115980702097,101.20801217737036,0.5656981740640983,2012,3
149,Manhattan,MAAC,20-12,99.94947221608882,97.68823317957009,0.5654134636962852,2012,3
150,Vermont,AE,23-11,101.4447158914995,99.37630917177682,0.5589502202705917,2012,3
151,Oakland,Sum,16-15,112.38579595640265,110.1927405369403,0.5564150566131799,2012,3
152,San Francisco,WCC,18-13,106.45076911674929,104.4381377113991,0.5546578553407621,2012,3
153,Nebraska,B10,12-18,101.03906744430198,99.19321172406467,0.552810584668229,2012,3
154,College of Charleston,SC,19-12,99.34512883376752,97.8473197768393,0.5435652012868388,2012,3
155,Quinnipiac,NEC,18-13,102.03422252360866,100.54752414780071,0.5420987075716862,2012,3
156,Robert Morris,NEC,24-10,102.82195969879938,101.3486921353971,0.541396954864129,2012,3
157,USC Upstate,ASun,18-12,101.30326479177779,99.88184895034571,0.5405364902839354,2012,3
158,Stephen F. Austin,Slnd,16-12,95.74906516460761,94.6624991285057,0.5327651794256657,2012,3
159,Delaware,CAA,18-13,102.60580723051197,101.47327339219844,0.5318666154394747,2012,3
160,South Carolina,SEC,10-21,101.87731192487855,100.83377841481612,0.5295660710637191,2012,3
161,Idaho,WAC,16-12,104.50930170005847,103.75020527139729,0.5209463147744946,2012,3
162,LIU Brooklyn,NEC,25-8,107.26068346364309,106.51726696171283,0.5199851514269856,2012,3
163,Savannah St.,MEAC,19-11,94.7520692111097,94.12094735343253,0.5192043259509527,2012,3
164,Stony Brook,AE,21-9,101.18823054665512,100.6749354581534,0.5146168922354363,2012,3
165,Youngstown St.,Horz,14-15,104.44114289190539,104.02409081090921,0.5115013405713086,2012,3
166,Georgia Tech,ACC,11-20,96.91182468622173,96.71500464272611,0.5058445624384648,2012,3
167,Arkansas Little Rock,SB,14-16,97.10664556350679,97.08203473422356,0.5007287354171114,2012,3
168,Cal St. Fullerton,BW,19-9,107.14909364880181,107.20877995446563,0.4983989620362412,2012,3
169,Houston,CUSA,14-15,104.64291915916591,104.7580373968792,0.49683897759780704,2012,3
170,Cal Poly,BW,16-15,103.22321021929994,103.37013318851893,0.49591086350399793,2012,3
171,North Dakota St.,Sum,16-13,104.67600383864695,104.83006845181356,0.49577171889072397,2012,3
172,North Texas,SB,15-14,98.2488220196247,98.42416289150958,0.4948738513541617,2012,3
173,Western Michigan,MAC,13-20,103.5050897969115,104.12933688764059,0.48271961899284666,2012,3
174,Yale,Ivy,17-9,98.50088685886007,99.22722971676916,0.4788901670675483,2012,3
175,Western Illinois,Sum,16-14,95.95133949816812,96.73383544493782,0.4766660401299433,2012,3
176,Miami OH,MAC,8-21,101.88615742985266,102.9007107811137,0.4715439488843948,2012,3
177,George Washington,A10,10-21,100.33016486384315,101.51871865878084,0.46619334203425095,2012,3
178,Toledo,MAC,16-16,102.76678133147794,103.98605065182419,0.4661424179756774,2012,3
179,UTSA,Slnd,16-14,101.61985906293347,102.83710374003795,0.46582007659858726,2012,3
180,Air Force,MWC,11-16,98.19973977362557,99.63735471631085,0.4583129653227702,2012,3
181,Wake Forest,ACC,13-18,101.53035953447173,103.04340184727545,0.4575740713461198,2012,3
182,Tulane,CUSA,13-16,97.67041261385205,99.20710861436092,0.45523853964716865,2012,3
183,Tennessee Tech,OVC,17-13,102.28908705507058,104.0277487333346,0.4516939173094643,2012,3
184,Green Bay,Horz,13-15,99.74577716017203,101.45789178940296,0.4512255919890681,2012,3
185,Louisiana Tech,WAC,16-16,100.3513338619907,102.14262435301134,0.44930811223163686,2012,3
186,Fresno St.,WAC,11-20,99.35653795438647,101.36720226458388,0.44265336485923257,2012,3
187,Columbia,Ivy,13-15,100.68827420406035,102.9106178600399,0.4375621351021544,2012,3
188,Louisiana Lafayette,SB,15-15,93.4255711137834,95.6078220448892,0.4340048471673797,2012,3
189,North Florida,ASun,15-16,100.84640701758778,103.3334693734187,0.43041187363679373,2012,3
190,San Diego,WCC,11-18,101.22147858816419,103.72705110059105,0.4301601876873235,2012,3
191,Tennessee St.,OVC,18-12,98.28768328661332,100.74253913661944,0.4295473076661302,2012,3
192,Wofford,SC,17-13,100.21705779752627,102.72273447820342,0.4294750974866383,2012,3
193,Western Kentucky,SB,15-18,97.16121357930365,99.62649166272902,0.42845685633503083,2012,3
194,SMU,CUSA,11-19,95.91391867665232,98.41383468907986,0.42656049705682847,2012,3
195,St. Francis NY,NEC,15-15,96.5927224641625,99.1359484507474,0.42583366672468637,2012,3
196,Northeastern,CAA,14-17,98.84820998301367,101.4890197526348,0.4247755316226451,2012,3
197,Norfolk St.,MEAC,24-8,96.98165749994621,99.59680054982522,0.42409284538573894,2012,3
198,Ball St.,MAC,14-15,99.0381258290158,101.74752747288949,0.42302178184849243,2012,3
199,Boston University,AE,16-16,96.79868466115727,99.4728273110332,0.4222880440832819,2012,3
200,Florida Atlantic,SB,10-19,99.56334319244968,102.32373924941632,0.42201723060369417,2012,3
201,IUPUI,Sum,12-18,106.07955797721465,109.17377070584946,0.41808441825724235,2012,3
202,Rhode Island,A10,7-24,101.88180086943366,104.99783223878734,0.41424273784364624,2012,3
203,Charleston Southern,BSth,16-12,101.60665640905397,104.88194209692995,0.4097854126159873,2012,3
204,Coastal Carolina,BSth,15-11,100.34881696260442,103.64093771139555,0.408245933414398,2012,3
205,Portland St.,BSky,15-15,106.07627734470935,109.57714900248166,0.4077173292218195,2012,3
206,Florida Gulf Coast,ASun,14-17,102.53153254765778,105.99412554120477,0.405655991044884,2012,3
207,Hawaii,WAC,13-13,102.04108591696126,105.49244980986336,0.4055158084431997,2012,3
208,Southern Illinois,MVC,8-22,98.0899150055676,101.58704008303776,0.40062509485910164,2012,3
209,Arkansas St.,SB,13-20,101.06594503768605,104.7078731608984,0.3996046898314156,2012,3
210,Albany,AE,19-14,106.50306511892155,110.5391006806745,0.3946640316990389,2012,3
211,Jacksonville St.,OVC,13-17,97.06590904610627,100.77440704728161,0.39384379876600356,2012,3
212,Seattle,ind,10-15,97.62139080585807,101.57480592866594,0.3878075985007948,2012,3
213,Cornell,Ivy,11-16,95.87056445131054,99.9916156733134,0.3813069769249185,2012,3
214,Hofstra,CAA,10-22,97.36724741653511,101.61605364923228,0.3796147046098406,2012,3
215,Boston College,ACC,9-22,95.45220134580289,99.73271265514069,0.3764876342210042,2012,3
216,Holy Cross,Pat,15-15,97.60179588546464,102.14698335408313,0.3720471946930743,2012,3
217,Central Connecticut,NEC,13-16,97.77516692083329,102.33083631307946,0.37198396658475147,2012,3
218,Eastern Washington,BSky,13-17,99.38046462646824,104.16534065658718,0.3680073793983117,2012,3
219,McNeese St.,Slnd,14-15,99.52270517756493,104.32633017228768,0.3677023180139671,2012,3
220,Texas Tech,B12,8-23,93.73550921687661,98.34193559574929,0.3654712944038664,2012,3
221,Lipscomb,ASun,12-18,98.52718408946622,103.5841363226969,0.3599469081750282,2012,3
222,Rider,MAAC,13-19,101.74292719851644,107.04179775235832,0.3580458272237182,2012,3
223,South Alabama,SB,16-12,98.87346740359038,104.0605216871783,0.35709042329599017,2012,3
224,Cal St. Bakersfield,ind,15-14,100.61724557059793,105.96584173314022,0.35534619403666745,2012,3
225,Northwestern St.,Slnd,13-16,95.62294828676991,100.75812305727594,0.3539857613417372,2012,3
226,Southeast Missouri St.,OVC,13-16,103.57164213598398,109.14965093376932,0.3536010352320671,2012,3
227,Wright St.,Horz,12-19,92.78895588603285,97.80644418287922,0.35305836474857955,2012,3
228,Morehead St.,OVC,15-15,97.33099976762004,102.63827613106693,0.3519282843504466,2012,3
229,Furman,SC,13-16,96.7794459666249,102.13572612995142,0.3498994274899079,2012,3
230,North Carolina Central,MEAC,13-15,95.19863575712125,100.49225526294762,0.34925328607282147,2012,3
231,UNC Wilmington,CAA,10-20,99.21182390764977,104.90187734375573,0.3449449503279655,2012,3
232,Arizona St.,P12,10-21,98.39057593773015,104.11497302685834,0.34291430286575514,2012,3
233,FIU,SB,8-20,97.59760436024591,103.42828587490953,0.3391031023586929,2012,3
234,Southern Utah,Sum,12-17,96.44810225017895,102.23394245901287,0.3385024855766926,2012,3
235,Western Carolina,SC,15-18,99.85632676165125,105.88018641151862,0.33768656888865556,2012,3
236,Stetson,ASun,8-20,100.08658766555368,106.12896248901463,0.3375744982809312,2012,3
237,Siena,MAAC,14-17,95.68267678537373,101.57467301795323,0.3346551231143199,2012,3
238,Austin Peay,OVC,11-20,99.3606827248604,105.58413936102757,0.33211288038638925,2012,3
239,Sacred Heart,NEC,14-18,100.2929104111752,106.63710324614074,0.3306227545650796,2012,3
240,James Madison,CAA,12-20,100.21546398025573,106.5976380195411,0.32959956248558825,2012,3
241,Utah Valley,GWC,16-12,97.09675510657935,103.36389448911669,0.3275473098618427,2012,3
242,High Point,BSth,11-18,103.76827409605775,110.75387785811405,0.3209898335438298,2012,3
243,USC,P12,6-26,88.30544464970768,94.27863977796707,0.3202314916461723,2012,3
244,Lafayette,Pat,13-18,103.72052829610405,110.8343070629453,0.31802402885091174,2012,3
245,Jacksonville,ASun,8-22,97.87744458994224,104.65793036634355,0.31641797833828816,2012,3
246,Elon,SC,13-16,95.65847811071856,102.32918164113501,0.3153506901653556,2012,3
247,Campbell,BSth,16-15,101.00202786729699,108.44623620181416,0.3062286758098567,2012,3
248,Morgan St.,MEAC,9-20,97.65637334685866,105.25290866056613,0.29703050947055243,2012,3
249,Niagara,MAAC,14-19,101.17990272415767,109.08157340902218,0.29634745289737174,2012,3
250,North Dakota,GWC,13-14,94.4943607519628,101.88120399842435,0.29617608150052005,2012,3
251,Appalachian St.,SC,11-18,98.72105637722635,106.53275243092607,0.2940543923529258,2012,3
252,Northern Colorado,BSky,8-18,103.04749693995385,111.33099135191694,0.29128465209594306,2012,3
253,Delaware St.,MEAC,13-14,100.09506119670178,108.14968379721107,0.291098963311234,2012,3
254,Winthrop,BSth,10-20,93.34624661239513,101.0941394824637,0.28557574172887507,2012,3
255,Presbyterian,BSth,13-15,100.26895707052674,108.59758927353036,0.2854430385553653,2012,3
256,IPFW,Sum,10-19,96.9557971341626,105.0164895343205,0.28528088373922683,2012,3
257,Santa Clara,WCC,6-22,102.80124931774378,111.38099024588419,0.28458508977746816,2012,3
258,Pacific,BW,9-19,97.02459185601026,105.15344973933847,0.2838900410090303,2012,3
259,Fordham,A10,10-18,94.4829505014407,102.54208000739621,0.2806339305071128,2012,3
260,Marist,MAAC,14-18,96.77601088853723,105.23379193819689,0.27617174493915336,2012,3
261,UC Irvine,BW,10-19,95.55591750496255,103.9822518167228,0.27451206372306697,2012,3
262,Troy,SB,9-18,103.24512364793597,112.36318921995189,0.27423329949647884,2012,3
263,Bradley,MVC,7-25,92.97205531919414,101.18472159797273,0.27419113676773205,2012,3
264,Bethune Cookman,MEAC,16-17,100.92792916509123,109.8646778790307,0.27374756885350143,2012,3
265,Gardner Webb,BSth,10-20,94.01503672389228,102.59493336798921,0.26808920407028297,2012,3
266,Georgia Southern,SC,13-15,95.08458511665943,103.93772049564822,0.26429026864515237,2012,3
267,VMI,BSth,14-16,100.5441831260253,109.99029361845899,0.2625724372577148,2012,3
268,Samford,SC,9-19,101.20502129217365,110.78670839930754,0.2610975171699832,2012,3
269,Texas St.,Slnd,9-17,98.11603866052064,107.44325306290963,0.2603138780413956,2012,3
270,UNC Greensboro,SC,12-19,96.91637628587081,106.20909556496187,0.258658196142294,2012,3
271,Portland,WCC,6-24,97.14622608486451,106.64465112356717,0.2548753239182807,2012,3
272,UC Riverside,BW,12-17,89.14603541793335,97.97641987498142,0.2523371438314858,2012,3
273,UMKC,Sum,10-20,98.46952636335433,108.28216367471524,0.2511622449725566,2012,3
274,Central Michigan,MAC,10-21,95.51907107715184,105.11852111230962,0.24950211218923282,2012,3
275,Chattanooga,SC,8-21,95.95114114722395,105.69701251979752,0.2474085680811486,2012,3
276,South Dakota,Sum,8-18,97.68804815810464,107.65628321411002,0.2464956859891629,2012,3
277,Mississippi Valley St.,SWAC,21-12,95.11623600165578,104.93004259392372,0.2443026489870331,2012,3
278,Eastern Michigan,MAC,13-17,88.14595026979708,97.31165765700055,0.24275474845175624,2012,3
279,Liberty,BSth,11-18,99.26781118045383,109.86664863064979,0.23746488209672845,2012,3
280,Eastern Kentucky,OVC,14-16,98.75779106402351,109.4443427099541,0.23476874386747848,2012,3
281,Sacramento St.,BSky,8-18,97.45265827946851,108.16317469907713,0.23162575164389299,2012,3
282,San Jose St.,WAC,8-22,97.95007689777692,108.87094964653443,0.22870975762961127,2012,3
283,Hampton,MEAC,12-21,90.80096644991909,100.98045471357653,0.22759239857759261,2012,3
284,Sam Houston St.,Slnd,9-19,88.80047406520211,98.75854672627152,0.22753395959315337,2012,3
285,Coppin St.,MEAC,11-16,103.33091804641259,114.96027019655479,0.22679906465979877,2012,3
286,NJIT,GWC,11-17,96.833462982028,107.76017966650456,0.22626385695776408,2012,3
287,Monmouth,NEC,12-20,95.75995022764349,107.02579161766252,0.21770498985637354,2012,3
288,Pepperdine,WCC,9-19,93.35468210010217,104.41423458915466,0.21626950643848042,2012,3
289,Montana St.,BSky,10-17,95.57158368917612,106.94438368206764,0.215348175400409,2012,3
290,Maine,AE,11-17,94.30750524069842,105.54359463912101,0.21509581355023183,2012,3
291,Illinois Chicago,Horz,7-21,96.40040463551138,107.92555746394571,0.21438219550703344,2012,3
292,Loyola Chicago,Horz,6-23,93.79505006827935,105.14515300969171,0.21187807749952436,2012,3
293,North Carolina A&T,MEAC,9-20,93.44859391999074,104.87915194221722,0.20964467336739714,2012,3
294,New Hampshire,AE,12-16,90.41157124055076,101.49947562400175,0.20910382797825644,2012,3
295,Utah,P12,5-25,92.30942957105523,104.0956320336,0.20070679293238236,2012,3
296,William & Mary,CAA,5-26,96.46209731215875,108.83159027190054,0.19980843088823028,2012,3
297,Dartmouth,Ivy,4-25,90.18536490327898,101.9886968470339,0.19553461112028622,2012,3
298,Idaho St.,BSky,8-21,96.22413539227313,108.82386056441014,0.19543410040353726,2012,3
299,Mount St. Mary's,NEC,8-21,92.13547341104012,104.20745563051855,0.19530169099354197,2012,3
300,Army,Pat,11-18,92.02884452038988,104.43729098437151,0.1892985255394104,2012,3
301,Texas Southern,SWAC,15-18,89.78881725741894,102.19373789215157,0.18418985832961243,2012,3
302,Cal St. Northridge,BW,5-21,97.51289415956639,111.31701216462031,0.17908323697397505,2012,3
