torvik_rank,team,conf,record,adj_o,adj_d,barthag,year,opponent_tier
136,Eastern Kentucky,OVC,22-9,111.03026706788017,108.00384655505887,0.5787914085366559,2014,3
137,IPFW,Sum,21-10,108.15250089878411,105.32537639478173,0.5755692745486033,2014,3
138,Nevada,MWC,15-17,109.06873287284219,106.30162673872891,0.5733477691224313,2014,3
139,Hawaii,BW,18-11,110.18365497295082,107.41599077827459,0.5726213496486726,2014,3
140,Houston,Amer,17-16,110.34881463023461,107.72904968133562,0.568641787600721,2014,3
141,Holy Cross,Pat,20-13,103.95162565577354,101.67864736199732,0.5632212558370346,2014,3
142,Denver,Sum,15-15,110.60491832867693,108.4153349906583,0.5572337018009681,2014,3
143,Illinois St.,MVC,15-15,101.63825158319317,99.86519045521581,0.5504244802996507,2014,3
144,Drexel,CAA,16-14,104.05763592649382,102.30154049275572,0.5487774642813401,2014,3
145,USC,P12,10-21,102.93581698161952,101.2476420312814,0.547398935991583,2014,3
146,Wright St.,Horz,18-14,99.5183914053018,97.9017439748387,0.5469483344120681,2014,3
147,Southern Illinois,MVC,13-19,106.54051646960727,104.82250208656694,0.5466028873193948,2014,3
148,Long Beach St.,BW,13-17,104.0414687744907,102.46206196718367,0.5438656812570151,2014,3
149,Bucknell,Pat,16-14,102.73788358493394,101.18527293194367,0.5436681080494111,2014,3
150,Arkansas St.,SB,17-13,106.01734496373041,104.42202990607382,0.5434807738651154,2014,3
151,Pacific,WCC,14-15,108.71287776751674,107.17971156490582,0.5407438996797831,2014,3
152,Duquesne,A10,13-17,109.56842372233203,108.03705759792162,0.5403773194825255,2014,3
153,Towson,CAA,22-10,108.99796843380409,107.49045906853246,0.5399551908161196,2014,3
154,Santa Clara,WCC,12-19,106.96287061563254,105.6159118826371,0.5363697498689373,2014,3
155,Murray St.,OVC,16-11,108.24836131748893,107.08311917860195,0.531075677429385,2014,3
156,Pepperdine,WCC,14-16,107.26241766497617,106.1444679900149,0.5300857389473919,2014,3
157,Temple,Amer,9-22,109.96026491826498,108.99692561382312,0.5252766978445943,2014,3
158,Missouri St.,MVC,19-12,105.31024075566707,104.48992130778969,0.5224674967656587,2014,3
159,UAB,CUSA,16-13,103.44207192548754,102.78264941046356,0.518377933675946,2014,3
160,UCF,Amer,11-18,106.69115287008931,106.10709116673789,0.5157766733574211,2014,3
161,William & Mary,CAA,19-11,112.72864571754633,112.16705860672354,0.5143544104906219,2014,3
162,Virginia Tech,ACC,9-22,99.98246816174256,99.54998150807512,0.5124605659464482,2014,3
163,Milwaukee,Horz,20-13,104.51852770484915,104.08752802516048,0.511877821194272,2014,3
164,DePaul,BE,12-21,106.23096274052082,106.01834107760314,0.505759834624323,2014,3
165,Nebraska Omaha,Sum,13-14,104.49943445687904,104.43461294492582,0.5017839223850233,2014,3
166,Colgate,Pat,12-18,108.60739934491869,108.55165408799706,0.5014760347226904,2014,3
167,Quinnipiac,MAAC,20-11,110.310769102541,110.37335676660344,0.49836926285227906,2014,3
168,Weber St.,BSky,17-11,105.91012435149105,106.2016142647247,0.4920988411782736,2014,3
169,Brown,Ivy,14-14,99.83719413668396,100.21326982836729,0.4891922222880322,2014,3
170,Stony Brook,AE,22-10,104.16052430204161,104.55966185570476,0.48900598039338855,2014,3
171,Valparaiso,Horz,15-15,102.10608005056994,102.51780978255411,0.4884323052107372,2014,3
172,Western Kentucky,SB,19-12,100.91233917109298,101.71429504580757,0.47725822787722055,2014,3
173,College of Charleston,CAA,13-18,98.7285212285377,99.54842544582755,0.4762406795213442,2014,3
174,Charlotte,CUSA,17-14,101.76938690302042,102.65535792021187,0.47510012257762374,2014,3
175,Loyola Marymount,WCC,12-19,104.81070154165084,105.77127655141044,0.4737950806729883,2014,3
176,USC Upstate,ASun,17-14,104.51971870265245,105.55270165024893,0.471755566095659,2014,3
177,Youngstown St.,Horz,12-17,107.0021451543227,108.28239245542234,0.46585888767045,2014,3
178,Yale,Ivy,14-13,100.88387260145385,102.17806603845196,0.4634179815816406,2014,3
179,Oral Roberts,Slnd,15-16,107.56791954491041,108.95636513089792,0.4631947483079593,2014,3
180,Rutgers,Amer,11-21,104.76624615117038,106.19795418194886,0.46105607913634583,2014,3
181,Siena,MAAC,15-17,101.0697973325476,102.58021034446338,0.4574562554124424,2014,3
182,Washington St.,P12,9-21,100.9266498455961,102.45141857917429,0.45699672321602874,2014,3
183,Cal Poly,BW,11-19,102.8870139255663,104.44727971284429,0.45683605538704886,2014,3
184,Southern,SWAC,16-13,97.279665574736,98.95326235610898,0.45111587969294475,2014,3
185,Drake,MVC,14-16,104.09516415422681,105.94381850450269,0.4495623051746129,2014,3
186,Albany,AE,18-14,102.12797704654645,103.9808693814254,0.44849023222140977,2014,3
187,Oakland,Horz,11-20,108.99602911461761,111.05871346815744,0.4463085773779068,2014,3
188,Old Dominion,CUSA,16-17,98.85312277567483,100.74403983636329,0.4457393100656283,2014,3
189,Mississippi St.,SEC,14-19,100.55808570844269,102.53633698913,0.4442231781338752,2014,3
190,Evansville,MVC,12-19,103.62385738071427,105.96039784277036,0.4362427074578053,2014,3
191,Sam Houston St.,Slnd,21-10,105.56093258099591,107.99972607458918,0.4347089603146859,2014,3
192,Florida Gulf Coast,ASun,20-12,99.5200234335994,101.97367092058121,0.43043133059858746,2014,3
193,Kent St.,MAC,15-16,102.9240975637799,105.60744157721803,0.42654149072008224,2014,3
194,Wofford,SC,17-12,100.70336984928761,103.3703396545815,0.42541172399149657,2014,3
195,Elon,SC,16-13,104.1252401383697,106.91785054624158,0.4244911665080827,2014,3
196,Detroit,Horz,11-19,100.4894666800649,103.20545833485018,0.4239225009564839,2014,3
197,Northwestern St.,Slnd,15-14,106.9808388965967,109.90574167725588,0.4230674688754783,2014,3
198,Robert Morris,NEC,21-13,103.55554282086783,106.46705849888221,0.4209520396303519,2014,3
199,Miami OH,MAC,13-17,99.0681612486134,101.87575341420226,0.4203401143880697,2014,3
200,TCU,B12,8-22,99.70176968219702,102.53281438145487,0.42018992079249556,2014,3
201,Fordham,A10,10-21,107.7993245223989,110.9018848265781,0.41913952514286323,2014,3
202,Bradley,MVC,12-20,100.16711418879794,103.16064800756493,0.4161382741340808,2014,3
203,Morehead St.,OVC,18-13,101.38785747717976,104.43286397725456,0.4157372327651762,2014,3
204,Northern Illinois,MAC,14-17,94.21762862376724,97.11030821085032,0.4139250899943557,2014,3
205,South Florida,Amer,12-20,101.13954519731061,104.30613904978651,0.4122834342186313,2014,3
206,Wagner,NEC,17-12,97.13019392897132,100.17200680340284,0.41226261502506906,2014,3
207,East Carolina,CUSA,13-16,106.26915606951144,109.96200512544465,0.40303432995295874,2014,3
208,Mount St. Mary's,NEC,16-16,107.02672815024567,111.05999149689708,0.3952236095888041,2014,3
209,Montana,BSky,15-13,107.13482069100432,111.17393617657876,0.3951796318380707,2014,3
210,Bryant,NEC,17-14,104.73951240780184,108.74730082034951,0.3936894806859603,2014,3
211,St. Francis NY,NEC,17-14,98.27752432733402,102.12044942855808,0.39147583990174095,2014,3
212,Eastern Washington,BSky,13-16,106.02094628805943,110.19247382328105,0.39083419944577735,2014,3
213,Utah Valley,WAC,18-11,101.45397553857974,105.69237942652943,0.3844584507558902,2014,3
214,Northeastern,CAA,11-21,100.26566957077925,104.52954851513846,0.38250388086244935,2014,3
215,UT Arlington,SB,13-16,104.32398090841224,108.8396237405371,0.3805290496467237,2014,3
216,South Alabama,SB,8-20,102.55970137429665,107.22205912072486,0.3748994650104835,2014,3
217,Army,Pat,14-16,104.84545903036525,109.68190897561155,0.37317605227713413,2014,3
218,Loyola Chicago,MVC,9-22,102.26241729733127,107.15254827609036,0.36884390592598826,2014,3
219,UNC Asheville,BSth,14-15,106.29816684600587,111.42303588472964,0.36784113366797955,2014,3
220,North Texas,CUSA,14-16,99.83385590605599,104.6604014569968,0.3675004550031677,2014,3
221,Charleston Southern,BSth,9-18,105.1888954844185,110.39325625622106,0.3646240491901711,2014,3
222,Bowling Green,MAC,11-20,92.33684951318835,96.94835707164339,0.3634424012826535,2014,3
223,VMI,BSth,15-12,104.64203622626368,109.88094840443918,0.36313115214434744,2014,3
224,Marshall,CUSA,9-22,99.65550575720962,104.88254562642027,0.3571166367598716,2014,3
225,Sacramento St.,BSky,12-16,104.64217526406512,110.21467812153551,0.35510839050476317,2014,3
226,Northern Colorado,BSky,16-13,108.40898273309959,114.20390391675735,0.35460521742336265,2014,3
227,Marist,MAAC,12-19,100.15235620648221,105.52941305919768,0.3540195950623284,2014,3
228,Florida Atlantic,CUSA,8-22,101.25239718032248,106.7353882686775,0.35286522253003955,2014,3
229,Air Force,MWC,10-18,99.11197771717653,104.5575981524012,0.35089449169611936,2014,3
230,Morgan St.,MEAC,15-16,99.84476854703017,105.3864727597892,0.3495079799729016,2014,3
231,Arkansas Little Rock,SB,13-17,99.87782350254489,105.42537763592958,0.34940840606005,2014,3
232,Texas A&M Corpus Chris,Slnd,16-14,102.87274271578005,108.66479420166124,0.3475300015463449,2014,3
233,Cal St. Bakersfield,WAC,12-19,100.09468386385045,105.77257553324361,0.34648883202258496,2014,3
234,Texas Southern,SWAC,18-14,105.80200293701924,111.8708075503206,0.3449266597574554,2014,3
235,Coastal Carolina,BSth,18-12,97.20113577226653,102.78808933358148,0.3446361157925035,2014,3
236,Gardner Webb,BSth,15-15,99.34116935828595,105.0847599502284,0.3438051760293045,2014,3
237,Rider,MAAC,14-17,104.80853388961371,111.02748472486228,0.3400907812042356,2014,3
238,Cal St. Northridge,BW,15-18,105.16860419800634,111.44700143404327,0.3392092869779126,2014,3
239,Southeast Missouri St.,OVC,16-14,107.14758370078587,113.58783423988767,0.33821784740428606,2014,3
240,FIU,CUSA,13-15,100.5161898904654,106.62062556058024,0.3367035930646597,2014,3
241,Lafayette,Pat,10-20,108.40201518542702,115.07543866507834,0.33469541262615704,2014,3
242,Hampton,MEAC,17-12,95.11408459928754,101.04921474149822,0.3326770240774189,2014,3
243,Seattle,WAC,11-17,99.66229024765721,105.98146755570257,0.33026560382974374,2014,3
244,Hartford,AE,17-16,100.94955375611522,107.53042255119405,0.32601638436503166,2014,3
245,Illinois Chicago,Horz,4-25,101.22835757040237,107.95133304401025,0.3231204642272599,2014,3
246,Grand Canyon,WAC,12-14,104.76413726272844,111.73827713972022,0.32275275249599045,2014,3
247,Troy,SB,9-20,101.6106283814877,108.4480999959133,0.3210564235212294,2014,3
248,Winthrop,BSth,17-13,102.35052185709006,109.24441246134376,0.3209042832955722,2014,3
249,Idaho,WAC,15-18,104.84200263132439,111.90941988838189,0.32077639437507977,2014,3
250,High Point,BSth,14-14,104.69824643359118,111.92983007879448,0.31689403112866144,2014,3
251,Radford,BSth,18-12,105.62849461511001,113.16059255473093,0.31171410802082206,2014,3
252,Norfolk St.,MEAC,16-14,101.61648431494166,109.00601377419292,0.3084728108495051,2014,3
253,Saint Peter's,MAAC,14-17,97.11352971288105,104.20240215010298,0.30784223070507455,2014,3
254,North Dakota,BSky,15-16,104.20447443597561,111.85423747783008,0.30689469048862766,2014,3
255,Hofstra,CAA,10-23,104.55857141942424,112.23572798759642,0.30686420257034647,2014,3
256,Lehigh,Pat,14-18,96.98424996568967,104.18409271138327,0.3050159296763793,2014,3
257,Penn,Ivy,8-20,98.57732689207367,105.9996101123119,0.30262423239822356,2014,3
258,Cal St. Fullerton,BW,11-20,99.96523953195796,107.683787467376,0.29831597459839887,2014,3
259,Fairfield,MAAC,7-25,96.03882195871994,103.45641658563557,0.2982644497636739,2014,3
260,Louisiana Monroe,SB,9-17,96.68364565924067,104.16450455303244,0.2979534713253643,2014,3
261,Western Carolina,SC,16-15,101.97795488324167,109.89273545974596,0.29742227400458754,2014,3
262,Northern Arizona,BSky,14-17,100.36046974474792,108.18905656277022,0.29654896761544347,2014,3
263,South Dakota,Sum,9-18,100.82244167323344,108.75306091595769,0.2950947785099969,2014,3
264,Idaho St.,BSky,9-18,103.32717127463047,111.53578124506001,0.2933605133586398,2014,3
265,East Tennessee St.,ASun,17-15,102.24173631973939,110.38807720180495,0.2928432600340688,2014,3
266,Texas St.,SB,6-23,95.07253398965247,102.6679212271058,0.29237328076797303,2014,3
267,Tennessee Tech,OVC,15-16,99.92754449203824,108.06740002465926,0.2889350214284539,2014,3
268,Dartmouth,Ivy,10-16,101.58362531982472,109.92621249047346,0.28747883067891217,2014,3
269,Portland St.,BSky,15-14,101.82626154746458,110.78885567685242,0.2748568478421344,2014,3
270,James Madison,CAA,11-20,97.96790815073722,106.59298776036911,0.2748118667990044,2014,3
271,UNC Wilmington,CAA,7-23,95.58226522328084,104.08927268826851,0.2727908502529609,2014,3
272,Western Illinois,Sum,7-20,94.45654863373386,102.87672797420532,0.272494606381898,2014,3
273,Central Michigan,MAC,8-21,106.39609258919015,116.3950439311243,0.2625139989681463,2014,3
274,Chattanooga,SC,15-14,100.12193127435094,109.6326473239727,0.26045901448404196,2014,3
275,Monmouth,MAAC,11-21,95.4715990892386,104.55471359642043,0.2601595368634185,2014,3
276,Lipscomb,ASun,14-15,102.06734930949443,111.789866918434,0.2599242241196479,2014,3
277,North Florida,ASun,14-16,101.23651949550259,110.89117111483503,0.25969934039523473,2014,3
278,Incarnate Word,Slnd,9-6,101.57156399080988,111.36009718028342,0.25767984247828757,2014,3
279,Niagara,MAAC,7-26,100.43947930016594,110.57330215899015,0.24872607023206608,2014,3
280,UMKC,WAC,10-19,97.39737345802303,107.36708272669568,0.24587671901398162,2014,3
281,Austin Peay,OVC,10-18,100.28025877575388,110.8169415941191,0.24067647577878523,2014,3
282,Savannah St.,MEAC,11-19,91.08709883749394,100.87354234070119,0.23620628731314353,2014,3
283,Tulane,CUSA,16-16,99.2598826935031,110.22837026553354,0.23052530741689384,2014,3
284,Ball St.,MAC,3-25,96.79904009721272,107.8163163536118,0.22450437297568857,2014,3
285,Liberty,BSth,8-21,101.09199583660512,112.63090552566045,0.22391773890626643,2014,3
286,UC Riverside,BW,8-21,97.23395425814832,108.37795757787539,0.2230803984137816,2014,3
287,Rice,CUSA,5-23,95.05750133582401,106.08149434138147,0.22065649794520184,2014,3
288,Chicago St.,WAC,11-19,97.34112677734265,108.68109216014001,0.21972718396560365,2014,3
289,Loyola MD,Pat,9-19,96.22445119299638,108.07020637478746,0.20831336198001896,2014,3
290,Fairleigh Dickinson,NEC,9-20,101.07670227114704,113.57480202559549,0.20739609636243325,2014,3
291,UT Rio Grande Valley,WAC,8-23,94.0346900300417,105.79373216629617,0.20505145189445426,2014,3
292,Eastern Illinois,OVC,9-18,98.88337421148852,111.43828389009312,0.2018788168216272,2014,3
293,Georgia Southern,SC,12-19,97.60531545424949,110.08817611373898,0.2003639121919839,2014,3
294,UTSA,CUSA,6-21,100.91562151510047,113.84908426422669,0.19992332673788218,2014,3
295,UC Davis,BW,7-22,102.18946756002984,115.3555802556351,0.19881875470532462,2014,3
296,SIU Edwardsville,OVC,9-20,99.6594793010197,112.74218549838575,0.1949028465152364,2014,3
297,San Jose St.,MWC,5-24,92.95185141099202,105.32150085878513,0.19204704641077977,2014,3
298,Navy,Pat,8-21,93.36086370320788,105.83480329701635,0.19120759308842897,2014,3
299,Coppin St.,MEAC,11-20,99.30429606087961,112.73002184506916,0.18873056607766164,2014,3
300,Jacksonville,ASun,10-18,102.74485765162484,116.93728916380134,0.18422609554286773,2014,3
301,Montana St.,BSky,12-17,95.04499513646877,108.19973907640689,0.18381244805161162,2014,3
302,Alabama A&M,SWAC,12-16,91.83984268196318,104.84980888605676,0.17893917898035788,2014,3
