torvik_rank,team,conf,record,adj_o,adj_d,barthag,year,opponent_tier
1,Ohio St.,B10,32-2,124.01612120351055,90.46754636293059,0.9741015999655058,2011,1
2,Kansas,B12,32-2,121.39577064839796,90.1121895555805,0.9685379876710112,2011,1
3,Duke,ACC,30-4,118.26970930947277,89.22928023463814,0.9623201659527617,2011,1
4,Texas,B12,27-7,114.31873000609343,87.19021294538072,0.9575207175238037,2011,1
5,Pittsburgh,BE,27-5,118.76317431667528,91.57203837987026,0.9521231468863319,2011,1
6,Notre Dame,BE,26-6,123.39813737225046,96.24011023473426,0.9457591026425599,2011,1
7,Kentucky,SEC,25-8,118.53065924349656,92.51726251064629,0.9452891424797749,2011,1
8,Wisconsin,B10,23-8,122.6280432748428,96.04100413176386,0.9432339469131544,2011,1
9,Purdue,B10,25-7,114.14444554552975,90.12693927005242,0.9380121436898704,2011,1
10,San Diego St.,MWC,30-2,112.46359601829684,89.06691785416199,0.9359728021409126,2011,1
11,Louisville,BE,25-9,111.27773727897085,89.08884275306937,0.9280786787612414,2011,1
12,Illinois,B10,19-13,113.19468209934972,91.15882812322457,0.9234248728410109,2011,1
13,Syracuse,BE,25-7,113.76937800363373,91.67300573250486,0.9229679223651225,2011,1
14,North Carolina,ACC,26-7,110.95238553285434,89.43508766257443,0.9226752148875922,2011,1
15,BYU,MWC,29-4,116.97261506963241,94.35473959976079,0.9220908930081054,2011,1
16,Washington,P10,23-10,116.59109526061144,94.97878019725806,0.9135461467832233,2011,1
17,West Virginia,BE,20-11,113.27539575870233,92.43440750813647,0.9119926055075895,2011,1
18,Connecticut,BE,26-9,114.08532276555879,93.34358517561364,0.9095031845286063,2011,1
19,Utah St.,WAC,29-3,109.30177361884941,89.5883019755785,0.9078122640168292,2011,1
20,Arizona,P10,27-7,116.34044286042057,95.94858356977369,0.9016900219408613,2011,1
21,Kansas St.,B12,21-10,110.24589114026446,91.13798856256773,0.8992476629043661,2011,1
22,Florida,SEC,26-7,114.01523433845352,94.32408025821734,0.8984709060976335,2011,1
23,Cincinnati,BE,25-8,109.24653087444625,90.48392031521682,0.8972468571584243,2011,1
24,St. John's,BE,21-11,110.83820529477471,92.19149942127339,0.8926731248797838,2011,1
25,UNLV,MWC,24-8,109.21029075541728,90.87574366379941,0.8922079225504685,2011,1
26,Clemson,ACC,21-11,108.1793829597288,90.4285558950892,0.8870697320885377,2011,1
27,Marquette,BE,20-14,115.66715449618846,96.882682307069,0.8847277363701451,2011,1
28,Georgetown,BE,21-10,113.19016316086265,94.9437818005803,0.8830380537377002,2011,1
29,Villanova,BE,21-11,114.67452161863537,96.30357194528204,0.8816149843004971,2011,1
30,Virginia Tech,ACC,21-11,109.09683640587434,92.06079544780236,0.8757241266426908,2011,1
31,Vanderbilt,SEC,23-10,114.87222881669331,97.28234012153541,0.8711689764183339,2011,1
32,Gonzaga,WCC,23-9,109.28593594710726,92.61452749608785,0.8702870922430259,2011,1
33,Belmont,ASun,30-4,110.01404964584361,93.33561305348445,0.8688322387994759,2011,1
34,Michigan,B10,19-13,110.72956113602669,94.03054839860755,0.8676017067702911,2011,1
35,Temple,A10,25-7,108.7310621874741,92.87167642431419,0.8597332459596174,2011,1
36,Missouri,B12,22-10,112.33389019878189,95.95006388493388,0.859717870532086,2011,1
37,USC,P10,19-14,107.69968263965009,92.49740336013645,0.8519414182867788,2011,1
