torvik_rank,team,conf,record,adj_o,adj_d,barthag,year,opponent_tier
1,Gonzaga,WCC,32-1,120.16332103735681,87.5050816933963,0.9746001004971261,2017,1
2,Villanova,BE,31-3,122.75545627818431,91.61394870242732,0.96659334657216,2017,1
3,Virginia,ACC,22-10,113.8210780101208,86.04566720816828,0.9614734701654863,2017,1
4,North Carolina,ACC,26-7,122.29858765986914,92.779283404393,0.9599512240877376,2017,1
5,Florida,SEC,24-8,115.63255039656065,88.47516076861572,0.9559971272927044,2017,1
6,Louisville,ACC,24-8,117.66686158795312,90.08136309494242,0.9557295463495116,2017,1
7,Kentucky,SEC,29-5,118.7186743748494,91.56526643520675,0.9519652082383603,2017,1
8,Duke,ACC,27-8,121.98244680362342,94.85081453907688,0.9475031217039374,2017,1
9,West Virginia,B12,26-8,115.34004876115841,89.80302741310668,0.9467511094356152,2017,1
10,SMU,Amer,30-4,120.31171525374228,93.90375733358056,0.9453124498367308,2017,1
11,Kansas,B12,28-4,120.32330425749234,94.49475304918127,0.9415214517795901,2017,1
12,Wichita St.,MVC,29-4,117.98274285844943,92.68940348228932,0.9412970299963722,2017,1
13,Saint Mary's,WCC,28-4,118.2452827363943,93.3931233013579,0.937809775646152,2017,1
14,Purdue,B10,25-7,116.37827788920768,92.07334048327454,0.9366713907065148,2017,1
15,Michigan,B10,24-11,122.93391174844703,97.51522049681823,0.9348590264180138,2017,1
16,Baylor,B12,24-7,116.50246804759031,92.9254876992245,0.9308819573785724,2017,1
17,Notre Dame,ACC,25-9,119.98911530396013,95.76405388084756,0.9304360481764335,2017,1
18,Oregon,P12,28-5,117.30537989435282,93.87002978657506,0.9284419424404138,2017,1
19,Cincinnati,Amer,29-5,114.08635529939221,91.43374778044142,0.9272653413772594,2017,1
20,Florida St.,ACC,25-8,116.68096719726822,93.88586025494584,0.9241195161234651,2017,1
21,Wisconsin,B10,25-9,112.82588555247744,90.8762688223826,0.9232955249389485,2017,1
22,Iowa St.,B12,23-10,119.69358573626566,96.42670989953615,0.9231364697348884,2017,1
23,Oklahoma St.,B12,19-12,125.66907161985722,101.76223058154001,0.918837032168423,2017,1
24,UCLA,P12,29-4,121.27148886812653,98.82065177290488,0.9132784992864039,2017,1
25,Arizona,P12,30-4,116.69489680747733,95.16822937291391,0.9125392880588207,2017,1
26,Creighton,BE,24-9,115.03030450643698,94.59776442129657,0.9045608169731517,2017,1
27,Butler,BE,23-8,117.75508692003754,97.12187958628977,0.9016206467432298,2017,1
28,Miami FL,ACC,21-11,111.44258163256785,92.14124505010713,0.8990894881099196,2017,1
29,Wake Forest,ACC,19-13,122.46936033686978,101.53814820884273,0.8961725445312771,2017,1
30,Marquette,BE,19-12,122.06062283913786,101.41108531151346,0.8939137976141096,2017,1
31,Vanderbilt,SEC,19-15,113.02202364471287,94.04473682629754,0.8922410193642666,2017,1
