torvik_rank,team,conf,record,adj_o,adj_d,barthag,year,opponent_tier
200,Massachusetts,A10,13-20,106.4401203101182,109.94696202757916,0.4078698424181359,2018,3
201,Illinois Chicago,Horz,15-15,100.46260256746834,103.90793151764319,0.4042526967251577,2018,3
202,Louisiana Monroe,SB,13-15,100.54617584311903,104.35939458189537,0.39458702355877495,2018,3
203,Appalachian St.,SB,13-18,102.50135843641407,106.39061500405501,0.39453828701451304,2018,3
204,Idaho St.,BSky,12-16,104.00532921874199,107.99368460403247,0.3934693697986905,2018,3
205,Colgate,Pat,18-13,104.48614483271629,108.57312041240554,0.39144364080360367,2018,3
206,Southern Miss,CUSA,12-18,104.78947307565082,108.89404272917464,0.39129951059899587,2018,3
207,Milwaukee,Horz,15-16,98.77905952764816,102.76933643253776,0.3880738397312231,2018,3
208,Texas St.,SB,13-18,99.63021271094911,103.6922328865042,0.38709017000320606,2018,3
209,Kent St.,MAC,16-17,101.80095089975089,106.01865960008695,0.3853620346764454,2018,3
210,Lamar,Slnd,15-13,101.41167997105967,105.64833147549298,0.38445807512149544,2018,3
211,George Mason,A10,16-17,101.68937426575033,105.9537507240836,0.3840439798492999,2018,3
212,Coastal Carolina,SB,11-18,100.52006053283037,104.74668547070877,0.38375094908627283,2018,3
213,Colorado St.,MWC,10-21,102.60706900812919,106.94225050367399,0.38322200782659066,2018,3
214,Central Arkansas,Slnd,16-16,104.76074323774748,109.42538806636625,0.37730948244267576,2018,3
215,Tennessee St.,OVC,13-15,96.57540446451193,100.98605476102362,0.3743567973463032,2018,3
216,Niagara,MAAC,19-13,108.81663234235758,113.78654086265848,0.3743521859915618,2018,3
217,Fairfield,MAAC,17-16,101.16001583711565,105.8515447582018,0.3725386817016321,2018,3
218,South Alabama,SB,12-18,96.8361768159685,101.39246491314142,0.37080883977955204,2018,3
219,Air Force,MWC,10-19,100.37877400915815,105.14491319226761,0.36970777449717684,2018,3
220,FIU,CUSA,11-18,98.08035054664757,102.76789294692199,0.3689117570511198,2018,3
221,Columbia,Ivy,7-19,107.65798335966022,112.84316077099213,0.3679655860442028,2018,3
222,Saint Peter's,MAAC,14-18,94.67168652198806,99.27142029692192,0.36688780737655924,2018,3
223,St. Francis PA,NEC,16-12,104.82653214547523,109.99910641645589,0.3649597450227318,2018,3
224,Hartford,AE,18-14,101.94813639741912,107.19251913509734,0.35965408812361843,2018,3
225,Pittsburgh,ACC,8-24,97.92700614400664,103.1095383665681,0.35593542467772116,2018,3
226,Campbell,BSth,13-15,103.25001249228572,108.71930387803403,0.3558129043044856,2018,3
227,Akron,MAC,13-18,102.51621493612745,107.95212432100854,0.35567890340308894,2018,3
228,Manhattan,MAAC,14-17,98.47977167494793,103.828465843951,0.3524645291898216,2018,3
229,Navy,Pat,19-12,97.57456958662709,102.91426926582514,0.3514405453581722,2018,3
230,Tennessee Tech,OVC,17-14,97.26561816695295,102.61317578830156,0.3508081198424034,2018,3
231,Stony Brook,AE,12-19,95.81056520592601,101.18571902328694,0.34802686593816495,2018,3
232,Cal St. Bakersfield,WAC,9-18,97.00923157510442,102.633929364628,0.3434025085770669,2018,3
233,Lehigh,Pat,15-14,105.31579422712339,111.47137545850126,0.34225730563609524,2018,3
234,Bowling Green,MAC,14-16,101.36801003543773,107.29797900980927,0.3421335151457484,2018,3
235,James Madison,CAA,9-22,100.36181802695211,106.23747940783153,0.34202256535155995,2018,3
236,Sam Houston St.,Slnd,15-14,100.65437182105985,106.54802813677878,0.3420014960358643,2018,3
237,Mount St. Mary's,NEC,16-14,103.2408177711726,109.30302368466997,0.34159660679202963,2018,3
238,Loyola Marymount,WCC,10-20,106.2594738551185,112.50641320881202,0.3414246450009795,2018,3
239,NJIT,ASun,12-16,99.15736493212259,105.00920087171664,0.3408725707759679,2018,3
240,California,P12,8-23,97.16520775446213,102.92196305686926,0.3403081904244934,2018,3
241,UNC Wilmington,CAA,9-21,104.15079758370972,110.6742031876626,0.3321147217132175,2018,3
242,Oral Roberts,Sum,8-20,104.93256798057573,111.71664502626003,0.3272940236621984,2018,3
243,Delaware,CAA,12-19,101.47075573239839,108.04652539233456,0.326930755369693,2018,3
244,North Dakota,BSky,10-20,102.16880047403733,108.8844634474415,0.3247337381068989,2018,3
245,Pepperdine,WCC,5-26,105.22108138301061,112.3219549666911,0.32060012834329904,2018,3
246,Eastern Illinois,OVC,10-19,99.05629726955746,106.00749025325743,0.3143314865419036,2018,3
247,UTEP,CUSA,10-20,96.64756671329611,103.71660052600151,0.3075074236280704,2018,3
248,LIU Brooklyn,NEC,17-16,102.61800129260826,110.19935863658893,0.30582869465804674,2018,3
249,Southern Utah,BSky,11-19,100.45612962238448,107.94400944700018,0.30433210419371465,2018,3
250,Gardner Webb,BSth,11-18,97.31665704709505,104.59368479159525,0.3037931887285193,2018,3
251,High Point,BSth,11-16,98.9672891206269,106.41606403738969,0.3026896934666245,2018,3
252,Hampton,MEAC,16-15,100.46896739566546,108.07383663894186,0.30172303315118576,2018,3
253,Cornell,Ivy,11-16,104.26438696581539,112.17416404035384,0.3013425925669891,2018,3
254,Elon,CAA,12-18,102.60370400194692,110.4224741731586,0.30057611133747536,2018,3
255,Portland,WCC,7-22,98.93638596005883,106.59041849236607,0.2979790019803226,2018,3
256,Boston University,Pat,14-16,99.38588724631583,107.09866728365301,0.2974407466666227,2018,3
257,Florida Atlantic,CUSA,9-19,94.7706288247953,102.20579474190079,0.295549520843456,2018,3
258,Charleston Southern,BSth,12-16,99.6127642529855,107.4494618847656,0.2950673792845657,2018,3
259,Southeast Missouri St.,OVC,12-17,107.1595859383203,115.64661555665157,0.2938974998865229,2018,3
260,Drexel,CAA,12-20,102.35118069815843,110.58799502557495,0.29108517802077744,2018,3
261,Brown,Ivy,10-16,101.21564379906881,109.41240779279417,0.28997279402623893,2018,3
262,Montana St.,BSky,11-19,101.78314883302781,110.11733744180793,0.2880092454919826,2018,3
263,Northern Illinois,MAC,11-19,102.24815382906712,111.05671172733825,0.27881648012396104,2018,3
264,Green Bay,Horz,10-20,99.26388600829522,107.96210266725876,0.27568207506642,2018,3
265,South Florida,Amer,10-22,99.0875698232312,108.03879156204442,0.27000584491187724,2018,3
266,Arkansas St.,SB,9-21,104.20974971025606,113.66086789857297,0.26926496801137306,2018,3
267,UMKC,WAC,8-21,98.5124502372447,107.49747788804385,0.26820061596789935,2018,3
268,New Hampshire,AE,8-21,97.87836216161588,106.87149729985387,0.2668098307724849,2018,3
269,Robert Morris,NEC,16-17,93.2406581292286,101.90900600939518,0.26457785745536083,2018,3
270,Santa Clara,WCC,10-19,99.06819772349328,108.29530421175247,0.2642269885695584,2018,3
271,Army,Pat,12-17,98.94600125764225,108.35510453196721,0.2602527773942667,2018,3
272,Texas Southern,SWAC,15-19,104.18574030397193,114.15887620553359,0.2589789262588589,2018,3
273,Holy Cross,Pat,12-19,97.43679137384271,107.13874521261704,0.25131912995817207,2018,3
274,Quinnipiac,MAAC,12-21,100.84198195013626,111.04091021169461,0.24825228416090678,2018,3
275,North Florida,ASun,11-19,106.89339298928942,117.79550651640932,0.2465944976361555,2018,3
276,Western Illinois,Sum,8-16,96.41268284350414,106.26505265075494,0.2462088485542206,2018,3
277,UT Rio Grande Valley,WAC,13-17,97.82547780862191,107.85897640817466,0.2454821322946448,2018,3
278,Abilene Christian,Slnd,12-16,96.63533492586103,106.64126330937799,0.24359872645736177,2018,3
279,Fairleigh Dickinson,NEC,11-18,101.6460180559708,112.35541601785025,0.2401304172617602,2018,3
280,Lafayette,Pat,9-21,101.4321541306168,112.14988765347796,0.23955325366001778,2018,3
281,Rice,CUSA,5-24,98.8356272394033,109.30552133275356,0.23904528197223415,2018,3
282,UMass Lowell,AE,11-18,103.0965278513356,114.02874110405668,0.23884441764055586,2018,3
283,Nebraska Omaha,Sum,7-22,103.23664822384399,114.20706038054439,0.23841736089079685,2018,3
284,Prairie View A&M,SWAC,15-18,100.32098926241338,111.013769038323,0.2378121515589536,2018,3
285,IUPUI,Horz,9-19,97.03993528936837,107.92568549303493,0.22746456771684173,2018,3
286,Eastern Kentucky,OVC,9-20,100.87656110442644,112.31831302484807,0.22521114459555083,2018,3
287,Morehead St.,OVC,6-21,97.9505325229351,109.1298592583855,0.22393619780457644,2018,3
288,Fordham,A10,9-22,93.90580534172632,104.84213220619277,0.2197917558851607,2018,3
289,San Jose St.,MWC,3-26,95.59800207133367,106.76176865299709,0.2192312923155366,2018,3
290,McNeese St.,Slnd,8-17,99.33474711130047,110.95464570794735,0.2188808746248671,2018,3
291,Sacramento St.,BSky,5-25,98.72439636204774,110.3411546082657,0.21766665939401167,2018,3
292,UC Riverside,BW,7-22,92.7002509430078,103.71153479603406,0.21571999463300315,2018,3
293,Little Rock,SB,6-24,94.00675041193895,105.19757977009772,0.21526984602137236,2018,3
294,Siena,MAAC,8-24,96.01807174503408,107.60291563286968,0.21249015453907424,2018,3
295,Cleveland St.,Horz,11-23,97.60661689721061,109.39494649516774,0.2122822302707928,2018,3
296,Samford,SC,8-22,106.54521038404175,119.45939058630383,0.21153768962984784,2018,3
297,Tennessee Martin,OVC,8-21,94.10729227043257,105.61518775137063,0.20970302536375307,2018,3
298,Bethune Cookman,MEAC,16-14,98.57753422538666,110.74345842071378,0.2077915794273356,2018,3
299,New Orleans,Slnd,12-16,96.03413887681162,107.9534545439021,0.20661379632815038,2018,3
300,East Carolina,Amer,10-20,96.41570145127272,108.418796905182,0.20598112039127126,2018,3
301,SIU Edwardsville,OVC,9-21,98.94164563240096,111.48804428917319,0.2021433430440824,2018,3
302,Dartmouth,Ivy,6-20,96.99806017929593,109.60932090784532,0.1969192522955244,2018,3
