"Georgia Tech",106.85350966541,100.41202843304,0.67151241520319,17–16,17,33,50.4,48.8,31.2,28.5,17.4,15.6,30.5,28.6,69.1,49.9,46.7,34.1,34.6,10.2,9.7,55.4,54.7,36.2,40.5,69.4,,,,2025,,,,-5.2336688403201,68.6,72.7
"Kent St.",104.5574157696,100.94968621765,0.5996032722245,20–11,20,31,48.7,48.4,30,39.2,17.3,18.9,35.7,28.3,67.6,50.4,49.4,30.5,31.3,10.1,8.6,46.1,56.8,37.7,41.7,66.5,,,,2025,,,,-5.7389212363439,75.5,75.1
"High Point",117.53077847682,108.75066819926,0.70948578202016,27–5,27,32,56.4,49.1,37.6,36.3,15.3,16.5,34,29.9,67.2,57.4,48.9,36.6,32.9,7.2,8,44.9,43.1,39,36,67.2,,,,2025,,,,-1.6922113467574,76.4,70.5
"Weber St.",101.41657517048,112.16743255092,0.23890436479305,9–22,9,31,50.2,53.4,34.7,37.2,16.9,16.5,24.4,30.1,65.8,51.1,52.2,32.4,36.7,6.9,9.7,42.7,55,37.2,43,66.2,,,,2025,,,,-17.034452944183,70.1,73.6
Maine,99.003973825326,104.22544150941,0.35639233974098,18–14,18,32,51.6,50.4,28.2,29,15.5,21.9,21.8,32.3,66.5,50.6,50.7,35.7,33.3,9.9,7.4,55.3,54.3,33,36.2,66.7,,,,2025,,,,-10.211563096954,72.8,71.9
Radford,109.38037252387,109.41736831618,0.49902775257707,18–13,18,31,51.1,51,41.3,37,17.7,16.5,33.8,30,64.3,49.9,49.3,35.6,35.8,8.8,8.4,44.3,48,36.3,40.1,63.7,,,,2025,,,,-7.2293581045681,76.1,75.4
Kansas,115.85182302467,92.474725398749,0.93033399002699,21–12,21,33,53.1,46.2,24.3,28,16.7,15.6,30.4,27.5,69.2,53.4,46.1,35.2,30.9,13.1,9,60.9,52.8,34.3,40.7,69,,,,2025,,,,4.1899438982615,71.1,72.7
SMU,116.60708182522,100.87241762708,0.84117076239974,23–10,23,33,54.7,47.8,36.7,32.5,17.4,17.9,36.7,30.5,69.1,53.7,46.8,37.6,32.9,10.3,10.1,55.1,61.6,35.1,41,69.6,,,,2025,,,,-0.47957519660709,72.1,74.6
Richmond,103.01646375705,108.60772716318,0.3525571005828,8–22,8,30,48.4,52.7,29.7,37.1,15.4,15.8,19.3,27.7,64.2,49.7,52.4,31.2,35.4,7.2,9.7,51.7,52.5,45.6,48.6,64.5,,,,2025,,,,-15.043427358513,80.8,72.3
Providence,110.56128178462,104.61533848351,0.65378473066824,12–20,12,32,52.1,49.5,29.6,32.8,19,13.8,33.2,28.7,66.6,51.1,49,35.6,33.5,9.2,9.3,51.2,48.9,45.5,37,66.9,,,,2025,,,,-8.4866929092913,68.6,72.6
Louisville,117.83839528476,95.341935887431,0.91954719246119,27–7,27,34,53.4,49.2,34.5,26.8,16.5,18.6,32.2,27.2,69,57,48.3,33,33.7,8.1,9.7,51.9,46.6,48.1,39.7,69.6,,,,2025,,,,5.4917337391056,74.4,71.4
Davidson,109.87739904422,107.24683532282,0.56922003147675,16–16,16,32,52.4,52.3,29.2,28.1,14.6,15.4,24.4,26.9,66.3,53.3,51.9,34.1,35.3,7.3,8.8,56.9,49.2,42.1,39.9,66.4,,,,2025,,,,-9.1888855170691,75,70
"North Florida",108.34128964562,117.34293994046,0.2853929357371,13–17,13,30,53.2,54.1,24.8,31.1,15,14.7,27.9,34.2,72.6,54,54.5,35,35.5,7,12.8,53.6,54.3,54,31.1,72.9,,,,2025,,,,-11.500971481386,67.9,72.5
"Missouri St.",102.1837502151,105.93056926682,0.39792250666177,7–23,7,30,50.9,54.7,34.3,38.5,20.7,19.1,32,28.4,64.3,49.1,55,36,36.1,8.4,11.9,49.9,55.3,37,39.4,64.5,,,,2025,,,,-16.910823133252,65.4,70.9
Vanderbilt,118.10402683317,101.0133875021,0.85785613855823,20–12,20,32,51.7,52.9,34,39,14.7,20,32.2,29.7,70.2,53.6,51.5,32.5,36.9,11.4,11.4,50.1,47.3,40.2,37.5,70.3,,,,2025,,,,1.5986368822103,74.7,72
"Washington St.",112.7742078228,105.43598544263,0.68433415477047,19–14,19,33,56.7,51.3,32.4,32.6,20.4,17.3,31.3,33.4,71.5,58,52,36.5,33.5,13,8,59.3,50.1,41.5,38.8,71.4,,,,2025,,,,-4.7011114062161,69.8,72
Akron,113.38973650894,106.34637936974,0.67644628764602,26–6,26,32,55.4,49.5,26.8,33.7,16.6,17.2,33.3,29,72.4,55.8,50.6,36.6,31.9,9.8,7,58.5,44.7,45.4,38,71.9,,,,2025,,,,-1.5812848723413,74.9,73
"Bowling Green",100.20186277775,109.30905253331,0.26886022679108,12–18,12,30,49.9,52.6,34.5,29.8,17.5,17.3,25.6,27.4,69.9,49.6,54.6,33.5,33.2,9.4,12.2,43.6,54.9,39.7,42.4,69.5,,,,2025,,,,-14.176987289501,74.7,78.5
Memphis,112.31458226802,98.775728945506,0.81414861350594,29–5,29,34,53.6,48.5,39.4,33.6,19.2,19.1,35.1,32.3,71.4,52,48.6,38,32.2,13.1,9.4,52,54.1,33.1,40.7,71.4,,,,2025,,,,4.9672278142376,70.2,71.1
"Central Arkansas",96.885591735511,116.34902280351,0.10858931192783,7–24,7,31,47.4,56.8,28.8,22.6,18.2,16.7,28.6,30,67.4,50.2,55.4,29.6,38.7,8.1,12.5,56.1,61.5,47.8,52.1,67,,,,2025,,,,-18.328859634607,72,72.4
"Murray St.",105.45727536665,104.81543346119,0.51754429905021,15–17,15,32,49.3,51.2,41.2,35.5,16.9,17.3,29.1,26.4,65.3,48.6,52.6,33.6,32.1,7.9,10.5,49,37.7,40.1,32.1,65.4,,,,2025,,,,-10.148534954242,72.2,74.2
American,101.64506931125,108.01905780525,0.33193698327669,20–12,20,32,51.8,52.1,29.5,34.1,16.8,17.6,23.8,27.4,63.7,51.1,53.1,35.1,33.6,5.3,9.5,52.1,50.4,44.8,35.7,64.2,,,,2025,,,,-8.2317112574191,75.9,69.2
"Notre Dame",111.10213173331,103.97684188473,0.68183972636115,15–18,15,33,51.7,51.4,31.8,30,16.5,14.9,29.6,26,65.4,50.8,53.6,35.5,32.1,5.1,9.1,44.2,55.1,37.5,40.5,65.4,,,,2025,,,,-7.0846477817851,74,75.4
Creighton,116.61107006929,98.27651882773,0.8773078371288,24–10,24,34,55.8,47,28.5,16.9,18.1,11.7,26.9,27.2,67.6,60.5,45.8,33.9,32.7,10.7,10.9,63.4,43.3,49,35.2,67.9,,,,2025,,,,3.0490860429246,73.3,71.4
Duke,127.20818995112,90.941186210062,0.9793573748201,31–3,31,34,57.4,44.5,32.1,25.4,14.4,17.7,35.2,26.5,66.6,58,43.4,37.7,30.9,10.6,9.7,58.1,51.4,45.4,37.9,66.5,,,,2025,,,,9.4742810703959,78.4,71.5
"Indiana St.",108.56708047655,112.06466368458,0.40983682491998,12–18,12,30,54.6,54.3,35.9,38.8,19.5,15.8,26.2,27,72.1,56.6,54.5,35,35.9,5.4,11.7,57.8,48.8,50.1,38,73,,,,2025,,,,-12.037735237945,75.3,71.4
UCLA,117.19420392338,94.570203748344,0.92176942875498,22–10,22,32,53,50.5,32.9,34.6,15.9,22.8,32.8,29.2,66.6,53.1,51.2,35.2,33.2,10.5,7,60.5,57.8,36,44.8,65.8,,,,2025,,,,3.8746040229575,70.3,74.9
Pacific,100.87613070911,110.7276158024,0.25510476307687,7–24,7,31,48.1,53.2,32.8,37.1,19.3,15.4,28.8,28.2,67.9,50.3,52.9,29.7,35.8,7.9,9,49.7,60.3,37.8,39.5,67.2,,,,2025,,,,-15.595954978304,73.4,77.2
"Texas A&M",115.38868270346,93.554133713936,0.91776115816941,22–10,22,32,47.5,48.2,41.7,35.3,18.2,19.7,42,27.8,67.5,48,46.5,31.1,33.4,13.9,14.8,47.7,64.8,37.6,47,66.9,,,,2025,,,,5.4646006997065,69.5,76.8
"North Texas",109.55844656817,98.525255572015,0.77218149824581,22–8,22,30,51.6,46.8,36.6,39.5,17,19.5,33.1,27.7,60.9,50.5,47.6,35.7,30.3,8.2,8.9,45.8,46.7,37.3,37.7,61.1,,,,2025,,,,-1.667402763091,77.6,75.3
Nevada,112.13822912308,103.70545902695,0.71075253999107,17–16,17,33,53.7,51.3,37.3,37.9,15.5,18.7,27.4,26.5,64.9,55.3,49.5,34.1,35.7,12.4,7.5,58.8,62.3,37.5,44.7,64.6,,,,2025,,,,-6.4563899952005,70.3,72
UTSA,107.03415951855,109.52938717182,0.43413109947974,10–19,10,29,49.7,53.3,29,43.9,15.7,20.6,27,35.5,69.7,46.1,53.2,36.1,35.7,9.7,12.8,48.1,58,44.1,37.9,70.4,,,,2025,,,,-12.603548030102,79.1,72.8
"Mississippi Valley St.",83.255151669184,125.3203563333,0.0089858476655564,1–28,1,29,42.1,57.9,30.3,38.4,24.3,15,22.7,38,66.1,41.6,58.8,28.8,37.7,4.9,10.5,41.7,52.9,30.6,38.4,65.5,,,,2025,,,,-21.017694351852,66.9,68.1
"Gardner Webb",102.46748590331,110.3636714739,0.29865559610927,11–20,11,31,51.9,52,36.2,37.2,20.8,14.8,33.4,30.2,70.2,53.1,54.2,33,32.3,8.8,8.5,39.4,50.6,33.1,38,69.8,,,,2025,,,,-14.847844286819,69.2,70.5
"Prairie View A&M",97.407038505664,117.40651129271,0.10455993821869,4–27,4,31,48.2,56.2,33.8,40.5,16.7,20,24.5,39.1,71.4,48.6,57.6,31.5,35.7,8.3,9.5,47.5,52.2,33.7,32.7,71,,,,2025,,,,-21.190344594729,69.1,69.8
Chattanooga,113.35295869168,111.11617004364,0.55704993705938,22–9,22,31,56.5,51.2,31.5,33.8,15.4,16.2,25.8,29.9,67.4,57.5,50,36.8,35.4,8.6,8.7,60.8,49.6,45.3,41,67.3,,,,2025,,,,-3.9536460574769,76.9,70.1
"Georgia Southern",102.31914003182,109.20406544903,0.32106153306824,16–16,16,32,50.6,50.1,26.5,43.1,19,18.4,33,33,70,49.8,51.2,34.5,32.3,10.7,11.9,50.3,51.2,44.3,40.1,70.3,,,,2025,,,,-11.176547719465,65.1,71.4
"Northern Arizona",103.99561330562,110.56725130688,0.33077872696854,14–15,14,29,50.3,53.3,29.6,34.3,15.4,14.8,31.5,23.8,67.1,49.4,52.8,34.5,36,3.6,8.9,52.4,50.9,38.2,37,67.4,,,,2025,,,,-11.45127727616,66.2,71.6
Nebraska,112.0554715794,98.238409821594,0.81955901831195,17–14,17,31,51.5,50.9,36,27,16.2,17.6,26.8,28.8,68.9,53.3,50.6,32.5,34.1,9.1,8.8,52.5,53.6,38.5,46.2,68.3,,,,2025,,,,-0.92169133893481,74.8,70.5
Yale,114.06431556894,103.82388006472,0.74682770985221,21–7,21,28,54.8,48.8,32,28.7,14.4,16.1,33.2,25.8,68.8,53.4,47.3,38.5,33.7,11.8,7.6,53.4,58.8,32,48,68,,,,2025,,,,-2.5597514005243,73.6,76.6
"Tennessee Martin",101.83614136853,111.623038385,0.2582148575646,11–19,11,30,47.6,52.3,34.4,33.9,19.5,18.9,34.7,30.8,66.8,48.5,52,31.1,35,8.4,14.4,51.1,57,47.3,48.2,67,,,,2025,,,,-15.372490407674,69.4,70.6
"Morehead St.",98.405454779143,111.12996254903,0.19806261730584,12–17,12,29,45.9,50.3,37.6,34.7,18.4,14.4,31.2,25.4,64.9,45.5,49.9,31.2,34.1,6.4,9.8,48.1,46,34.1,33.4,64.8,,,,2025,,,,-13.092811995057,67.4,75.1
Tennessee,118.71065147379,90.468556619908,0.95788794842783,27–7,27,34,52.8,44.4,35.4,29.4,16,17.8,35.4,30.1,65.5,54.1,46.7,34,27.8,16.1,9.1,60.2,46.5,43,45.1,64.6,,,,2025,,,,9.3279204399882,74.3,74
"Texas St.",108.43221081725,111.8304416164,0.41220096562501,14–16,14,30,50.7,49.9,36,41.6,18.1,16.1,35.2,31.5,66.8,49.3,47.4,36.4,36.1,11.2,10,52.6,50.7,27.8,36.4,66.7,,,,2025,,,,-11.400297754824,76,72
"Jackson St.",99.291241185503,107.31386206624,0.2903766630701,16–18,16,34,47.7,50.6,37.5,30.6,19.5,17.4,30.1,30,70.1,47.1,50.3,32.6,34.1,9.6,9.1,49.7,55.9,33.7,41.7,69.2,,,,2025,,,,-10.575787550115,73,70.7
Mississippi,116.99776372456,96.517077804289,0.90141093145222,22–11,22,33,51.1,50.5,35.6,39.5,12.8,20.5,25.4,30.8,69.3,51,51.6,34.1,32.7,12.4,11.2,53.5,58.3,40.2,44,68.8,,,,2025,,,,4.9317878367242,73.8,70.5
Wyoming,103.16400736489,105.00522056442,0.44931580949826,11–20,11,31,50.3,51,30.4,41.1,19.9,15.8,30,27.2,65.2,49.5,51.7,34.4,33.3,8.2,9.8,48.2,47.1,40.7,37.3,65.3,,,,2025,,,,-10.912208514574,65.2,71.7
Minnesota,109.74583138555,101.33148428529,0.71450263483462,15–17,15,32,49.9,50.1,31.5,33,16.6,16.3,30.2,30.6,63.8,50.7,49.2,32.2,34.5,12.9,10.1,61.3,60.4,35.9,34.3,63.4,,,,2025,,,,-3.8867055429877,66.4,74.3
Illinois,122.02329059649,96.826602188944,0.9346146969233,21–12,21,33,52.3,47.3,34.6,26.8,15.8,12.7,36,26.3,72.3,57.3,46.1,31.1,33.3,9.1,8.8,51.9,45.8,46.9,30.4,72.1,,,,2025,,,,3.9754871343365,75.9,71.2
LIU,94.934473168448,104.47797223351,0.24944440961591,15–16,15,31,47.7,48,27.6,43.5,20.1,19.2,32.3,27,65.1,48.8,48.8,30.3,31.2,11,10.2,44.2,59.8,33.4,39.8,65.6,,,,2025,,,,-12.594447254155,73,75.3
UTEP,106.16347882551,103.65884787986,0.56821253688289,15–15,15,30,49.3,52.4,37,40,16.6,22,25.4,32.4,68.9,47.7,54,34.6,33.4,8.9,9.7,51,57.7,36.2,41.2,69.2,,,,2025,,,,-8.4377249231296,71.9,71.5
"Loyola Chicago",107.13018918999,102.09322481955,0.63502191352348,21–11,21,32,52.6,49,31.7,33.2,17.6,17.9,29.9,27.5,67.3,53,48.3,34.7,33.3,13.6,9.7,60.3,50.1,42,40.4,67.6,,,,2025,,,,-4.7455934796115,66.4,72.3
Texas,116.64278349323,99.847706931905,0.85667028420429,19–15,19,34,52.5,48.4,36.6,39.3,14.3,16.6,29.8,29.7,68.4,51.8,47.5,36,33.3,11.7,8.2,47.5,48.3,35.4,36.2,68.1,,,,2025,,,,0.15372977606464,74.9,70.1
"Maryland Eastern Shore",95.614891194665,119.03910149131,0.074473481918463,2–25,2,27,45.7,55.3,35.6,40.6,19.7,15.5,27.1,34.1,67.4,44.7,58.6,31.5,33.3,5.7,8.9,46.4,57.2,37.2,37.7,66.8,,,,2025,,,,-19.299809087127,66.7,71.3
