torvik_rank,team,conf,record,adj_o,adj_d,barthag,year,opponent_tier
1,Kentucky,SEC,34-0,120.1456094086004,84.28835739695953,0.9833130037073838,2015,1
2,Wisconsin,B10,31-3,127.33464826283655,92.00156157793091,0.9767437541278895,2015,1
3,Arizona,P12,31-3,116.32836405935282,85.53235181120206,0.9717088071704274,2015,1
4,Virginia,ACC,29-3,112.32905287252775,83.07605497317064,0.9698007708922957,2015,1
5,Duke,ACC,29-4,125.36167760910404,93.01352923634775,0.9686978891759562,2015,1
6,Villanova,BE,32-2,121.92520707740015,91.01557367716242,0.9665065261419238,2015,1
7,Utah,P12,23-8,115.59242779888973,88.80230837762159,0.9540018646308459,2015,1
8,Gonzaga,WCC,31-2,120.13023529819941,92.53168546375294,0.9526549792360458,2015,1
9,North Carolina,ACC,24-11,118.68870877144921,91.99974863195972,0.9492740911214423,2015,1
10,Oklahoma,B12,22-10,111.21218034570612,86.96193502788987,0.9442044336301628,2015,1
11,Baylor,B12,23-9,117.45618722091596,92.37886311633633,0.9405831778032546,2015,1
12,Kansas,B12,26-8,113.76996857431237,89.80060866970489,0.9382399276396075,2015,1
13,Notre Dame,ACC,29-5,124.29061286998993,99.08250581669077,0.9312915487589722,2015,1
14,Michigan St.,B10,23-11,115.9038224599851,92.68505356377432,0.928962819825564,2015,1
15,Wichita St.,MVC,27-4,113.790266063225,91.20360837883395,0.9272044313489739,2015,1
16,Louisville,ACC,24-8,108.39849822445962,86.90471167474675,0.9270019420217905,2015,1
17,Northern Iowa,MVC,30-3,114.56232198753915,92.2492792854463,0.9235213122885353,2015,1
18,Iowa,B10,21-11,114.48449837167539,92.30066507393737,0.9225109733135739,2015,1
19,Iowa St.,B12,25-8,118.52033900502144,95.74790887067383,0.9208320879374943,2015,1
20,Ohio St.,B10,23-10,114.18567223525574,92.67724106450319,0.9168336561525949,2015,1
21,Texas,B12,20-13,111.15000601373252,90.51502655158438,0.9138593626635901,2015,1
22,Butler,BE,22-10,109.57003351657838,89.81790275348114,0.9077080125683435,2015,1
23,Georgetown,BE,21-10,111.41448377507376,92.40063419306266,0.8958480729603918,2015,1
24,Xavier,BE,21-13,114.29757113770769,95.12456960586555,0.8920262418540876,2015,1
25,West Virginia,B12,23-9,111.65187890659709,93.02889014351794,0.8907544523261698,2015,1
26,Providence,BE,22-11,112.50193259672878,93.83274736274733,0.8896086226905278,2015,1
27,BYU,WCC,23-9,118.66233221953675,99.85831913350978,0.8791164559645672,2015,1
28,San Diego St.,MWC,25-8,103.0327642310994,87.05030639492549,0.8741817374550022,2015,1
29,Florida,SEC,16-17,106.04457973487766,89.7055222936196,0.8726130862528705,2015,1
30,Purdue,B10,21-12,110.98791242897121,93.94498533563558,0.8718244663696842,2015,1
31,Arkansas,SEC,26-8,113.37947022661285,96.05387486664436,0.8706882365916235,2015,1
32,SMU,Amer,26-6,111.97933555902726,95.03318670681145,0.8684147095718858,2015,1
33,Maryland,B10,27-6,110.18652307603307,93.62116761754683,0.8668694304874617,2015,1
34,St. John's,BE,20-11,110.71056812974365,94.14510098952802,0.8657559846417179,2015,1
35,Oklahoma St.,B12,17-13,111.04930590102438,94.48670304761836,0.8649964834190453,2015,1
36,North Carolina St.,ACC,20-13,113.49410478219399,96.94379237851933,0.8596788017439386,2015,1
37,Davidson,A10,23-7,119.28939771840167,102.11176759315728,0.8566906768826307,2015,1
38,Miami FL,ACC,21-12,111.46700520478075,95.76950482761313,0.8513868061524552,2015,1
39,Syracuse,ACC,18-13,105.83577407927464,90.99737524649598,0.8503267601586615,2015,1
40,Georgia,SEC,21-11,108.02540838674469,92.91338437879651,0.8498003039499475,2015,1
41,Indiana,B10,20-13,119.5437512869126,102.99813918433128,0.8472472900924146,2015,1
42,LSU,SEC,22-10,107.83569889452593,93.12383103531585,0.843803437036684,2015,1
43,Illinois,B10,19-13,107.67785969692733,93.18019233408802,0.8406404959638303,2015,1
44,UCLA,P12,20-13,111.6190907780051,96.5921060019217,0.8406193294435612,2015,1
45,VCU,A10,26-9,107.96727672059208,93.82978531808322,0.833962833326935,2015,1
46,Cincinnati,Amer,22-10,106.88439445449835,92.96334045838542,0.8326798060248723,2015,1
47,Oregon,P12,24-9,114.19330499020774,99.44864493007833,0.8306006040802599,2015,1
48,TCU,B12,18-15,107.52670537934874,93.68130868142302,0.8299349515828995,2015,1
49,Michigan,B10,15-16,111.00879335212235,96.93528270518343,0.8262108578071371,2015,1
50,Boise St.,MWC,23-8,110.15372565170983,96.25133210994343,0.8251319976705496,2015,1
51,Minnesota,B10,17-15,111.2690048467915,97.43849564003051,0.8214771873561709,2015,2
52,Saint Mary's,WCC,20-9,110.67864131337288,97.03436171151996,0.8195062341298535,2015,2
53,Stanford,P12,19-13,112.08766908606714,98.28068004936844,0.8193158765907547,2015,2
54,Vanderbilt,SEC,18-13,112.66380591993675,98.8273395355385,0.8185998813740566,2015,2
55,Mississippi,SEC,20-12,112.9525693381128,99.13754903805214,0.8176172448090528,2015,2
56,Texas A&M,SEC,20-11,107.07178054771072,93.97763280377094,0.8175879710760195,2015,2
57,Colorado St.,MWC,26-6,110.67609123381011,97.63658771619527,0.8087005536158365,2015,2
58,South Carolina,SEC,16-16,104.08325497444012,92.1261194391906,0.8027188985626503,2015,2
59,Richmond,A10,19-13,106.72769220074471,94.53286703537529,0.8014418593689377,2015,2
60,Dayton,A10,25-8,106.97472113190258,95.00054194005276,0.7965977873327784,2015,2
61,Clemson,ACC,16-15,104.15370360181879,92.49908278361777,0.7965214532343896,2015,2
62,Stephen F. Austin,Slnd,26-4,112.06654197226473,99.64019490875535,0.7943849589094175,2015,2
63,Buffalo,MAC,23-9,110.10042946664612,98.00182959623366,0.7922724813863826,2015,2
64,Rhode Island,A10,21-9,102.04612030096376,91.01450167137233,0.7884602731496168,2015,2
65,Temple,Amer,23-10,102.18554966757335,91.18959356119704,0.7873908304145623,2015,2
66,Illinois St.,MVC,20-12,107.07796813470839,95.5809934829755,0.7868778318529183,2015,2
67,George Washington,A10,21-12,106.86228910589527,95.76792580749267,0.7791210084419544,2015,2
68,Pittsburgh,ACC,18-14,114.24488415534267,102.43693546212472,0.7780976163832737,2015,2
69,Valparaiso,Horz,25-5,104.74762677522479,94.06189796676873,0.775112822098486,2015,2
70,Penn St.,B10,18-16,104.0873463766635,93.64983464817368,0.7712140573078655,2015,2
71,Arizona St.,P12,17-15,107.95286975310236,97.3815717441382,0.7658750559392583,2015,2
72,Georgia St.,SB,23-9,108.43331220548677,97.85460060245998,0.7650386573734284,2015,2
73,Alabama,SEC,17-14,108.59820838142187,98.3950704139477,0.7566938745232586,2015,2
74,Old Dominion,CUSA,24-7,105.06562735352645,95.20568403230152,0.756442525683815,2015,2
75,Memphis,Amer,18-14,104.72624700427485,95.0367952170678,0.7533361110118731,2015,2
76,Green Bay,Horz,22-8,103.17957898846632,93.71101696254036,0.751557213600329,2015,2
77,Georgia Tech,ACC,12-19,102.02207702308269,92.87857773532704,0.7464573407257823,2015,2
78,Kansas St.,B12,15-17,105.03287431140589,95.62917234175501,0.7462380186056642,2015,2
79,Tulsa,Amer,22-9,101.14550451009124,92.2065396500503,0.7434702693808586,2015,2
80,Murray St.,OVC,25-5,112.6705953125384,102.8985120861289,0.739494114340883,2015,2
