player_id,player_name,ppg,team_abbrev,year
marcquise-reed-1,Marcquise Reed,15.8,clemson,2018
donte-grantham-1,Donte Grantham,14.2,clemson,2018
gabe-devoe-1,Gabe DeVoe,14.2,clemson,2018
shelton-mitchell-1,Shelton Mitchell,12.2,clemson,2018
elijah-thomas-1,Elijah Thomas,10.7,clemson,2018
aamir-simms-1,Aamir Simms,4.0,clemson,2018
mark-donnal-1,Mark Donnal,3.7,clemson,2018
david-skara-1,David Skara,3.3,clemson,2018
aj-oliverii-1,A.J. Oliver II,2.1,clemson,2018
clyde-trapp-1,Clyde Trapp Jr.,1.8,clemson,2018
malik-william-1,Malik William,1.5,clemson,2018
scott-spencer-1,Scott Spencer,1.3,clemson,2018
isaac-fields-1,Isaac Fields,0.0,clemson,2018
lyles-davis-1,Lyles Davis,0.0,clemson,2018
